1000 2500
939 712 4
940 396 10
940 488 5
941 53 26
942 63 1
942 812 17
943 933 26
944 680 29
944 922 6
944 934 26
945 622 2
945 760 3
946 230 3
946 328 15
946 746 5
947 581 27
947 621 17
947 650 4
947 683 2
948 405 3
948 760 9
948 911 1
948 999 18
949 167 28
949 434 19
949 558 15
949 598 1
950 143 25
950 208 10
950 483 26
950 901 30
950 927 13
950 963 27
951 551 27
951 610 9
951 633 28
952 174 5
952 233 26
952 773 18
953 404 10
953 420 22
953 499 20
954 334 4
954 529 16
954 818 4
955 301 8
955 379 12
955 469 12
956 121 3
956 925 13
957 96 7
957 734 11
958 81 5
958 474 24
958 476 30
958 497 15
958 579 8
958 802 1
959 681 9
959 696 9
959 819 18
960 20 30
960 817 22
961 201 15
961 276 18
961 897 22
962 572 4
962 618 22
962 970 17
963 27 21
963 549 24
963 669 30
964 7 2
964 443 27
964 561 15
964 650 6
965 804 27
966 151 18
966 233 9
966 235 29
966 950 30
967 729 15
967 913 2
969 65 26
969 90 9
969 608 1
969 879 2
970 682 8
970 691 23
972 313 2
972 698 17
972 746 11
973 974 2
974 438 30
974 653 17
975 191 11
975 247 21
975 395 20
975 508 25
975 535 7
975 687 10
976 258 18
976 282 7
977 440 12
978 71 6
978 364 13
978 701 9
978 931 2
979 869 1
979 878 17
980 165 23
980 671 22
981 317 24
981 426 24
981 901 10
982 182 2
982 208 16
982 250 11
982 446 1
982 689 9
982 979 13
983 543 9
983 565 19
983 830 6
983 865 8
984 861 27
987 44 16
987 79 28
987 839 16
988 474 2
988 676 27
989 58 17
989 382 11
989 639 25
989 710 20
990 305 17
990 396 29
990 491 28
990 999 10
991 667 29
991 743 7
991 874 2
992 57 13
992 402 30
993 290 25
993 370 22
993 560 23
994 356 11
994 483 24
995 986 15
996 16 19
996 27 6
996 893 24
997 403 29
997 641 11
997 752 23
997 793 17
997 900 19
998 236 13
998 249 2
998 265 12
998 266 1
998 327 10
998 468 23
998 932 25
999 151 30
999 880 9
999 930 15
1000 47 19
