2500 7000
743 2308 14
744 698 12
744 1492 19
744 1649 11
744 2011 29
744 2152 2
745 387 23
745 1092 19
745 1696 22
745 1700 3
746 1543 11
746 1629 24
747 444 1
747 490 29
748 76 11
748 199 30
748 558 9
748 624 29
749 735 25
749 1764 7
749 2429 24
750 65 11
750 289 17
750 1282 16
750 2098 28
751 1753 7
752 30 24
752 1409 25
752 2348 16
753 1563 8
753 1886 2
754 543 29
754 1827 19
755 167 12
755 1255 1
755 1446 9
755 1873 14
756 763 15
756 1681 19
756 2221 5
756 2243 17
757 433 21
757 852 21
757 1391 9
757 1702 20
758 187 23
758 829 9
758 1625 20
759 478 21
759 1020 25
759 1985 27
759 2151 14
760 286 5
760 303 13
761 205 30
761 211 25
761 636 19
761 857 15
761 1100 19
761 1225 26
761 1503 22
761 1750 13
761 1880 24
761 2271 2
761 2487 24
762 1423 24
762 2463 11
763 1754 29
763 2129 9
763 2301 21
764 249 26
764 286 17
764 1020 12
764 1732 16
764 1763 26
765 772 23
765 1087 8
765 1802 4
765 2143 12
766 379 28
766 1193 28
766 1519 8
766 1561 4
766 1899 24
766 2303 21
767 1945 25
767 2438 18
768 206 1
768 671 1
768 735 29
770 2276 27
770 2330 15
771 208 3
771 804 12
771 1636 16
771 1713 18
771 2056 28
771 2489 18
772 862 17
772 2104 28
773 525 9
774 559 12
774 941 14
775 1098 20
775 1305 19
776 303 1
776 989 12
776 1807 26
776 2399 26
777 1323 23
777 2235 15
778 1164 15
778 1421 23
780 321 10
780 2234 9
781 132 5
781 1178 26
782 591 18
782 621 5
782 1010 27
782 1174 8
782 1228 23
783 571 11
783 614 10
783 1624 27
783 2359 18
784 1610 28
784 2161 24
785 321 28
785 589 6
785 674 13
785 730 6
785 731 17
786 204 18
786 577 17
786 1189 27
786 1624 19
786 2442 20
787 1186 22
787 1579 14
788 407 4
789 720 28
789 905 21
790 1132 26
790 1749 8
791 722 29
791 735 30
791 802 25
791 2122 8
791 2463 27
792 657 21
792 1102 8
792 2325 11
792 2412 23
793 712 17
794 113 7
794 118 3
795 1957 6
795 2337 22
795 2426 30
796 114 11
796 977 4
796 2206 5
797 1488 19
798 362 22
798 1769 13
798 1957 15
799 750 2
799 1268 24
800 1563 28
800 2299 7
801 151 27
801 2204 26
801 2443 27
802 1842 15
802 2332 25
803 343 17
803 527 14
804 337 11
804 733 25
804 1751 2
804 2222 2
805 294 2
805 1428 5
805 1817 16
805 1935 10
805 2105 3
806 518 18
806 984 16
806 1374 25
807 139 17
807 1402 18
807 1576 20
808 1059 13
808 1190 7
808 1524 3
808 1712 17
808 1919 13
808 2137 26
809 107 10
809 488 11
809 693 3
809 1055 7
809 1201 28
809 2343 29
810 46 13
810 155 14
811 2010 16
812 209 26
812 1331 24
812 2153 2
813 53 20
813 1896 17
814 193 3
814 1625 24
814 1858 3
815 1792 4
815 2183 26
815 2202 12
815 2259 11
816 314 12
816 863 21
816 1013 29
816 1129 24
816 2257 25
816 2368 5
816 2490 26
817 1472 12
818 402 9
818 957 22
818 1898 21
818 2152 19
819 211 16
819 391 19
819 465 8
819 1194 14
819 1697 1
819 2217 21
820 674 21
820 946 19
820 1186 7
821 1286 22
822 19 30
822 203 23
822 1737 16
823 476 23
823 1180 17
823 1494 20
823 1556 10
823 1907 29
824 431 30
824 820 14
824 1693 11
824 1726 20
824 1996 7
825 1394 5
825 2101 24
826 206 24
826 1147 16
826 1626 3
827 2079 7
828 1349 29
828 2067 13
829 637 22
829 854 9
830 1831 21
830 2432 6
831 83 10
831 377 3
831 722 18
832 177 20
832 420 9
832 1898 10
834 478 19
834 929 24
834 1097 25
834 1351 11
835 90 2
836 53 6
836 1849 12
836 2196 22
837 1339 28
837 1852 25
837 2242 2
838 461 17
838 2396 1
839 434 7
840 703 3
840 2027 17
840 2036 14
841 88 27
841 244 23
841 701 12
841 733 9
841 789 15
841 934 13
841 1117 21
842 529 12
842 1540 22
843 1933 16
843 1955 29
844 1030 11
844 1682 24
845 1470 30
845 1639 21
845 2179 9
846 110 25
846 758 1
846 1777 11
846 1810 22
847 1194 4
848 106 2
848 2124 19
849 1613 29
849 2422 4
849 2434 6
850 1545 21
850 1875 2
850 2197 30
851 2294 7
853 140 7
853 935 26
853 2134 30
853 2497 19
855 84 4
855 620 6
855 918 23
855 927 17
855 2036 9
856 202 14
856 208 2
856 1667 7
856 2034 16
856 2079 17
857 195 7
857 1396 6
857 1522 26
857 1877 23
858 1335 28
858 2318 28
859 983 14
859 1154 1
860 352 29
862 2070 25
863 59 21
863 237 24
863 709 22
863 1307 4
863 2236 17
864 356 21
864 381 2
864 1101 24
864 1839 16
864 2165 23
865 754 4
865 1088 11
866 1357 28
866 2148 26
867 25 27
867 83 6
867 296 9
867 958 20
867 1677 5
867 2060 16
867 2120 7
869 97 3
869 348 21
869 1057 24
870 691 25
871 304 10
871 1562 21
872 1268 30
872 2477 2
873 1364 11
873 1611 16
873 1963 15
873 2423 27
874 1285 7
876 1024 18
877 820 13
877 1035 27
877 2389 19
877 2411 6
878 1834 4
878 2146 12
879 982 9
880 940 7
880 1263 1
881 280 4
881 682 25
881 925 29
881 1888 4
881 1944 15
882 461 3
882 954 11
883 236 13
883 2242 5
883 2351 23
884 375 6
884 425 21
884 1743 2
885 2300 18
885 2331 12
887 317 26
887 1010 20
887 1075 28
887 1155 10
887 1363 16
888 919 4
888 2435 27
889 356 29
890 1626 23
890 1820 7
890 1861 26
891 1796 18
891 2167 10
891 2303 5
892 251 24
892 634 3
892 711 30
892 842 19
892 1651 1
892 2480 26
893 467 25
893 1137 25
893 1237 6
894 250 7
894 636 21
895 1085 29
895 1270 4
895 1981 3
896 168 22
896 376 21
896 1541 14
896 2157 17
897 680 2
897 1805 11
898 1146 26
898 1804 18
898 1973 7
898 2007 14
898 2313 8
899 1934 21
900 580 21
901 154 3
902 1672 30
903 261 22
903 307 7
904 315 24
904 2235 24
905 65 29
905 554 4
905 1304 16
905 1549 24
907 916 28
907 1352 10
908 1677 21
909 883 4
910 1841 22
911 2172 19
912 2103 29
912 2164 24
913 345 3
913 563 11
913 1264 8
914 214 19
914 512 12
914 892 10
914 1973 15
914 2101 29
914 2475 8
915 84 20
915 232 6
915 2426 28
916 845 10
916 995 9
916 1355 20
917 691 24
917 703 7
917 780 13
917 1834 9
918 15 27
918 1629 8
919 530 25
919 1265 20
919 1965 5
920 1599 26
921 858 3
921 1718 30
922 920 18
922 2137 21
926 12 28
926 690 3
926 1625 15
926 1855 8
927 1434 2
928 1263 4
928 1675 19
928 1995 4
929 74 10
929 1244 10
929 1664 11
929 1676 29
929 1839 15
929 2160 1
930 2017 1
930 2442 15
931 528 20
931 1660 24
931 2024 14
931 2308 24
931 2386 2
932 2220 10
933 451 1
933 835 26
934 733 30
934 1519 27
934 1601 14
935 288 24
935 1365 26
935 2358 23
936 721 6
936 1181 15
936 1832 25
937 503 21
937 1734 14
937 2176 19
938 1040 24
938 1414 24
938 2196 22
939 486 3
939 1253 3
939 1774 2
940 1436 1
940 2188 10
941 649 2
941 1083 1
941 1563 24
941 1709 13
942 685 16
942 1016 29
942 2059 6
943 676 18
943 823 9
943 1031 28
943 1483 5
944 1656 30
944 1663 24
945 40 18
945 1166 23
945 2442 19
946 392 10
946 485 28
946 1885 25
946 2041 27
947 778 18
947 1407 8
947 1893 15
948 2374 11
949 144 2
949 1238 6
949 1782 5
949 2007 4
950 705 29
950 1720 28
951 1721 5
951 1788 23
951 2024 20
952 349 21
952 809 5
953 35 6
953 625 19
953 1080 3
954 1410 15
954 1939 27
954 2127 30
955 763 19
955 1389 26
955 1646 24
955 1933 29
955 2067 18
956 1124 4
956 1126 30
956 2026 8
956 2048 21
957 420 18
957 1460 25
958 1974 28
959 2097 2
960 559 28
961 611 21
961 2150 29
962 86 24
962 1540 25
962 1994 28
962 2056 21
963 1189 21
963 1204 20
963 1872 11
964 14 11
964 688 16
964 1105 16
965 75 30
965 421 18
965 684 30
966 247 26
966 346 10
967 1151 10
967 1403 14
967 1950 25
967 2458 8
968 706 1
968 2215 20
969 468 30
969 1578 30
970 325 10
970 728 17
970 1322 25
970 1802 30
971 419 19
971 1755 14
971 1832 20
972 312 9
972 537 7
972 1141 6
972 1853 28
973 20 28
973 161 27
973 2476 17
974 174 8
974 2309 7
975 2490 25
976 90 15
976 2337 6
977 669 4
977 870 6
977 2251 24
978 1599 13
978 1709 15
979 1337 7
979 2152 29
980 2034 15
981 1041 29
981 1317 19
983 364 14
983 1202 29
983 1753 28
984 21 22
984 645 15
984 849 27
985 907 2
985 1154 28
986 873 9
986 935 11
986 1828 26
987 963 14
987 1034 8
987 1058 23
988 436 10
989 567 17
989 1699 22
989 2101 9
989 2162 11
991 573 28
991 1160 6
991 1286 6
991 1930 3
992 62 29
992 367 19
992 2079 10
993 326 27
993 371 17
993 1327 24
994 2309 18
995 654 27
995 1669 29
996 435 8
996 614 25
996 1250 12
996 2069 22
996 2183 13
997 370 14
997 1876 11
997 1998 13
998 59 24
998 817 6
998 1594 27
998 2424 23
999 1222 21
999 2174 28
1000 239 9
1000 1857 12
1001 463 6
1001 711 11
1001 1466 10
1001 2140 12
1001 2458 17
1002 201 4
1002 1676 2
1002 2238 27
1002 2489 13
1003 1361 21
1003 1675 5
1004 23 28
1004 1000 8
1004 1246 2
1004 1663 18
1004 1765 7
1004 1783 18
1004 1861 30
1005 1293 20
1005 1815 22
1005 2263 13
1005 2403 30
1006 140 5
1006 1264 28
1007 64 27
1007 1664 1
1007 1806 20
1008 1328 17
1008 1533 20
1008 1676 29
1008 2329 21
1009 375 26
1009 2161 1
1010 252 22
1010 334 29
1010 973 9
1010 2237 25
1010 2462 22
1011 1171 5
1012 100 30
1012 603 12
1012 876 2
1013 29 27
1013 118 11
1013 1997 3
1015 210 7
1015 451 17
1015 617 12
1015 1051 6
1016 767 6
1016 1917 3
1017 1569 18
1017 1906 27
1018 336 7
1018 817 15
1019 1455 16
1019 2211 29
1019 2296 26
1020 1563 24
1020 2428 19
1021 258 16
1021 1418 14
1021 2377 6
1022 608 17
1022 1938 27
1023 1172 4
1024 78 25
1024 108 14
1024 432 17
1024 710 22
1024 1002 13
1024 1765 21
1024 2358 23
1025 195 1
1025 513 1
1025 1235 17
1025 1348 7
1025 2218 10
1026 1433 28
1028 119 12
1028 1036 7
1028 1222 30
1028 1424 21
1028 2087 26
1029 706 29
1029 1285 27
1029 2330 11
1030 197 19
1030 1021 23
1030 1947 26
1030 2119 7
1031 499 8
1031 621 10
1031 680 4
1031 728 16
1032 394 28
1032 546 29
1032 1035 11
1032 2146 11
1033 37 16
1033 555 24
1033 1365 23
1033 1774 6
1033 2158 8
1034 768 16
1034 1382 28
1034 1913 24
1035 542 22
1035 701 7
1035 1863 13
1036 417 4
1036 1177 6
1037 730 4
1037 1303 16
1037 2098 1
1038 612 2
1038 656 13
1038 1066 3
1039 1676 13
1040 1736 5
1040 1862 28
1040 1864 19
1041 1203 4
1042 680 29
1043 1672 15
1043 2175 20
1044 2217 27
1045 71 13
1045 903 22
1045 912 29
1045 1474 28
1046 1089 7
1047 163 14
1047 604 3
1047 891 14
1048 71 29
1048 768 1
1048 1022 7
1048 1457 20
1048 1527 29
1048 1832 19
1048 1924 15
1049 453 4
1049 906 22
1049 1408 1
1049 1762 26
1049 2051 16
1049 2366 13
1051 2395 28
1051 2471 28
1052 343 9
1052 1520 26
1052 1780 8
1052 1821 12
1052 2169 24
1053 627 14
1053 651 23
1053 2035 12
1054 1202 27
1054 2243 6
1056 582 11
1056 2466 24
1057 587 12
1057 1530 16
1058 219 19
1058 1526 25
1059 1042 14
1059 1748 11
1059 2172 23
1060 2099 3
1061 95 9
1061 1573 3
1061 1686 18
1061 1695 5
1062 913 17
1062 2105 18
1062 2455 30
1063 1236 24
1063 1410 22
1063 2291 28
1063 2433 13
1064 382 30
1066 114 15
1066 173 12
1066 352 3
1066 1577 30
1067 2284 26
1068 892 26
1068 1117 12
1068 2050 22
1069 1489 23
1070 952 14
1070 1228 7
1070 1915 5
1070 2439 29
1071 1390 25
1071 1467 21
1072 1334 12
1072 2182 5
1072 2333 6
1073 1174 6
1074 225 6
1074 2162 8
1075 1223 23
1075 1609 10
1075 2319 16
1076 804 2
1076 1200 9
1076 1884 9
1076 2110 23
1076 2392 28
1077 308 21
1077 413 14
1077 1119 12
1077 1229 3
1077 2256 17
1078 755 12
1078 2319 28
1079 445 4
1079 636 15
1079 1470 11
1079 2107 26
1080 1038 20
1080 1539 17
1080 1784 22
1080 2270 10
1081 1535 4
1081 1577 13
1081 2111 21
1081 2225 8
1082 920 10
1083 1116 18
1084 299 5
1085 367 9
1085 960 3
1085 2243 6
1086 179 25
1086 1100 26
1086 1320 7
1086 1937 25
1087 406 19
1087 1522 4
1088 331 8
1088 896 2
1088 974 8
1088 2345 10
1088 2357 10
1088 2431 11
1089 1135 29
1089 1461 13
1090 306 17
1090 330 1
1090 1626 9
1090 1965 6
1091 554 17
1091 613 22
1092 1757 15
1092 2155 20
1092 2294 4
1092 2428 27
1093 607 20
1093 624 5
1093 2384 6
1094 462 16
1094 995 14
1095 198 8
1095 308 22
1095 369 8
1095 372 4
1095 738 28
1095 2493 24
1096 879 14
1096 961 23
1096 1713 1
1097 92 7
1098 643 22
1098 683 10
1098 1115 17
1098 1334 2
1098 1343 30
1099 709 29
1099 762 18
1099 1210 22
1099 2333 29
1100 161 15
1100 692 9
1100 807 21
1100 1741 21
1100 2144 20
1101 194 16
1101 892 9
1102 181 1
1102 626 21
1102 1873 15
1103 1062 17
1103 2499 4
1104 1908 22
1106 1916 30
1107 5 3
1108 1654 17
1109 224 19
1109 1873 26
1109 2046 30
1110 485 11
1110 969 27
1110 1268 29
1110 1737 3
1110 1910 28
1110 2345 15
1111 139 26
1111 1263 20
1112 1228 13
1112 1326 6
1114 1394 11
1115 642 4
1115 841 20
1115 1346 11
1115 1635 24
1115 1768 11
1116 204 23
1116 1926 9
1117 1320 19
1117 1608 15
1118 218 21
1118 376 25
1118 1666 23
1118 1956 16
1118 2089 17
1118 2205 22
1118 2402 10
1119 1377 25
1119 1549 10
1120 1385 28
1120 1704 17
1120 2326 13
1121 591 16
1121 1333 15
1122 982 7
1123 421 5
1123 880 29
1125 669 2
1125 1631 24
1125 2314 3
1127 318 7
1127 1517 27
1127 1655 6
1127 2130 19
1127 2148 29
1128 367 29
1128 932 29
1128 989 13
1128 1515 30
1128 1722 9
1130 29 28
1130 247 20
1130 1420 4
1130 1432 20
1130 1434 28
1130 1840 12
1130 2463 12
1131 2129 7
1132 813 28
1132 1564 13
1132 2014 4
1132 2338 14
1133 1300 25
1133 1584 19
1133 1969 20
1133 2027 23
1134 244 24
1134 323 18
1134 1423 25
1135 231 9
1135 276 21
1135 642 23
1135 669 27
1135 1358 18
1135 2088 11
1135 2091 26
1135 2221 9
1135 2455 9
1136 2183 8
1137 1671 8
1137 2055 10
1138 22 27
1138 1903 19
1138 1957 5
1138 2390 17
1139 124 8
1139 1615 8
1139 2311 28
1140 1197 15
1140 1446 5
1140 2073 2
1141 960 10
1141 1233 11
1141 2205 19
1142 138 29
1143 1929 30
1144 367 11
1144 665 14
1144 1367 18
1144 1498 5
1144 1756 14
1145 684 30
1145 2421 28
1146 360 11
1147 393 9
1147 1939 30
1147 2051 28
1148 130 17
1148 143 9
1148 724 27
1149 889 16
1149 1493 10
1149 2147 24
1149 2306 27
1149 2469 6
1150 422 10
1150 464 4
1150 704 13
1150 1517 29
1150 2062 18
1151 234 17
1151 950 30
1151 1222 20
1151 1739 19
1151 1928 10
1151 1992 18
1152 315 19
1153 1893 21
1153 2202 23
1154 1218 28
1154 2263 17
1155 968 6
1155 1244 19
1155 1936 6
1155 1939 8
1155 2443 27
1156 773 6
1157 917 5
1157 1498 14
1157 1522 6
1157 2051 2
1158 164 29
1158 1393 7
1159 246 17
1159 1097 17
1159 1316 12
1160 495 26
1160 1876 21
1161 1816 24
1162 246 16
1162 1433 30
1162 1500 2
1162 1789 7
1163 2111 19
1164 129 21
1164 630 17
1164 1251 28
1164 1617 1
1164 2085 29
1166 1009 20
1166 1562 28
1166 1658 15
1166 1813 18
1167 1166 16
1167 1375 21
1167 1394 25
1168 557 12
1168 934 18
1169 261 30
1170 697 17
1170 1749 23
1171 384 23
1171 441 8
1172 1883 29
1173 847 9
1173 2216 24
1174 668 2
1174 686 26
1174 978 14
1174 1173 25
1174 1500 11
1174 1505 14
1174 1681 18
1175 1217 17
1175 1515 2
1176 318 8
1176 944 25
1176 1277 22
1176 1420 30
1176 2024 23
1177 1019 11
1177 2174 27
1178 1213 30
1178 2339 28
1178 2389 12
1179 213 12
1179 357 15
1179 1915 16
1180 666 29
1180 1472 14
1181 80 2
1181 216 13
1181 352 28
1181 2437 1
1182 1512 3
1182 1528 6
1183 263 25
1183 1815 4
1184 1261 1
1185 146 30
1186 265 28
1186 1229 3
1186 2164 13
1187 51 7
1187 136 19
1187 1720 7
1187 1922 7
1187 2203 6
1187 2270 28
1188 594 6
1188 1244 28
1188 1583 30
1188 1594 3
1188 1919 27
1188 2248 20
1189 466 6
1189 890 8
1189 1293 4
1189 1817 21
1189 2181 28
1189 2492 9
1190 1527 15
1191 363 10
1192 518 6
1192 1167 15
1193 439 12
1193 1794 11
1194 647 1
1194 1533 7
1194 1574 3
1194 2063 1
1194 2070 26
1195 214 5
1195 1439 5
1195 1753 3
1195 2153 15
1196 577 3
1197 1473 9
1198 618 20
1198 1048 30
1198 1939 14
1198 2012 10
1199 12 22
1199 838 8
1199 2216 28
1200 1814 11
1201 822 14
1202 24 6
1202 378 14
1202 587 26
1203 109 25
1203 2357 22
1205 783 2
1205 1176 5
1205 1217 19
1205 1841 9
1205 1981 8
1206 32 29
1206 1521 9
1206 2458 7
1207 1433 23
1207 1496 1
1207 2169 2
1208 1658 27
1208 2132 6
1209 381 26
1209 1735 3
1210 175 8
1210 357 4
1210 975 23
1210 2043 30
1211 132 10
1211 2356 24
1212 23 21
1212 1465 17
1212 2173 21
1212 2437 23
1213 216 22
1213 293 18
1213 2201 28
1214 1660 18
1215 468 13
1215 709 19
1215 1353 11
1215 2087 9
1216 971 7
1216 1516 19
1217 1023 8
1217 1684 27
1217 2021 20
1217 2437 14
1218 542 11
1218 2041 20
1219 2337 8
1219 2402 7
1220 20 17
1220 115 3
1220 671 1
1220 677 25
1220 1004 7
1220 2376 15
1221 457 16
1221 664 8
1222 1450 8
1222 2160 28
1222 2243 24
1223 1020 21
1224 270 20
1224 990 16
1224 1291 8
1225 425 17
1225 509 25
1225 1201 12
1225 1408 27
1225 1754 5
1225 2460 20
1226 1159 25
1226 1327 16
1226 1642 20
1226 1740 21
1226 2068 5
1226 2405 3
1227 2406 23
1228 1761 16
1229 603 10
1229 1717 21
1229 2136 3
1229 2260 5
1229 2312 21
1230 567 19
1230 1425 11
1231 495 6
1231 1675 26
1231 2043 18
1232 816 5
1232 1497 23
1232 2017 3
1233 98 25
1233 992 12
1233 2377 18
1234 192 3
1235 845 28
1235 2447 4
1236 456 14
1236 1021 24
1237 334 9
1237 373 26
1237 559 10
1237 1475 16
1237 2066 15
1238 614 22
1238 634 12
1239 239 9
1239 1638 14
1239 2091 27
1240 1331 11
1241 2269 4
1242 470 21
1242 1094 15
1243 184 24
1243 211 1
1243 1422 17
1243 1888 21
1243 2345 26
1244 791 26
1244 1196 26
1244 1865 18
1244 1891 28
1245 12 20
1245 120 29
1245 973 8
1245 1400 14
1245 1765 18
1246 18 3
1246 615 28
1246 712 3
1246 889 3
1246 2221 15
1248 2476 12
1249 105 18
1249 1149 29
1249 1974 3
1249 2124 29
1249 2358 29
1249 2362 16
1250 285 18
1250 549 9
1250 1018 19
1250 1319 30
1250 2288 23
1250 2485 5
1251 948 1
1251 1375 1
1252 359 25
1252 971 18
1252 1882 26
1252 2423 20
1253 134 6
1253 241 16
1253 1285 10
1253 1326 26
1254 1374 15
1254 1512 15
1254 2282 6
1256 320 17
1256 1063 4
1256 1694 8
1256 1945 20
1256 2393 18
1257 2399 12
1258 192 29
1258 647 8
1259 192 14
1259 704 20
1259 1042 7
1259 1136 22
1259 1321 7
1259 1512 7
1259 2165 10
1260 741 28
1261 16 22
1261 44 14
1261 100 28
1261 615 22
1261 976 9
1262 1417 8
1262 2203 10
1263 1568 20
1264 2040 5
1264 2161 25
1264 2406 21
1264 2469 30
1265 1578 1
1266 99 6
1266 210 27
1267 1277 9
1268 8 9
1268 1874 27
1269 1212 20
1269 2488 27
1270 828 8
1271 581 19
1271 1027 26
1271 1455 21
1272 586 8
1272 825 2
1272 871 12
1272 1109 6
1272 1318 1
1272 1339 14
1272 2479 3
1273 619 22
1273 777 19
1273 1628 23
1273 2230 13
1273 2332 19
1275 115 30
1275 367 14
1275 609 9
1275 1087 4
1275 2348 30
1276 423 29
1276 2327 25
1277 805 30
1277 922 26
1277 1670 22
1278 300 9
1278 517 5
1278 2349 18
1279 183 28
1279 1038 23
1279 1736 25
1279 1858 8
1280 101 18
1281 36 7
1281 1003 15
1282 197 12
1282 821 11
1282 1756 20
1283 1169 12
1283 2395 24
1284 39 23
1284 442 3
1285 402 12
1285 1063 15
1286 1272 7
1286 1635 23
1287 754 6
1287 1992 21
1289 344 1
1289 418 9
1289 1799 12
1289 2434 21
1290 1034 3
1290 1643 12
1290 1730 17
1291 1880 16
1293 2392 12
1294 894 21
1294 937 3
1295 1115 1
1295 1621 5
1295 2197 19
1296 2121 9
1296 2470 22
1297 275 26
1297 544 23
1297 795 25
1297 1349 6
1297 1785 5
1297 1915 6
1297 2191 21
1298 771 19
1298 2191 30
1300 1530 24
1300 1531 25
1300 2032 29
1300 2438 16
1301 1809 30
1301 2428 11
1302 59 8
1302 1292 8
1302 2327 22
1303 219 29
1303 1263 2
1304 654 3
1304 1629 7
1304 2276 18
1305 548 6
1305 1044 19
1305 1726 12
1305 1926 7
1305 2104 23
1306 233 1
1306 1027 15
1306 1599 14
1306 2362 18
1307 272 29
1307 2133 9
1307 2164 15
1307 2473 3
1308 1294 6
1309 425 5
1309 636 13
1309 696 28
1309 854 20
1309 875 7
1309 1621 26
1309 2287 6
1309 2403 6
1310 731 6
1310 1879 5
1310 2479 5
1311 1504 19
1312 937 3
1312 1372 29
1312 1611 14
1312 2313 1
1313 1585 8
1313 2493 19
1314 2201 19
1316 15 19
1316 654 25
1317 2027 11
1317 2392 11
1318 577 9
1318 1304 17
1318 2317 20
1319 1311 8
1319 2245 17
1320 191 4
1320 1252 2
1320 1305 22
1320 2245 30
1320 2490 15
1321 331 19
1321 706 20
1321 1347 21
1321 1483 6
1321 1525 17
1321 1644 19
1321 2269 3
1322 567 13
1322 1612 15
1322 1993 22
1323 1345 16
1323 1635 5
1324 1011 27
1324 2093 8
1325 72 12
1325 1801 15
1325 2026 27
1325 2135 23
1325 2196 10
1326 1600 7
1326 1664 3
1326 1718 10
1326 2189 23
1328 284 15
1328 354 9
1328 839 9
1328 962 18
1330 2133 3
1331 204 23
1331 731 10
1331 1206 17
1331 2386 3
1332 642 21
1332 815 29
1332 1593 9
1332 1749 29
1332 2259 9
1333 111 3
1333 873 11
1333 893 16
1333 1195 16
1333 2117 18
1334 327 20
1334 1273 12
1336 90 26
1336 1737 24
1337 626 27
1337 691 22
1337 1508 16
1338 595 28
1338 860 28
1338 1341 10
1338 2307 29
1338 2402 13
1339 66 24
1339 1344 30
1340 726 21
1340 1398 12
1340 1596 2
1340 1756 5
1341 263 13
1342 27 10
1342 982 8
1342 1665 3
1342 1801 30
1343 1234 8
1343 1583 1
1343 1891 9
1344 729 10
1344 1818 11
1344 1838 16
1345 700 18
1345 1211 29
1346 1337 5
1346 2302 29
1347 221 24
1347 778 28
1347 1192 17
1348 15 7
1348 590 5
1348 1400 6
1349 24 26
1349 184 15
1349 657 27
1349 2350 8
1350 130 8
1350 609 26
1350 1093 21
1350 2425 11
1351 1353 19
1351 1715 25
1351 2172 23
1352 1919 28
1352 2001 2
1353 1591 25
1353 1631 19
1354 2067 1
1355 104 17
1355 362 27
1355 586 11
1355 1930 28
1355 2028 4
1356 512 20
1356 790 18
1356 1817 1
1356 2044 10
1357 816 11
1357 1906 28
1357 2322 27
1358 1751 9
1358 2107 25
1359 709 24
1359 1655 4
1359 2350 9
1360 922 20
1360 1734 12
1361 1357 8
1361 1946 7
1362 279 2
1362 1185 11
1363 586 25
1363 661 18
1363 1397 3
1364 1275 14
1364 1537 12
1364 2012 20
1364 2105 3
1365 20 12
1365 1396 6
1365 1490 21
1366 2239 14
1366 2498 3
1367 70 17
1367 1942 3
1368 780 20
1368 853 17
1368 1868 13
1369 418 22
1369 729 14
1369 1772 1
1370 640 30
1370 883 30
1370 1953 24
1371 1117 26
1371 1169 8
1372 245 6
1372 290 7
1373 235 8
1373 1721 4
1373 1810 30
1373 1825 18
1374 229 21
1374 356 9
1374 924 20
1375 926 4
1375 1109 20
1375 1280 1
1375 1478 28
1376 835 24
1376 1950 7
1377 435 11
1377 1945 7
1377 2490 1
1379 564 27
1379 1293 2
1379 2002 13
1379 2222 13
1380 1132 14
1380 1546 26
1381 2225 18
1382 96 6
1382 219 18
1382 578 18
1382 767 21
1383 274 13
1383 857 17
1383 890 18
1383 1458 11
1383 2197 24
1383 2414 22
1384 1207 10
1384 1240 3
1384 1446 12
1385 343 18
1385 381 15
1385 2234 7
1386 328 30
1386 939 15
1386 1293 27
1386 2090 23
1386 2307 13
1387 1201 29
1387 2162 21
1388 1731 14
1388 2067 25
1389 19 22
1389 148 18
1389 1237 29
1389 1896 27
1390 2325 13
1391 2077 8
1391 2102 2
1392 951 22
1393 383 25
1393 505 15
1393 1401 4
1394 1900 4
1394 2205 2
1395 96 14
1395 1532 19
1395 1635 15
1395 2285 15
1396 1856 22
1396 2242 18
1397 105 25
1397 996 6
1397 1996 25
1397 2086 24
1397 2101 20
1397 2176 13
1397 2319 8
1397 2411 25
1398 151 11
1398 215 28
1398 1336 8
1398 2459 27
1399 1073 20
1399 2125 17
1400 240 25
1400 695 8
1400 2406 21
1401 489 24
1401 965 2
1401 1436 13
1402 906 19
1402 1520 16
1402 1747 16
1402 1810 14
1403 537 9
1404 645 22
1404 1009 2
1404 1378 24
1404 2122 6
1405 283 15
1405 623 11
1406 66 30
1406 510 20
1406 1317 27
1406 2047 15
1406 2071 2
1407 702 9
1407 722 22
1407 823 18
1407 1003 11
1407 1018 20
1407 1073 25
1407 1108 29
1407 1616 1
1407 1922 3
1408 795 23
1408 2216 8
1409 873 23
1409 1447 17
1409 1810 9
1409 2332 5
1410 2085 27
1411 2256 16
1411 2270 13
1412 164 2
1412 197 25
1413 43 26
1413 1154 25
1413 1917 18
1413 2071 1
1413 2106 10
1413 2234 20
1413 2374 23
1413 2415 21
1414 90 9
1414 131 29
1414 1467 14
1414 1756 9
1414 2052 21
1415 322 1
1415 853 20
1415 2436 2
1416 71 17
1416 240 18
1416 902 2
1416 1552 19
1416 2016 3
1417 282 1
1417 1379 12
1417 1554 11
1417 1588 10
1417 1594 8
1417 1867 29
1417 2066 17
1418 46 12
1418 1511 30
1418 1858 11
1419 477 7
1419 1077 24
1419 1576 20
1420 297 8
1421 1262 25
1422 723 2
1422 1646 22
1422 1662 8
1422 1975 10
1422 1990 20
1422 2277 21
1422 2382 18
1423 1998 2
1424 996 22
1425 1452 7
1425 2080 3
1425 2187 30
1426 237 17
1426 2030 26
1426 2137 19
1426 2418 11
1428 1037 27
1428 2303 22
1429 1662 13
1430 732 28
1430 835 21
1431 1108 11
1431 1572 14
1431 1650 3
1431 1687 2
1431 2360 25
1431 2475 9
1432 531 17
1433 247 6
1433 303 8
1433 709 12
1434 1214 7
1434 1312 21
1435 613 19
1435 897 16
1436 353 11
1436 643 1
1436 667 26
1436 1015 4
1436 1092 14
1436 1404 24
