10000 23000
1918 9268 17
1920 665 19
1921 993 9
1922 4067 25
1922 7191 28
1923 3570 24
1924 5969 5
1926 1016 4
1926 4825 27
1927 1420 30
1927 5404 6
1927 6937 12
1927 9000 14
1928 1979 21
1928 4054 2
1928 6213 20
1929 1141 27
1929 2702 5
1929 3071 30
1930 33 12
1930 3276 16
1930 7875 19
1931 2698 15
1931 5590 24
1932 4883 19
1933 4380 16
1933 5257 10
1934 1858 10
1934 2543 26
1934 9964 22
1935 2650 23
1935 9488 12
1936 1543 10
1936 2859 2
1936 4354 28
1938 4608 8
1938 5903 17
1940 2191 2
1940 2290 3
1940 4512 13
1940 5058 23
1940 6760 8
1941 4607 16
1942 724 28
1942 3074 28
1943 6934 17
1944 6235 18
1945 1448 24
1946 4143 14
1946 9525 9
1947 5727 27
1947 6676 21
1949 2671 19
1949 9948 4
1950 21 15
1950 3233 7
1950 6646 11
1950 8698 24
1951 1817 8
1951 7785 6
1952 1192 15
1952 8642 1
1952 9341 9
1953 1675 25
1953 7613 24
1954 533 6
1954 9610 24
1955 4910 10
1955 5397 29
1955 5848 26
1955 6463 14
1955 6931 13
1955 8506 25
1955 9385 29
1956 7319 11
1958 282 22
1958 5178 7
1958 9288 20
1959 201 7
1959 5585 20
1959 6794 20
1960 9747 3
1961 597 11
1961 2278 8
1961 4825 6
1962 1050 17
1962 3826 7
1963 3780 9
1963 4441 10
1963 5610 14
1963 7024 14
1964 1625 25
1966 34 14
1966 5310 23
1966 7095 11
1966 9377 29
1967 787 20
1967 9289 26
1968 3233 30
1968 6849 19
1969 866 13
1969 6048 13
1970 3532 1
1970 8288 7
1971 69 3
1971 975 3
1971 5752 28
1971 8155 2
1973 4658 22
1973 4776 4
1974 462 21
1975 8417 11
1975 8740 28
1975 9099 23
1977 448 11
1977 4331 26
1978 1610 9
1978 4398 17
1978 6634 4
1978 7075 11
1979 2442 30
1979 5272 17
1980 143 5
1980 5081 6
1981 1437 1
1981 2383 7
1981 7663 4
1982 254 13
1982 8113 2
1982 8580 4
1982 9174 23
1983 6048 6
1983 9563 8
1984 4562 15
1985 5126 12
1986 2261 11
1986 4019 18
1988 4607 1
1988 5974 12
1988 7396 1
1988 8093 4
1989 7167 24
1990 666 12
1990 4861 23
1990 7431 9
1991 121 14
1991 1356 18
1991 7434 9
1992 4973 30
1993 1413 13
1993 1858 19
1993 5312 21
1993 9000 22
1994 988 15
1994 3960 26
1994 4277 22
1995 1537 21
1995 2298 22
1995 6937 26
1997 809 14
1998 164 17
1998 4055 18
1998 7328 19
1998 7557 24
1999 6594 3
1999 7259 22
1999 8266 26
2000 5466 12
2000 8811 22
2000 9519 29
2001 3153 12
2001 6204 17
2002 5494 15
2002 8870 23
2002 9743 10
2003 3883 15
2003 4692 28
2003 5563 27
2003 5847 23
2003 9838 27
2004 681 2
2004 5480 4
2004 6891 18
2004 8925 23
2005 3421 18
2005 3780 5
2005 3903 6
2005 5817 1
2005 7125 26
2006 2784 2
2006 3745 6
2006 5816 12
2006 6153 19
2006 6282 17
2007 707 28
2007 1884 13
2007 5393 8
2007 7401 15
2008 8577 24
2008 8703 30
2009 2840 14
2010 2166 6
2011 1118 16
2011 7239 20
2011 8538 20
2012 4537 25
2013 2962 4
2013 6270 18
2014 9336 14
2015 4312 18
2015 4508 6
2017 329 15
2017 4099 21
2017 5223 15
2017 8152 29
2017 9486 9
2018 1790 20
2018 8805 4
2019 2060 1
2019 8791 15
2019 9584 5
2020 6276 6
2021 4033 19
2021 5722 16
2021 8701 22
2022 796 16
2022 3062 20
2022 5377 22
2022 8974 30
2023 6059 14
2023 8850 21
2024 435 5
2024 9943 11
2025 7465 28
2025 8385 16
2026 3638 22
2026 4877 23
2026 7036 19
2027 6326 1
2027 6912 28
2028 914 29
2028 2547 29
2028 2640 4
2028 8123 19
2029 3266 13
2029 9774 2
2030 2825 19
2031 4923 2
2031 7097 5
2032 5425 19
2032 5903 17
2032 6346 2
2032 7662 25
2033 1591 5
2033 1865 9
2033 3443 8
2033 5318 12
2034 9314 28
2034 9974 29
2035 7440 11
2035 9650 3
2036 4234 11
2037 4145 8
2037 8708 5
2038 691 9
2039 3795 23
2039 7194 27
2040 1713 23
2041 1855 4
2041 3193 19
2041 4841 12
2042 3356 2
2043 4445 9
2045 4605 15
2045 5551 20
2045 5963 22
2046 1145 8
2046 5441 9
2046 5488 23
2047 8155 4
2047 8924 19
2048 1376 1
2048 2505 27
2048 5483 5
2049 1069 27
2049 9092 5
2050 9532 13
2050 9896 8
2051 6620 3
2051 8817 3
2052 5356 11
2052 5453 5
2052 9434 14
2053 1893 10
2053 3937 10
2054 160 14
2054 4596 2
2054 4956 28
2054 9638 6
2055 162 5
2055 5989 8
2056 6335 17
2056 7409 28
2057 8668 17
2058 4015 23
2058 8077 18
2059 5852 30
2059 8390 30
2060 3605 18
2061 542 14
2061 6337 25
2061 8727 6
2062 3193 15
2062 6257 22
2062 8265 3
2063 1155 3
2063 6082 26
2065 1955 15
2065 3376 11
2065 3916 20
2066 7358 9
2067 40 13
2067 4914 25
2067 6588 14
2067 7121 22
2068 5662 26
2069 3866 27
2069 6293 23
2070 1351 15
2070 8739 2
2071 7877 20
2071 8236 14
2072 2573 10
2072 6864 9
2073 6461 22
2073 7401 2
2073 9676 26
2074 521 21
2074 3773 23
2074 3954 5
2074 5761 5
2074 8864 18
2075 1875 3
2075 4911 11
2075 6670 9
2075 7171 5
2076 4829 13
2076 5582 26
2076 7160 11
2076 9703 23
2077 5038 16
2077 7107 11
2077 8475 27
2078 3856 2
2078 4875 25
2078 7011 18
2078 7708 27
2079 2382 13
2080 8166 3
2081 1343 3
2081 4408 15
2081 9397 14
2082 2684 16
2082 4352 24
2083 9085 22
2084 1316 8
2084 2493 18
2085 2804 10
2086 263 28
2086 6115 10
2086 6895 6
2086 9931 24
2087 1089 27
2087 3142 8
2087 5733 4
2088 169 27
2088 7088 4
2089 2326 17
2089 6905 23
2090 4034 14
2090 5378 1
2091 2043 30
2091 2546 25
2091 3584 28
2091 4294 1
2092 5670 11
2092 5957 15
2092 9867 19
2093 2370 23
2093 5746 9
2094 669 21
2094 6024 29
2096 16 22
2096 3863 28
2097 3839 15
2097 4614 6
2097 7170 27
2099 1145 2
2099 5297 15
2099 9695 17
2100 1222 11
2100 4872 20
2100 4893 10
2100 7099 30
2100 7483 20
2100 7761 14
2101 4984 26
2103 7976 23
2104 290 22
2104 1974 10
2104 4441 29
2104 8025 22
2105 112 9
2105 2311 23
2105 5580 11
2105 9454 9
2106 4275 25
2107 794 18
2107 1448 19
2107 2481 17
2107 9672 26
2108 9222 1
2108 9429 16
2109 7325 10
2109 8285 29
2110 651 30
2110 2475 15
2110 8399 25
2111 1537 1
2111 2689 21
2111 5638 3
2112 3221 3
2112 3379 10
2113 3713 13
2113 8479 2
2113 9852 21
2114 764 18
2114 1681 20
2114 1855 14
2114 3299 1
2114 4347 29
2114 7223 12
2114 8032 14
2115 1848 8
2115 2874 26
2116 1807 25
2116 9823 8
2117 6038 20
2117 6977 12
2118 1393 19
2118 5468 6
2119 7489 7
2119 9587 19
2120 1386 13
2120 7045 16
2121 673 9
2121 1473 12
2121 4897 22
2121 5302 26
2121 5691 4
2123 2901 12
2123 4492 28
2124 1899 7
2124 3017 14
2124 5973 2
2124 6072 30
2124 6946 4
2125 628 19
2125 5452 19
2126 2822 17
2126 3540 11
2127 1114 18
2127 1118 20
2127 2391 25
2127 3898 17
2127 5695 15
2127 7511 19
2128 4471 16
2128 4536 26
2129 3727 30
2129 3878 26
2129 5691 2
2129 7422 28
2129 9906 15
2130 6375 6
2131 2985 6
2131 6638 23
2132 3483 18
2133 3092 27
2134 1458 18
2134 2613 21
2134 4942 9
2134 5927 8
2135 230 19
2135 7035 22
2136 6959 9
2136 7187 19
2136 8928 17
2137 5074 20
2137 5344 29
2138 4544 4
2138 8320 30
2139 1896 8
2139 2090 15
2140 1755 24
2140 3920 24
2141 1512 22
2141 9280 12
2142 423 2
2142 3404 17
2142 4024 3
2142 5468 27
2143 5062 10
2143 7232 1
2143 8934 3
2143 9588 16
2144 3640 6
2145 8359 18
2146 1180 3
2146 6369 24
2146 8627 5
2146 9288 15
2147 482 24
2147 4906 4
2147 5092 26
2147 5270 7
2147 8541 13
2148 642 6
2149 3399 24
2149 8837 2
2149 9901 4
2150 1401 19
2150 3922 1
2150 6443 12
2150 9677 3
2151 1754 17
2151 8777 27
2152 1015 24
2152 3249 28
2152 5531 20
2152 5606 3
2153 2027 23
2153 3129 9
2153 6723 12
2153 7474 15
2154 2283 11
2154 7042 27
2155 2810 12
2155 8431 28
2156 2570 21
2156 3200 5
2156 4471 25
2156 4952 6
2156 8680 29
2157 3218 28
2158 4597 23
2158 8809 27
2158 9164 2
2159 415 28
2159 2615 20
2159 2668 3
2160 2464 1
2160 2715 8
2160 6147 26
2160 9167 12
2161 3738 3
2161 7880 12
2161 7949 9
2161 8557 18
2165 2499 1
2166 1220 20
2167 4075 20
2168 1819 23
2168 5049 28
2168 6576 2
2168 7214 7
2169 6024 9
2169 6161 28
2169 9146 18
2170 319 28
2170 6661 11
2171 3316 15
2171 8205 14
2171 8771 16
2171 9125 5
2173 3804 4
2173 7458 8
2174 438 1
2174 3670 5
2174 5329 5
2176 115 21
2176 4648 8
2177 1843 27
2178 3215 20
2178 6091 25
2179 7864 9
2180 887 22
2181 4933 6
2182 6775 9
2183 9431 2
2184 5610 6
2184 6910 28
2184 8328 21
2185 426 21
2185 7629 26
2185 7931 22
2185 8768 19
2187 4507 26
2187 5996 12
2187 6511 29
2187 7447 15
2188 343 22
2188 3738 13
2188 7137 29
2188 8383 29
2189 5277 17
2189 5707 2
2189 9605 28
2190 3033 17
2191 3695 28
2192 266 24
2192 4505 29
2193 1385 27
2193 2341 20
2193 3007 19
2194 2833 21
2195 3661 20
2195 6470 2
2195 6969 18
2195 8684 20
2196 6001 25
2197 6871 24
2198 5770 18
2199 2024 16
2199 4796 6
2199 7105 5
2201 2261 29
2201 2944 24
2201 8383 22
2202 210 2
2202 8319 22
2203 2949 6
2203 3375 15
2204 8734 4
2204 9797 4
2205 4646 13
2205 5472 12
2205 6303 27
2205 6825 2
2209 3668 21
2211 5310 25
2211 9346 17
2212 1563 19
2213 2090 13
2213 4859 7
2213 6541 29
2213 8103 4
2215 202 18
2215 736 23
2215 8560 21
2216 1747 8
2216 9387 17
2217 2426 6
2217 2616 25
2217 6437 24
2218 8569 11
2219 147 21
2219 3945 23
2220 1443 27
2220 4018 12
2223 6562 24
2224 2414 10
2224 3451 17
2224 7177 9
2224 9172 6
2225 2384 13
2225 2820 13
2225 3152 17
2225 4198 1
2225 4681 7
2225 6256 7
2226 1652 17
2226 4057 23
2227 6237 18
2227 7730 30
2227 7813 29
2228 94 8
2228 412 25
2228 8380 9
2228 8992 22
2229 6517 15
2230 1535 16
2230 9701 9
2231 3580 13
2232 432 2
2232 1097 2
2232 2346 15
2232 3392 22
2232 3706 16
2232 7151 11
2233 9540 3
2234 6135 2
2234 7611 13
2235 5692 11
2236 2107 10
2236 3206 18
2236 5789 15
2236 6693 14
2236 6952 4
2236 9697 16
2237 2188 20
2237 6920 3
2237 9272 24
2238 3531 13
2239 1343 12
2239 7341 23
2240 3129 3
2240 8036 19
2242 7103 9
2244 1258 11
2244 2852 11
2244 5716 24
2244 7451 26
2244 7617 11
2245 1754 28
2245 4474 27
2245 5549 4
2245 5591 12
2246 284 10
2247 995 12
2247 2187 15
2247 5960 4
2248 850 13
2248 2631 27
2248 6828 7
2249 1609 14
2249 3674 14
2249 9017 21
2249 9173 27
2249 9237 9
2251 596 28
2251 9202 9
2252 2388 3
2252 7756 14
2253 956 21
2254 6097 6
2254 6129 28
2254 7429 15
2255 2975 25
2255 6464 7
2255 7209 26
2257 1108 27
2257 2417 22
2257 3151 13
2257 7684 29
2258 3609 19
2258 8246 2
2259 7506 24
2260 6868 22
2261 2343 3
2262 2596 5
2262 6372 6
2262 9762 7
2263 48 17
2263 5725 24
2264 5276 13
2265 679 30
2265 6513 29
2266 75 25
2266 151 19
2266 2398 30
2266 4164 15
2266 5603 27
2266 7416 2
2266 7584 28
2266 9368 9
2267 9371 8
2267 9545 25
2268 2494 23
2268 3203 24
2268 7492 1
2269 3751 10
2269 8396 12
2269 8889 22
2270 1691 15
2270 4717 10
2270 7789 2
2270 9877 8
2271 3672 25
2272 3807 24
2272 4546 10
2272 5541 30
2272 5736 21
2272 9262 16
2273 1737 16
2274 4075 15
2274 4265 20
2275 1274 8
2275 3911 5
2275 6325 7
2275 6828 18
2276 839 4
2276 5297 13
2276 9222 14
2278 4488 28
2279 533 10
2279 1162 14
2279 2515 5
2280 6525 26
2280 7551 28
2282 7946 20
2282 9743 27
2283 1300 30
2284 3063 1
2285 88 10
2285 5386 14
2285 9498 2
2286 1586 12
2286 3735 21
2287 1924 26
2287 2811 27
2289 6716 30
2289 8637 17
2290 3472 17
2290 5333 8
2291 1410 25
2291 9704 23
2292 46 19
2292 1314 2
2292 3497 28
2292 9161 17
2293 1722 19
2293 3627 23
2293 6061 29
2293 7334 24
2294 9907 20
2296 9131 30
2297 1711 29
2297 8143 24
2299 6109 26
2300 8921 26
2301 2745 5
2301 3963 22
2301 4985 25
2302 553 27
2303 7186 23
2304 4934 30
2304 9163 20
2304 9316 26
2305 1909 20
2305 2647 8
2306 4564 22
2306 6649 12
2306 7047 24
2307 2271 1
2307 6247 11
2307 7664 18
2308 330 15
2308 1486 21
2308 4059 11
2308 6272 4
2309 5103 8
2309 7845 29
2310 5646 27
2310 6417 28
2311 9 14
2312 8100 16
2313 3607 28
2313 4295 12
2313 8412 2
2314 8869 23
2315 787 30
2315 8826 6
2316 4395 6
2317 2099 24
2317 2793 25
2317 6017 28
2317 8408 24
2318 3613 14
2318 8140 24
2318 8948 5
2318 8997 21
2319 2628 7
2319 3746 16
2320 1840 7
2320 6321 29
2320 9559 18
2321 1458 16
2321 8975 14
2321 9105 9
2322 3561 27
2322 4043 17
2323 1558 8
2323 4233 17
2323 4770 5
2323 7577 5
2323 7679 1
2323 8195 21
2324 7820 2
2325 785 4
2325 2435 14
2325 5137 16
2325 6354 3
2325 7847 11
2326 3600 21
2326 3739 19
2327 597 5
2327 2552 19
2327 7484 12
2328 1510 11
2328 3274 4
2328 7455 8
2329 7811 23
2329 8587 2
2330 803 24
2331 2679 29
2331 2904 1
2332 5178 3
2332 7120 15
2334 26 6
2334 870 11
2334 4866 11
2334 5521 22
2334 5666 10
2334 9742 19
2335 1620 27
2335 1892 15
2335 5985 19
2336 819 9
2336 2028 8
2336 2335 15
2336 4536 22
2336 5894 24
2337 6940 17
2338 4179 2
2338 5505 6
2339 938 27
2339 3218 29
2339 3948 16
2339 8402 8
2339 9568 9
2340 6314 11
2340 9816 16
2341 2652 1
2341 8748 13
2342 947 1
2342 1137 22
2342 2367 13
2342 6980 3
2342 7796 6
2342 8890 18
2343 1386 6
2343 7625 8
2343 9627 1
2344 8661 15
2345 2503 26
2345 9896 19
2346 6939 21
2347 2441 7
2347 8759 19
2348 2559 29
2348 4575 13
2348 7595 10
2348 8624 14
2349 1464 21
2350 3105 4
2350 9047 11
2351 1590 18
2351 7932 2
2352 2283 27
2353 350 17
2353 1023 2
2353 2027 7
2353 3917 24
2353 5559 2
2354 969 19
2354 4615 16
2354 5065 15
2354 7824 23
2355 570 11
2355 7133 12
2356 1317 2
2356 1950 16
2357 1379 19
2357 2796 25
2357 6208 22
2358 51 7
2358 1568 13
2358 7584 5
2359 891 5
2359 3612 2
2359 6004 25
2360 1301 17
2360 1637 3
2360 2602 8
2360 2761 29
2360 2892 6
2361 1261 18
2361 7990 16
2361 9831 29
2362 2242 6
2362 4759 3
2362 4918 30
2363 548 13
2363 589 18
2363 2875 24
2363 7509 23
2364 2081 4
2364 2842 8
2364 5855 16
2364 7019 14
2365 1476 20
2365 6912 9
2366 8490 21
2366 8527 30
2366 8832 3
2367 3574 4
2368 6204 28
2369 2050 8
2369 6427 8
2370 1364 2
2370 4384 1
2370 8090 2
2371 19 10
2371 8426 3
2372 1518 1
2372 7290 9
2373 2595 1
2375 1464 11
2375 1775 16
2375 3740 21
2376 2694 16
2376 2866 10
2376 7899 21
2376 8849 28
2377 1382 28
2379 352 6
2379 473 21
2379 1097 23
2380 880 13
2380 6384 28
2380 8017 6
2381 1150 24
2381 1312 6
2381 6123 18
2381 6216 24
2382 3595 1
2382 6969 21
2383 7725 13
2383 8877 8
2384 6789 29
2385 650 15
2385 855 8
2386 734 30
2386 5458 16
2387 3311 2
2387 4083 23
2387 8586 16
2388 5399 2
2388 7391 3
2389 263 24
2389 2941 23
2389 3460 18
2389 3722 3
2389 8500 5
2390 484 8
2390 1342 22
2391 1398 2
2391 9844 28
2391 9961 14
2392 3268 14
2392 6578 17
2393 3912 11
2393 4156 30
2394 1188 22
2394 1593 28
2394 9600 15
2396 4650 22
2396 7563 11
2397 471 27
2397 665 21
2397 1953 1
2397 6745 3
2397 7658 28
2398 1345 22
2398 1538 19
2398 4737 22
2398 7186 14
2399 7258 26
2399 8142 15
2400 2720 16
2400 6100 11
2401 3616 29
2401 4405 4
2403 174 14
2403 3034 3
2403 7491 11
2403 9323 27
2404 292 4
2404 1061 30
2404 4215 3
2404 9519 10
2407 995 16
2408 747 13
2408 1912 9
2408 1973 29
2408 2515 3
2409 734 15
2409 5281 13
2410 420 5
2410 981 11
2410 5433 3
2410 6398 5
2411 8688 14
2412 3372 23
2412 4395 26
2412 7728 24
2413 706 14
2413 1935 10
2413 3421 19
2413 3491 28
2413 6291 25
2414 3161 22
2414 9728 27
2415 22 20
2415 3756 5
2415 7701 21
2415 9285 22
2415 9878 23
2416 530 17
2416 6696 21
2416 8433 25
2417 391 18
2417 763 28
2417 5221 8
2417 5469 18
2417 8998 19
2418 3064 2
2418 6580 2
2419 3043 1
2419 5939 6
2419 6508 12
2419 7868 3
2420 3351 10
2421 1088 25
2421 2822 17
2421 3182 5
2423 773 18
2423 1949 22
2423 7071 6
2423 8837 29
2425 2266 20
2425 6839 23
2426 39 20
2426 651 8
2426 2468 12
2426 2566 16
2426 2819 20
2426 6112 26
2427 4884 8
2427 5086 6
2427 6434 16
2430 814 25
2431 2839 23
2431 3167 6
2431 8949 2
2431 9865 10
2432 3146 24
2432 7107 25
2433 2134 3
2433 2996 24
2434 3947 30
2434 8261 15
2435 276 18
2436 1212 1
2436 1748 1
2436 5009 27
2436 6549 27
2436 9482 11
2437 2395 18
2437 7719 3
2438 7735 9
2439 7678 29
2439 9067 17
2440 6314 20
2441 6750 6
2441 7321 20
2442 2597 27
2442 4708 26
2442 6757 15
2442 8127 26
2443 2136 23
2443 4218 23
2443 5731 20
2443 8024 8
2444 1145 28
2444 1228 13
2444 6970 9
2445 2582 13
2445 4558 29
2447 6148 12
2447 7012 28
2447 8471 28
2447 9521 26
2448 1533 7
2448 8101 20
2449 1166 26
2449 5904 3
2450 4453 17
2450 8865 6
2451 9231 13
2452 671 11
2452 700 6
2452 1580 11
2452 3218 27
2452 4841 17
2452 5621 9
2452 6985 8
2452 9153 5
2453 2259 4
2453 3972 23
2453 4129 1
2453 7320 18
2454 1412 7
2454 4972 12
2455 5452 25
2456 546 26
2457 2172 17
2457 2433 4
2458 192 8
2459 8755 15
2460 4885 15
2461 2457 27
2461 3910 5
2461 7956 2
2462 7283 3
2462 7369 24
2462 8462 19
2463 7292 6
2464 8507 2
2464 9493 17
2465 3759 18
2465 5832 12
2465 8290 14
2465 8901 20
2465 9424 30
2466 7812 1
2467 3105 28
2468 1842 30
2468 2790 5
2468 3535 23
2469 2604 22
2469 3153 27
2470 2704 11
2470 3513 28
2470 7514 1
2471 2548 5
2471 8366 15
2472 168 17
2474 1156 30
2475 3714 22
2475 7482 1
2475 8914 6
2476 1578 18
2476 4888 27
2476 9386 29
2477 290 12
2477 6940 21
2478 7189 18
2479 875 17
2479 1832 14
2479 2061 26
2479 7448 26
2480 463 18
2480 5251 9
2480 7907 16
2481 1012 9
2481 2339 9
2482 2484 13
2482 8995 8
2484 3867 6
2484 4579 6
2484 5832 29
2486 8596 24
2487 3403 8
2487 9645 18
2488 346 24
2488 365 4
2488 7973 24
2489 1546 10
2490 747 4
2490 7131 15
2490 8877 3
2490 9102 1
2492 7724 24
2493 5248 21
2494 705 30
2494 1795 6
2494 5298 11
2495 2483 9
2495 9530 14
2496 1530 17
2497 3514 4
2497 7967 2
2498 4540 4
2498 8823 12
2499 2004 17
2499 2438 12
2500 3534 13
2500 3860 21
2501 88 20
2501 903 18
2501 2260 18
2502 2857 10
2502 2974 3
2502 5737 25
2502 5945 20
2503 1622 27
2504 4069 21
2504 5947 13
2504 6724 28
2504 6848 24
2504 8734 20
2505 1609 22
2505 6047 16
2506 6236 13
2506 6307 13
2506 9159 15
2507 584 10
2507 5423 15
2508 2414 15
2508 3462 16
2508 7130 1
2509 113 18
2510 4409 17
2510 4627 4
2510 7028 22
2510 7669 25
2510 8675 8
2511 3685 4
2511 3779 7
2511 4292 27
2511 5819 13
2511 8015 17
2511 8133 6
2511 9111 15
2512 4864 11
2512 6306 25
2512 9603 3
2512 9689 1
2513 1772 30
2514 2910 23
2514 6895 16
2514 9013 19
2515 1376 14
2515 2784 24
2516 1892 23
2516 2506 18
2516 7030 30
2516 9176 25
2517 2438 3
2517 2831 15
2517 6325 10
2518 2851 25
2518 5377 24
2518 8545 18
2519 6645 21
2520 5137 15
2521 552 4
2521 1386 28
2521 1979 18
2521 5911 10
2521 7576 24
2522 3145 22
2522 4272 26
2522 7954 21
2523 4754 7
2523 5024 29
2523 7643 8
2524 177 1
2524 2018 21
2525 5756 7
2525 6836 23
2525 8538 7
2525 8674 17
2525 9768 29
2527 3738 22
2527 9313 9
2528 366 16
2528 1332 21
2529 968 25
2529 1088 10
2529 2154 5
2529 4784 4
2529 5211 5
2530 3789 29
2531 2979 13
2531 3467 25
2531 4488 13
2531 5764 16
2532 6394 14
2533 2054 23
2533 5966 26
2533 7630 7
2534 1721 14
2537 1263 13
2538 7260 19
2538 9059 12
2540 2325 11
2540 4752 26
2540 8301 13
2540 8328 24
2541 381 24
2541 5860 27
2541 7419 22
2541 8402 10
2541 9230 25
2541 9297 13
2542 3640 11
2542 3975 11
2543 7753 3
2543 9327 5
2544 2542 20
2544 5600 8
2544 6763 1
2546 3410 16
2546 3497 6
2546 8023 13
2547 1302 10
2547 6974 10
2547 8490 21
2547 9826 15
2548 44 2
2548 70 8
2548 4415 13
2549 771 8
2549 3692 20
2550 723 2
2551 624 19
2551 6879 23
2551 7288 19
2552 399 23
2552 1137 16
2552 3052 13
2553 6401 20
2554 8055 7
2555 8286 14
2556 2875 14
2556 5639 19
2557 9521 24
2558 350 24
2558 1523 21
2558 4455 21
2558 4948 6
2558 7389 20
2559 101 21
2559 1220 21
2559 1678 17
2560 4129 25
2560 6547 23
2561 435 19
2561 860 15
2562 4584 7
2562 4948 20
2562 5025 14
2562 5764 20
2562 8115 19
2562 9492 4
2563 5314 13
2564 130 30
2564 729 18
2564 2411 1
2564 2583 22
2564 7051 3
2565 7412 5
2565 8829 11
2565 9269 1
2566 2307 19
2566 9417 17
2567 3562 11
2567 6082 4
2568 955 2
2569 4564 23
2569 7054 24
2569 8921 7
2569 8998 13
2570 1103 6
2570 2783 20
2570 3721 21
2570 6521 23
2571 9408 4
2572 2051 9
2574 1633 29
2574 3556 2
2574 6068 21
2574 6957 13
2574 9020 13
2575 1087 9
2575 3154 16
2575 4876 25
2575 7609 8
2576 8714 25
2577 7555 26
2579 1017 22
2580 646 27
2580 5864 30
2580 7057 24
2582 374 19
2582 483 10
2582 1622 10
2582 5797 29
2582 7214 14
2583 3052 12
2583 5050 13
2583 5512 29
2583 7208 10
2584 3445 17
2584 6386 27
2584 7411 21
2585 228 8
2585 303 19
2585 415 24
2585 3355 8
2585 9095 17
2586 38 26
2586 1989 28
2586 3229 29
2586 3766 8
2586 7785 29
2587 7180 6
2588 1687 25
2588 8733 28
2588 9713 30
2589 2180 12
2590 4286 19
2591 5335 18
2591 9323 3
2593 5685 13
2594 4442 28
2594 5949 13
2594 9111 14
2595 2632 18
2596 4505 18
2596 6775 25
2597 71 1
2597 2311 16
2597 2508 27
2597 7690 17
2598 7327 12
2599 661 17
2599 6847 16
2601 496 22
2601 968 3
2601 8459 24
2601 8516 9
2602 7683 28
2602 8498 13
2603 6674 29
2604 3472 27
2604 7386 3
2605 1864 27
2605 6792 21
2606 1539 1
2606 2954 18
2606 3357 24
2606 5347 11
2606 9165 6
2607 7528 27
2608 9358 15
2609 9175 25
2609 9636 9
2610 1638 29
2610 2638 13
2610 5064 18
2610 6102 15
2610 8377 13
2611 8296 3
2613 4851 11
2613 7100 21
2614 3407 7
2614 5395 20
2614 6009 29
2614 7394 28
2614 7435 22
2614 8923 14
2614 9411 28
2614 9654 11
2615 16 18
2615 1966 19
2615 3156 29
2616 7597 21
2617 949 15
2617 3416 12
2617 4952 21
2617 9777 2
2618 518 5
2618 5340 23
2618 5690 29
2618 6509 1
2619 3136 8
2619 7577 24
2620 64 1
2620 4539 6
2620 4573 6
2620 4910 18
2621 4186 20
2621 7405 10
2621 7892 13
2621 9599 23
2623 2173 22
2623 7514 19
2623 8759 12
2623 9700 12
2624 2185 8
2624 3076 25
2624 3961 17
2624 4341 28
2625 2489 5
2625 6124 5
2625 8843 8
2625 9886 3
2626 341 25
2626 9688 22
2627 3827 14
2627 5941 7
2628 3711 15
2628 5704 19
2628 8356 29
2629 509 14
2629 954 11
2629 5305 28
2629 8242 29
2629 9373 12
2630 4025 3
2630 8847 26
2631 2870 21
2632 1587 15
2634 3241 27
2634 8919 3
2634 8980 7
2635 3389 10
2635 4588 13
2635 5686 10
2635 7844 22
2635 9050 13
2636 726 4
2637 3207 8
2638 613 10
2638 728 8
2639 4240 12
2642 3581 17
2643 4368 2
2643 6190 28
2645 3397 30
2645 8619 16
2646 4115 26
2646 5954 14
2646 6774 26
2647 2000 17
2648 2853 19
2648 3281 28
2648 7230 14
2649 973 9
2650 1511 9
2650 7041 17
2651 1715 4
2651 1734 22
2651 5897 23
2653 71 22
2653 623 24
2653 7497 29
2654 446 2
2654 4664 7
2654 5044 8
2654 9713 23
2656 6949 19
2658 2597 11
2658 4791 30
2658 8454 20
2659 2534 10
2660 720 4
2660 5456 28
2660 7102 11
2661 8780 23
2661 8942 27
2662 7251 18
2663 4305 19
2664 4919 2
2664 6983 5
2664 7162 5
2664 7555 13
2666 8958 3
2666 9259 18
2667 1457 13
2667 1864 3
2667 7439 26
2667 8963 17
2668 7583 24
2669 1665 18
2669 6518 30
2669 9133 18
2670 4241 16
2670 5140 1
2670 6052 16
2670 6165 15
2671 3763 23
2672 6708 26
2673 1483 17
2673 4349 15
2673 5472 7
2673 8485 26
2675 316 10
2675 326 4
2675 3770 29
2675 5422 2
2675 7869 22
2676 1513 16
2676 4642 20
2676 8169 15
2676 8713 13
2677 1602 24
2677 6880 27
2679 2805 15
2681 1607 12
2681 8174 2
2681 9823 17
2682 6672 29
2683 5531 18
2684 246 3
2684 660 17
2684 2514 9
2684 3885 20
2684 6000 24
2684 7038 10
2684 8734 27
2685 793 9
2685 2425 24
2685 2866 22
2686 1203 25
2687 1826 8
2688 7415 28
2688 9081 13
2689 9760 9
2690 285 23
2690 3648 11
2690 6467 11
2691 1022 14
2691 8057 18
2691 8767 22
2691 9445 28
2692 4754 30
2693 3010 16
2693 3990 17
2693 6557 14
2694 456 19
2694 5514 18
2694 7162 23
2695 5454 17
2695 8783 27
2696 3086 25
2696 3682 3
2696 5107 5
2696 5738 6
2697 553 27
2697 3214 6
2697 9087 24
2698 5030 27
2698 9179 30
2699 1373 7
2699 5659 13
2699 5751 7
2699 6584 26
2700 3166 25
