2000 6000
714 685 14
715 182 10
715 299 26
716 1742 16
716 1969 2
717 626 24
717 970 21
718 23 15
718 955 5
718 1348 6
719 13 28
719 302 9
720 300 11
720 728 2
720 745 14
721 1015 10
721 1214 8
721 1977 22
722 2000 24
723 743 25
723 1871 3
724 1176 24
725 1007 26
725 1743 3
725 1875 17
726 1508 8
726 1805 25
727 337 10
727 752 14
727 807 15
727 947 9
727 1039 19
727 1059 16
727 1327 26
728 566 5
728 1010 18
729 266 20
729 1215 25
729 1620 2
730 522 24
730 529 22
731 55 21
731 1218 24
731 1536 2
732 197 14
732 583 7
732 874 12
732 1593 21
732 1836 20
733 334 27
733 655 8
734 126 23
734 1985 20
735 133 3
735 373 25
735 751 7
735 1017 2
735 1368 11
735 1828 8
736 390 15
736 1790 26
737 391 16
738 959 3
738 1419 11
739 478 3
739 541 7
739 954 20
739 1527 22
739 1872 23
740 162 21
740 768 7
741 650 7
741 1540 3
741 1742 30
741 1781 8
741 1866 8
741 1892 7
742 475 19
742 1162 29
742 1704 18
744 418 15
744 918 6
744 986 2
744 1492 27
744 1965 30
746 281 27
746 1357 25
747 60 1
747 1044 7
747 1698 2
748 805 7
749 925 24
749 1977 9
750 1401 1
750 1489 27
751 207 3
751 924 30
751 1060 16
751 1298 25
752 32 14
752 1612 29
752 1872 23
755 287 20
755 686 23
755 1068 23
756 1012 28
756 1145 1
756 1403 21
757 1823 8
758 976 21
758 1180 30
758 1331 23
759 50 26
759 1103 2
759 1778 11
760 1005 17
760 1795 28
760 1862 5
761 750 17
761 1399 26
761 1641 28
762 277 15
762 843 12
762 998 28
762 1063 15
762 1600 8
762 1628 30
763 76 14
763 104 15
763 716 16
763 1234 28
763 1493 13
764 233 9
764 295 9
764 844 6
764 1082 23
764 1106 6
764 1256 6
764 1953 13
765 119 14
765 354 26
765 993 12
765 1119 28
765 1377 13
766 156 13
766 566 30
766 842 21
766 892 2
766 985 4
766 1935 7
767 872 20
767 979 23
767 1871 13
768 1521 1
769 669 12
769 1569 27
769 1755 30
769 1826 11
769 1934 3
770 1032 14
770 1883 19
771 791 22
771 1030 27
771 1508 27
771 1703 30
772 492 24
772 1279 19
773 1627 28
774 20 21
775 896 23
775 937 11
775 1423 8
775 1639 26
776 1115 30
777 281 20
777 1602 1
778 1202 29
779 1101 10
780 101 24
780 1242 24
780 1301 8
780 1599 13
781 246 8
781 479 20
781 590 5
781 722 19
781 997 8
781 1361 4
781 1681 21
781 1795 2
781 1871 18
782 45 9
782 727 23
782 845 6
782 1538 27
783 826 15
783 946 29
783 1024 7
784 57 12
784 1265 19
784 1442 29
784 1493 22
784 1747 26
785 281 17
785 635 21
785 1796 7
786 66 17
786 113 11
787 398 8
787 1043 10
788 80 4
788 922 15
789 503 15
789 824 11
789 1410 26
789 1584 19
790 730 29
790 934 25
790 1357 23
790 1437 11
790 1475 27
791 831 2
791 912 20
791 930 11
791 1616 7
791 1676 16
791 1989 25
792 821 5
792 1097 23
793 184 6
794 779 15
794 902 13
794 994 27
795 357 10
795 587 29
795 605 9
795 1273 8
795 1482 7
796 855 11
797 908 15
797 1000 9
797 1266 14
797 1994 21
798 252 15
798 479 16
798 770 8
798 831 3
798 1179 6
798 1690 2
799 602 17
799 1041 17
800 337 20
800 1217 10
800 1491 6
801 27 1
801 761 16
801 1311 13
801 1728 25
801 1964 12
802 260 5
802 1700 1
803 1139 26
803 1508 10
805 1435 19
806 1452 27
807 739 8
807 1262 20
807 1461 4
807 1734 7
807 1804 30
808 506 18
808 1393 7
808 1524 6
808 1592 30
808 1768 21
808 1819 21
809 285 7
809 1842 15
811 338 27
811 1805 9
812 186 2
812 401 5
812 519 28
812 567 3
812 1224 2
812 1299 20
813 609 19
813 725 14
813 804 15
813 1109 22
813 1810 11
813 1978 15
814 1638 18
815 429 20
815 1490 25
815 1880 6
816 512 19
816 1475 14
816 1480 10
818 1450 25
818 1904 6
819 896 19
819 1532 1
819 1992 11
820 940 19
820 1127 13
820 1593 23
821 73 17
822 943 28
822 1009 11
822 1206 17
822 1663 21
823 1491 15
823 1615 7
823 1661 23
823 1806 16
824 198 26
824 326 11
824 421 30
824 1481 10
825 625 25
825 646 10
825 693 16
825 1130 12
825 1223 29
825 1688 11
825 1986 9
826 309 17
826 739 24
826 1081 10
826 1201 4
827 1548 29
827 1937 29
828 1026 26
828 1037 1
828 1764 9
828 1940 9
828 1989 24
829 132 17
829 242 28
829 397 4
829 981 4
829 1891 18
830 1240 19
831 536 10
831 916 10
832 65 26
832 893 27
832 1169 13
832 1194 25
832 1404 7
833 92 29
833 193 26
833 264 14
833 694 2
833 829 16
833 900 24
833 1122 10
833 1331 25
833 1734 10
834 167 20
834 936 28
834 1058 30
834 1192 10
834 1407 15
834 1416 1
834 1487 18
834 1641 15
834 1685 16
834 1981 26
835 172 12
835 1088 19
836 245 29
836 820 21
837 374 29
837 456 30
837 1087 23
837 1188 25
838 304 27
838 756 27
840 1049 19
840 1125 3
840 1426 25
841 324 7
841 978 16
843 482 26
843 564 22
843 1997 2
844 172 5
844 1419 16
844 1808 11
844 1855 24
845 610 5
845 1176 2
845 1353 25
846 212 12
846 225 2
846 655 4
846 855 26
846 1004 9
847 64 30
847 783 30
847 1188 28
848 645 28
848 723 20
848 1020 26
848 1919 28
849 51 12
849 1133 20
849 1878 24
850 1493 30
851 492 1
851 557 18
852 1438 24
852 1743 7
853 398 25
853 778 19
854 495 28
854 1436 26
854 1764 16
854 1806 6
855 199 28
855 713 1
855 818 2
855 1111 30
855 1325 26
855 1656 13
855 1769 23
856 996 29
856 1472 9
856 1657 2
856 1740 28
857 463 8
857 1252 21
858 674 18
858 872 19
858 1205 16
858 1331 7
860 342 23
860 776 28
860 1095 22
861 635 22
861 1597 28
861 1646 9
862 566 8
862 865 4
862 1184 25
862 1963 18
863 682 23
863 1709 21
864 257 3
864 580 20
864 1057 10
864 1416 26
864 1950 22
865 277 9
865 555 21
865 1025 4
865 1947 24
866 36 11
866 125 4
866 1081 25
867 1013 1
867 1236 3
867 1621 15
867 1942 18
867 1944 22
868 1440 22
869 748 16
869 1635 6
870 416 19
870 489 7
870 721 27
870 791 16
870 1549 15
870 1736 26
871 224 11
871 337 9
871 1169 14
872 423 26
872 793 21
872 1852 8
873 584 7
873 948 1
873 1129 3
873 1916 28
874 692 1
874 1112 15
874 1492 24
874 1517 24
874 1802 26
875 1208 27
875 1372 10
876 963 18
876 1359 22
877 286 16
877 303 27
877 627 13
877 1298 8
877 1470 12
877 1996 10
878 1433 18
878 1443 18
879 237 28
879 1017 26
879 1112 24
879 1147 24
879 1226 28
879 1555 24
879 1630 7
880 880 23
880 1240 7
880 1443 14
881 94 22
881 512 7
881 1098 9
882 850 19
882 1363 29
883 257 23
883 957 4
883 1551 23
884 8 10
884 142 23
884 1988 24
885 871 27
886 487 14
886 1014 10
886 1127 23
886 1145 18
886 1402 9
887 674 4
887 755 27
888 38 26
888 396 13
888 1032 24
889 13 13
889 183 28
889 530 9
889 1461 11
889 1632 22
889 1877 15
890 44 25
891 248 20
891 1977 21
892 1313 16
892 1883 18
892 1905 21
893 367 27
893 1719 16
895 12 13
895 257 30
897 689 30
898 641 23
898 939 22
898 1635 24
898 1877 19
899 1222 27
899 1755 25
899 1937 4
900 1418 14
900 1608 25
900 1645 29
901 20 2
901 515 12
901 909 4
901 1542 18
901 1624 25
902 1025 1
902 1099 26
902 1411 5
902 1910 14
903 977 3
904 1015 21
905 718 3
905 965 15
905 1213 7
905 1405 20
905 1552 5
906 1553 3
906 1715 6
907 108 17
907 189 24
907 270 27
907 754 1
907 879 8
907 1327 20
908 743 12
908 764 26
908 1110 6
909 584 7
910 159 10
910 222 30
910 1941 5
911 552 3
912 68 12
912 194 8
912 732 20
912 973 28
913 650 1
913 1378 16
913 1548 2
913 1563 14
914 15 10
914 137 22
914 366 9
914 484 24
914 583 20
914 1325 28
914 1968 28
915 78 14
915 1645 25
916 1376 6
917 37 30
917 728 22
917 1007 29
917 1730 7
918 2 3
919 1371 10
920 614 24
920 1508 1
920 1634 16
920 1638 3
921 1115 30
921 1182 12
922 4 28
922 635 3
922 1869 20
923 310 17
923 641 30
923 1088 20
923 1190 24
923 1224 23
923 1448 25
923 1728 3
924 519 7
924 940 3
924 1222 26
924 1648 26
924 1837 1
924 1922 15
926 1977 2
927 718 17
927 1685 21
928 497 1
928 1553 30
928 1841 19
928 1898 29
929 1244 25
929 1457 20
930 1856 22
932 1991 25
933 288 27
933 1007 17
933 1611 16
933 1638 8
934 1105 14
934 1125 19
934 1446 19
934 1898 30
935 205 10
935 876 8
935 1658 24
936 893 3
936 1234 25
936 1558 18
937 283 9
937 756 27
937 859 14
937 1035 26
937 1134 19
937 1854 28
939 1608 27
940 524 6
940 1698 10
940 1897 27
941 369 27
941 404 20
941 487 17
941 636 21
941 800 9
941 1151 9
941 1407 7
941 1548 27
942 174 25
943 212 23
943 653 5
943 695 30
943 1160 11
943 1690 23
944 932 21
945 1895 12
946 140 23
946 1270 6
946 1715 14
947 11 17
947 84 24
947 621 14
947 920 13
947 1393 7
947 1456 10
948 234 2
948 563 26
948 1359 6
949 491 29
949 1628 28
949 1653 25
949 1762 25
950 83 17
951 1974 11
952 90 8
952 874 18
952 940 11
953 442 14
953 880 14
953 1208 27
953 1441 6
953 1692 10
954 470 26
954 649 8
954 811 3
954 1348 17
954 1899 20
954 1962 17
955 34 22
955 717 25
955 1382 3
955 1387 7
957 129 9
958 103 7
958 740 13
958 1130 18
958 1300 30
958 1315 1
959 23 15
959 1034 28
959 1129 28
959 1825 9
960 281 15
960 350 14
960 769 12
960 1092 22
961 214 23
961 337 14
961 1381 27
962 139 7
962 1929 11
963 1510 25
964 415 16
964 1015 28
965 534 2
965 627 10
965 1236 14
966 575 13
966 606 26
966 1498 28
966 1960 8
967 99 28
967 518 4
967 553 8
967 1183 5
968 911 9
969 636 25
969 772 4
969 1646 9
970 1068 1
970 1069 24
971 211 28
971 1023 10
971 1534 30
971 1619 11
971 1637 13
972 608 13
972 1700 26
972 1731 26
973 944 9
973 1743 2
973 1797 28
974 1104 3
974 1787 9
975 189 26
975 611 27
975 1746 19
976 812 1
976 903 1
976 1152 14
976 1790 28
976 1965 30
977 1553 12
978 510 24
978 813 7
978 931 8
980 449 24
980 1141 23
980 1270 3
981 289 24
981 414 24
981 491 18
981 943 21
981 1045 25
981 1703 17
982 827 23
982 1709 7
982 1801 29
983 247 18
983 1168 24
983 1445 30
983 1686 19
983 1776 22
983 1803 2
984 690 20
985 225 17
985 583 20
985 1374 8
985 1955 9
986 174 21
986 1589 21
987 990 7
987 1256 20
988 235 24
989 2 22
989 101 19
989 401 23
989 1548 15
989 1593 11
989 1716 26
990 1457 30
990 1478 4
990 1869 13
991 1328 20
991 1644 20
991 1883 22
993 1753 12
994 488 26
994 526 20
994 635 22
994 821 12
994 920 19
994 1008 2
994 1138 25
995 470 13
995 533 21
995 643 11
996 230 2
996 398 28
996 638 19
996 1462 14
996 1943 11
997 578 17
997 851 26
997 1822 4
998 649 30
998 686 14
998 1734 19
999 1087 6
999 1490 16
999 1729 14
1000 664 5
1000 908 12
1000 1773 18
1001 311 16
1001 469 1
1003 90 1
1003 676 20
1003 1620 19
1005 826 21
1005 1248 11
1005 1615 30
1005 1882 1
1006 212 4
1006 805 24
1006 1087 5
1006 1346 25
1007 1253 26
1007 1654 29
1008 1566 14
1009 850 6
1009 1242 12
1009 1278 24
1010 84 15
1010 158 29
1011 500 20
1011 1241 14
1011 1930 12
1012 1199 8
1012 1221 12
1012 1891 20
1013 787 13
1013 1083 8
1013 1855 1
1013 1878 30
1014 790 24
1014 1195 1
1014 1516 23
1014 1834 13
1015 272 19
1015 288 5
1015 1690 15
1015 1782 10
1015 1806 5
1016 1818 18
1016 1863 25
1017 82 2
1017 938 4
1018 183 20
1018 622 30
1019 596 18
1019 950 18
1019 1141 3
1019 1501 11
1020 180 2
1020 484 2
1020 1164 30
1020 1776 7
1021 628 5
1021 652 7
1021 1090 18
1021 1115 24
1021 1490 11
1021 1711 18
1022 475 24
1022 1620 3
1023 174 11
1023 443 25
1024 713 25
1024 808 15
1024 1589 5
1024 1987 29
1025 383 29
1025 730 15
1025 1554 3
1026 1536 8
1027 791 9
1027 952 4
1027 1286 12
1028 614 21
1028 1291 25
1028 1708 29
1028 1777 8
1029 1049 28
1029 1631 1
1030 701 1
1030 708 29
1030 884 1
1030 1408 7
1030 1516 3
1030 1549 29
1030 1735 17
1030 1856 27
1030 1969 2
1031 787 4
1031 1565 20
1032 1031 4
1032 1767 6
1033 583 6
1033 1543 28
1034 559 20
1034 565 11
1034 1254 26
1035 214 10
1035 594 17
1035 1257 20
1036 544 9
1036 747 25
1036 1708 16
1037 455 20
1037 1047 7
1037 1564 10
1037 1634 10
1038 216 14
1038 1211 7
1038 1241 11
1038 1425 14
1038 1696 5
1038 1934 3
1039 664 13
1039 1892 30
1040 727 23
1040 1160 21
1040 1966 26
1041 1666 24
1041 1782 16
1042 512 7
1042 590 27
1042 766 21
1043 111 13
1043 920 24
1043 1112 2
1043 1852 15
1044 175 11
1044 639 3
1044 1154 1
1044 1315 1
1045 81 11
1045 785 17
1045 1065 16
1045 1140 23
1045 1591 24
1046 1151 25
1046 1240 2
1047 47 29
1047 188 24
1047 1021 12
1047 1141 5
1047 1291 20
1048 207 14
1048 645 17
1048 665 19
1048 691 29
1048 1154 29
1048 1201 6
1048 1992 22
1049 34 14
1049 173 13
1049 374 11
1049 545 26
1049 1094 17
1049 1508 4
1050 77 27
1050 1132 23
1050 1446 7
1051 834 21
1051 1665 23
1052 1361 7
1053 724 1
1053 1028 1
1053 1274 14
1053 1904 23
1054 685 24
1054 1057 8
1054 1251 17
1054 1497 23
1054 1622 23
1054 1634 28
1055 524 27
1055 954 13
1055 1210 4
1055 1721 5
1055 1766 1
1056 104 2
1056 1326 3
1056 1484 29
1056 1754 15
1057 407 8
1057 421 3
1057 769 25
1057 991 3
1057 1698 11
1058 210 21
1058 337 21
1058 912 3
1058 980 27
1059 612 11
1059 636 17
1059 667 25
1059 1246 3
1060 376 17
1060 1521 8
1060 1983 18
1061 354 3
1061 464 7
1062 342 26
1062 1303 17
1062 1441 30
1062 1484 23
1062 1893 13
1062 1934 4
1063 46 18
1063 487 9
1063 1776 4
1064 502 11
1064 1264 3
1064 1638 24
1064 1866 26
1065 1020 2
1066 269 26
1066 998 12
1066 1049 4
1067 672 6
1067 841 24
1067 943 16
1068 77 30
1068 1842 20
1069 1138 18
1070 1688 16
1071 146 14
1071 634 12
1071 862 3
1071 1746 13
1072 706 29
1072 1439 5
1072 1759 20
1072 1839 24
1073 40 21
1073 1302 19
1074 659 9
1074 1965 25
1075 1386 22
1076 345 18
1076 1043 25
1076 1494 17
1076 1942 29
1077 863 19
1077 1025 3
1077 1689 16
1078 62 20
1078 290 28
1078 444 27
1078 647 15
1078 935 26
1078 1769 13
1079 97 30
1079 830 25
1079 1549 2
1080 1 17
1080 175 3
1080 649 8
1080 669 28
1080 739 5
1080 1560 20
1081 285 19
1081 1111 1
1082 586 1
1082 1647 4
1083 31 13
1083 442 11
1083 916 4
1084 646 29
1084 753 24
1084 1368 22
1084 1629 15
1084 1916 3
1085 241 20
1085 1800 25
1086 377 5
1086 515 5
1086 1128 14
1086 1838 24
1088 717 23
1088 1583 28
1089 322 19
1089 458 5
1089 1123 19
1090 559 6
1090 594 29
1090 783 5
1090 1679 8
1090 1919 28
1091 1392 24
1091 1445 4
1091 1468 9
1091 1753 12
1092 1389 26
1093 741 10
1093 1557 8
1094 87 30
1094 821 12
1094 1585 11
1095 897 20
1096 1637 6
1096 1877 2
1098 421 4
1098 1074 8
1098 1106 13
1098 1262 20
1099 89 4
1099 1241 9
1099 1913 3
1100 915 27
1100 955 2
1100 1472 22
1101 780 8
1101 1542 28
1102 505 10
1102 1527 5
1102 1795 18
1103 464 6
1103 767 12
1103 1467 7
1103 1561 29
1103 1783 7
1104 685 16
1104 1989 3
1105 508 24
1105 1031 17
1105 1274 2
1105 1998 23
1106 206 28
1106 1835 12
1106 1911 12
1106 1949 25
1107 225 14
1107 441 7
1107 723 24
1107 1264 26
1109 608 26
1109 1308 27
1109 1457 27
1110 1097 20
1112 361 16
1112 1082 28
1114 538 11
1114 1146 23
1115 101 17
1115 733 12
1115 1084 19
1115 1408 27
1115 1718 17
1116 330 22
1116 892 3
1116 1552 7
1117 546 28
1117 1583 10
1117 1604 1
1117 1718 21
1118 206 26
1118 1063 2
1118 1599 5
1119 1019 16
1119 1840 14
1120 433 8
1120 596 10
1120 1756 19
1121 257 14
1121 969 4
1121 1266 6
1121 1407 1
1121 1438 22
1121 1763 2
1121 1809 12
1122 497 7
1122 1176 21
1123 268 22
1123 803 21
1123 1175 30
1124 205 25
1125 221 9
1126 240 26
1126 1016 11
1126 1195 30
1126 1681 28
1127 317 9
1127 739 27
1127 793 8
1127 1390 10
1127 1493 9
1127 1508 25
1127 1831 11
1128 405 13
1128 1511 10
1128 1873 16
1129 654 20
1129 1491 12
1130 144 4
1130 317 25
1130 816 7
1130 1374 2
1131 423 17
1131 497 28
1131 1024 3
1131 1682 28
1132 96 5
1132 591 16
1132 1752 11
1132 1884 25
1132 1932 15
1133 546 5
1133 1921 4
1134 8 2
1134 1072 7
1134 1159 3
1134 1406 29
1134 1990 16
1135 757 22
1135 990 28
1135 1185 25
1135 1679 22
1136 1472 15
1136 1907 27
1138 1680 5
1139 483 16
1139 1277 5
1140 204 16
1140 1045 27
1140 1936 30
1141 167 3
1141 277 25
1141 313 1
1141 1351 19
1141 1818 23
1142 233 26
1142 630 9
1142 1223 19
1144 112 11
1144 622 19
1144 1555 5
1144 1792 17
1144 1853 16
1145 465 30
1145 578 18
1145 685 22
1145 1145 25
1146 32 8
1146 522 7
1146 575 16
1146 1152 28
1146 1428 23
1147 700 7
1147 1595 12
1148 877 12
1149 789 3
1150 753 19
1151 87 16
1151 1249 11
1152 778 8
1152 1746 15
1153 1120 13
1153 1816 2
1154 15 8
1154 344 23
1154 345 16
1154 686 25
1154 702 23
1154 1842 4
1154 1918 5
1155 783 12
1155 970 9
1156 208 13
1156 373 27
1156 962 30
1157 158 30
1157 448 10
1157 1789 24
1158 526 7
1158 555 17
1158 999 9
1158 1389 26
1159 162 1
1159 1088 8
1160 680 7
1160 1010 4
1160 1127 2
1161 159 18
1161 315 19
1161 602 12
1161 1487 25
1161 1619 26
1162 4 16
1162 377 26
1164 38 25
1164 899 1
1164 1033 12
1165 392 19
1165 417 23
1165 1305 15
1166 390 15
1166 447 26
1166 946 15
1168 1182 27
1168 1470 14
1168 1618 15
1169 324 26
1169 744 24
1169 967 30
1169 1906 24
1170 416 2
1170 1317 1
1170 1802 12
1171 101 2
1171 495 8
1172 87 18
1172 352 6
1172 382 1
1174 114 5
1174 569 16
1175 1326 5
1175 1960 21
1176 342 3
1178 37 12
1178 1007 17
1178 1590 27
1178 1838 12
1179 17 28
1179 645 15
1179 1220 27
1179 1269 4
1180 1084 29
1181 1314 14
1181 1858 11
1181 1967 25
1182 213 28
1182 338 17
1182 388 12
1182 1497 21
1183 368 16
1183 896 28
1183 898 14
1183 1893 16
1184 369 9
1184 1608 15
1184 1680 15
1184 1932 18
1185 101 12
1185 455 16
1185 679 15
1185 1196 28
1185 1858 12
1186 219 5
1186 243 30
1186 589 23
1186 655 21
1186 1262 19
1187 281 27
1187 385 10
1187 411 3
1187 528 23
1188 942 6
1188 1259 24
1188 1289 6
1189 380 16
1189 857 10
1189 1012 25
1189 1771 2
1190 1722 22
1191 76 7
1191 728 9
1191 1562 11
1191 1711 20
1191 1754 25
1192 848 11
1192 965 27
1192 1535 1
1192 1630 28
1193 1621 8
1193 1677 8
1193 1989 4
1194 939 27
1195 667 19
1195 1191 9
1195 1830 19
1196 87 12
1196 99 21
1196 353 7
1196 631 8
1196 667 23
1197 695 1
1197 713 22
1198 672 28
1198 858 24
1199 1434 19
1199 1564 5
1199 1982 4
1200 50 14
1200 1630 28
1201 354 17
1201 498 20
1201 1324 6
1202 425 27
1202 648 2
1202 704 22
1202 1210 29
1202 1304 28
1202 1704 23
1203 259 26
1203 1703 5
1204 1489 22
1204 1647 22
1204 1937 24
1206 1504 11
1207 1020 22
1207 1357 12
1207 1371 22
1208 862 4
1208 1095 10
1209 1969 29
1210 162 26
1210 1142 2
1210 1464 12
1211 669 15
1211 1533 26
1212 247 30
1212 423 19
1213 648 21
1213 850 13
1213 876 8
1213 1485 7
1213 1759 25
1214 330 6
1214 620 25
1214 880 26
1214 1350 27
1214 1451 15
1215 170 23
1215 358 11
1215 474 10
1215 1384 19
1215 1723 3
1216 1885 23
1217 118 12
1217 421 5
1217 1385 14
1218 364 15
1218 936 26
1218 1761 18
1218 1799 24
1219 26 16
1219 331 5
1219 379 18
1219 723 27
1219 878 20
1221 467 13
1221 1797 26
1225 1177 30
1225 1568 25
1226 898 1
1226 1124 30
1226 1725 23
1226 1732 25
1227 455 5
1227 543 17
1227 1496 20
1227 1818 23
1228 938 1
1228 943 12
1228 962 26
1228 1196 2
1229 94 30
1229 1307 20
1230 1170 17
1230 1552 4
1230 1903 24
1231 386 30
1231 718 18
1231 881 19
1231 1336 9
1231 1857 4
1232 594 26
1232 1881 14
1233 56 21
1233 344 22
1233 1052 25
1233 1602 25
1234 268 9
1234 1771 16
1234 1932 19
1234 1958 9
1235 129 15
1235 132 11
1235 355 3
1235 435 11
1235 592 19
1235 1096 14
1235 1796 4
1236 502 11
1236 1360 17
1236 1988 29
1237 564 4
1237 1965 9
1238 1408 18
1239 81 20
1239 347 12
1239 1984 3
1240 918 12
1240 1152 29
1240 1689 21
1241 340 20
1241 686 24
1241 1048 8
1242 121 25
1242 1995 6
1243 444 29
1244 397 11
1244 889 30
1244 1063 29
1245 1393 27
1245 1602 10
1246 560 8
1246 748 3
1246 981 20
1246 1329 2
1247 30 14
1247 214 30
1247 1684 8
1248 833 17
1248 1398 10
1249 704 24
1249 1269 7
1249 1652 6
1249 1892 2
1250 251 16
1250 334 25
1250 1319 13
1251 53 18
1251 468 28
1251 1035 4
1251 1192 30
1252 711 18
1252 881 19
1252 1015 7
1252 1305 4
1252 1427 25
1253 366 27
1253 1003 15
1253 1484 24
1254 1079 25
1254 1978 3
1255 819 26
1255 1003 24
1255 1468 5
1255 1981 7
1256 685 26
1256 783 18
1256 1437 7
1257 314 25
1257 654 26
1257 967 8
1257 1297 18
1257 1405 24
1257 1573 13
1257 1724 20
1258 1536 9
1259 1391 30
1259 1428 24
1259 1915 26
1261 110 27
1261 146 27
1261 332 25
1261 556 6
1261 679 16
1261 889 23
1261 1580 10
1261 1933 10
1262 566 19
1262 996 24
1262 1987 25
1263 246 14
1263 265 26
1263 962 20
1263 1925 29
1263 1972 22
1264 421 19
1264 461 16
1264 1108 2
1265 689 25
1265 698 10
1265 1401 27
1266 205 24
1266 975 28
1266 1700 21
1266 1955 7
1267 282 17
1267 756 21
1267 1633 28
1268 34 2
1268 455 17
1268 1387 16
1268 1429 29
1269 325 3
1270 1474 22
1270 1824 6
1271 122 18
1271 1387 1
1273 163 7
1273 811 6
1274 50 16
1274 318 23
1274 809 11
1274 821 3
1274 1047 13
1274 1291 10
1274 1665 24
1275 533 23
1275 793 17
1275 1353 17
1276 1979 17
1277 324 27
1277 1296 14
1277 1683 10
1278 654 24
1278 714 26
1278 852 8
1278 1713 2
1278 1843 16
1279 101 27
1279 315 3
1279 1273 24
1279 1774 13
1280 4 23
1281 122 19
1281 1727 4
1281 1868 28
1281 1970 6
1282 120 26
1282 1023 26
1282 1156 3
1282 1600 3
1283 198 19
1283 584 6
1283 1374 5
1284 167 23
1284 788 7
1284 851 20
1284 1401 15
1284 1888 23
1285 783 7
1285 1122 1
1286 639 19
1287 353 12
1287 1712 2
1288 329 4
1288 1759 29
1289 386 2
1289 409 27
1289 881 6
1289 1524 28
1290 381 22
1291 663 30
1291 1857 10
1292 292 6
1292 658 10
1292 674 5
1292 1184 26
1293 266 7
1293 347 22
1293 395 21
1293 680 1
1293 1863 24
1294 158 9
1294 1131 6
1295 660 20
1295 1473 1
1295 1595 12
1295 1658 2
1295 1774 7
1296 662 27
1297 703 8
1297 750 7
1297 872 7
1297 931 11
1297 1072 1
1297 1080 3
1298 33 9
1298 399 24
1299 1207 29
1299 1370 14
1299 1533 21
1299 1716 12
1300 1114 5
1300 1228 23
1300 1538 18
1300 1550 6
1301 62 19
1301 223 13
1301 452 12
1301 1753 11
1302 807 25
1302 1964 13
1303 65 26
1303 441 26
1303 657 10
1304 1100 16
1304 1282 26
1304 1513 14
1304 1800 17
1305 114 25
1305 653 10
1305 1196 16
1305 1333 23
1305 1434 16
1305 1712 18
1306 196 23
1306 584 10
1306 1164 26
1307 314 16
1307 325 9
1308 1199 1
1309 103 29
1309 751 12
1310 1307 28
1311 325 21
1313 1615 29
1314 193 3
1314 466 1
1316 199 3
1316 1149 7
1316 1660 11
1317 723 28
1317 751 11
1317 1365 29
1317 1756 15
1318 512 20
1318 851 14
1318 1499 10
1318 1656 3
1319 336 22
1319 573 26
1319 1594 4
1320 839 29
1321 983 19
1321 1433 12
1322 94 16
1322 394 11
1322 649 21
1322 784 3
1322 818 19
1322 1088 21
1322 1647 3
1322 1998 17
1323 979 3
1323 1677 22
1324 274 29
1324 758 1
1324 966 25
1324 1087 21
1324 1463 26
1324 1657 1
1324 1776 24
1324 1890 15
1325 141 11
1325 1763 22
1327 713 29
1327 1979 22
1329 1221 27
1329 1903 30
1329 1920 17
1330 491 18
1331 77 26
1331 506 20
1331 929 8
1331 1386 14
1332 6 23
1332 53 23
1332 1070 16
1332 1532 14
1332 1601 17
1332 1863 26
1333 325 4
1333 519 19
1333 550 4
1333 969 28
1333 1438 3
1334 191 24
1334 382 21
1334 1158 27
1334 1377 15
1335 6 16
1335 1502 19
1335 1665 8
1335 1761 30
1335 1815 21
1336 127 29
1336 242 20
1337 31 12
1337 747 25
1338 148 19
1338 310 28
1338 936 4
1338 1766 6
1338 1925 10
1338 1956 11
1339 1110 19
1339 1213 2
1340 871 25
1340 1637 27
1341 357 7
1341 1513 11
1342 240 22
1343 479 3
1343 1033 21
1343 1277 26
1344 155 30
1344 1868 23
1344 1954 19
1345 174 20
1345 1751 11
1346 579 25
1346 1177 27
1346 1230 29
1347 570 2
1347 1681 18
1348 868 11
1348 948 22
1348 1097 7
1349 420 23
1349 1036 16
1349 1062 18
1349 1488 12
1349 1835 11
1350 506 23
1350 553 13
1350 598 13
1350 911 4
1350 1290 15
1350 1811 29
1351 180 30
1351 1785 13
1352 229 9
1352 1201 13
1352 1330 15
1352 1928 22
1353 51 30
1353 271 7
1353 598 6
1354 1931 11
1355 163 26
1355 691 9
1355 1067 5
1355 1463 23
1355 1626 7
1355 1772 7
1355 1898 10
1356 188 10
1356 1309 28
1357 1515 9
1357 1825 2
1359 1973 6
1360 10 26
1360 258 5
1360 1240 8
1360 1988 18
1361 279 18
1361 827 21
1361 1049 21
1361 1181 24
1361 1365 11
1362 772 12
1362 1891 6
1363 563 12
1363 804 25
1363 1661 21
1363 1904 3
1364 1358 24
1364 1904 19
1365 332 30
1365 651 26
1365 906 14
1365 1790 8
1366 1456 1
1367 1062 28
1367 1483 7
1368 81 7
1368 1434 30
1369 407 16
1369 817 26
1370 2 8
1370 749 9
1370 1234 23
1370 1257 3
1371 159 13
1371 839 1
1371 1096 12
1371 1155 30
1372 273 13
1372 431 3
1372 1647 23
1373 795 23
1373 1154 6
1374 1595 21
1374 1610 26
1375 860 22
1375 1595 3
1375 1615 20
1375 1877 8
1376 460 21
1376 658 20
1376 765 3
1377 331 26
1377 398 27
1377 674 3
1377 1236 24
1377 1638 25
1377 1769 1
1377 1966 23
1378 217 10
1378 894 19
