5000 12000
866 2378 22
866 3755 25
867 2552 2
867 4827 11
868 2698 11
868 2722 4
869 2955 11
869 3436 7
870 477 23
871 2010 9
871 3949 1
871 4074 21
872 173 11
872 1617 9
872 2090 1
872 2901 23
873 328 6
873 817 18
874 4527 3
875 697 11
876 3072 29
877 84 14
877 178 14
878 1612 21
878 2455 20
878 2747 25
879 1154 24
880 3642 19
881 2333 18
881 4282 8
882 655 6
882 2572 1
882 2583 3
883 2594 7
883 3512 11
884 1383 5
884 3932 2
885 2507 14
886 651 3
887 2016 25
887 4442 22
887 4778 4
887 4955 15
888 602 24
888 1111 4
889 4404 8
889 4827 16
890 1144 10
891 248 17
892 3459 10
893 1682 12
893 2566 15
894 60 23
895 3266 17
896 3158 28
896 3306 13
897 301 11
897 959 21
897 1980 23
897 3112 28
898 2681 28
899 487 28
899 3168 20
899 4020 22
900 2923 4
900 3234 30
901 2894 18
901 4920 27
902 2633 5
902 4998 21
903 1277 21
903 1490 26
903 2818 16
903 4912 28
904 4048 11
905 790 19
905 2247 27
905 2876 19
905 4877 20
906 2633 5
906 3933 28
908 2631 1
908 4348 19
909 1749 21
909 2592 17
909 4678 8
910 199 3
911 1609 27
911 2511 20
911 4702 25
911 4752 16
912 1753 10
912 3478 14
912 3668 5
912 4517 23
913 2064 17
913 2428 27
913 2441 11
913 3781 5
913 3840 1
914 263 1
914 1764 26
914 2405 19
914 2772 8
915 1729 23
915 3064 29
915 3076 26
915 4775 11
916 308 17
916 688 8
916 745 15
917 2132 15
917 4354 30
918 279 25
918 2162 5
918 3763 17
918 4515 3
919 1001 29
919 1320 5
919 2787 14
919 4635 15
920 3935 13
921 1282 23
921 3495 28
922 251 17
922 1390 16
922 2029 6
922 2705 5
922 3432 18
922 3866 10
925 565 6
925 3773 18
925 4754 27
926 4617 24
927 2314 17
929 3084 11
929 4265 14
930 966 4
930 1759 21
930 2050 1
930 2552 11
931 2725 5
931 3001 7
932 530 11
932 624 22
933 2591 3
934 3977 19
935 1110 16
935 1536 1
937 4334 23
937 4552 29
938 2742 7
939 4443 5
940 4986 14
941 1039 26
941 1222 14
941 1525 29
941 1588 1
941 3995 18
941 4666 8
942 2154 2
942 3005 15
943 1750 25
943 3416 29
945 4543 30
946 1134 3
946 1201 9
946 4593 14
947 189 6
947 844 30
947 2824 6
948 609 17
948 739 26
948 3743 12
950 127 27
950 614 17
950 1680 6
951 1900 15
952 993 2
952 1074 28
952 1586 29
953 4577 1
953 4703 4
954 2745 26
956 3475 6
957 674 29
957 1188 9
957 3448 26
957 3869 21
957 4124 18
957 4448 3
957 4470 22
958 3 3
958 280 19
958 1182 12
958 2626 24
958 3622 21
959 654 21
959 767 29
959 2591 26
959 3962 12
960 1890 4
960 4937 12
961 3252 29
962 807 7
962 2128 30
963 2001 16
963 3207 12
963 3523 6
964 3569 9
964 3758 1
964 4735 27
965 1216 1
965 2361 4
965 2395 22
966 531 6
966 1711 24
966 1863 22
967 1441 1
967 2714 14
967 3545 9
968 617 3
968 2470 28
968 2673 3
968 4765 21
969 1950 9
969 2956 19
970 870 11
970 3168 21
970 3892 17
970 4777 29
970 4832 2
971 726 13
971 1903 2
971 3669 1
971 4480 11
972 1832 2
972 4949 8
973 1415 23
973 4490 29
973 4522 16
974 3671 15
974 4114 25
974 4577 17
975 349 19
975 1138 16
975 1430 14
975 2240 4
975 2702 29
975 2964 15
975 3955 18
975 4868 8
977 1018 9
977 1861 7
977 3489 2
977 3746 30
978 2883 7
978 3754 20
979 2073 2
980 760 28
980 1027 29
980 3109 30
981 67 21
981 696 11
981 3258 2
982 1677 13
982 2082 21
982 4524 25
982 4892 20
984 229 5
984 1540 15
984 2119 28
984 2854 20
984 3340 10
985 211 6
985 1793 30
985 2766 17
985 3870 19
985 4457 3
987 162 16
987 1379 3
987 2575 12
988 1263 15
989 2559 12
989 4182 18
989 4255 16
990 2497 3
990 2997 25
990 3068 28
990 3843 26
991 2607 22
991 4192 26
992 2057 26
992 2306 4
992 2999 28
992 3958 19
992 4356 17
993 1487 18
994 561 5
994 622 6
994 4131 15
995 2276 19
995 3486 25
996 2316 4
997 1864 20
997 2435 30
997 3752 3
997 4529 7
998 312 19
998 4733 5
999 295 14
999 1217 13
999 1354 17
1000 726 28
1000 4327 16
1001 379 26
1001 751 5
1001 790 18
1001 1956 20
1001 2201 24
1001 2312 14
1002 773 3
1002 3822 11
1002 4403 1
1003 587 7
1003 4325 8
1004 2112 11
1004 3634 23
1005 10 18
1005 578 15
1005 1309 20
1006 1075 2
1006 3434 25
1007 699 15
1007 1315 5
1007 3808 7
1009 831 14
1009 2318 29
1009 3480 13
1010 567 24
1010 4457 25
1010 4681 18
1011 2163 7
1011 3947 11
1012 264 7
1012 825 22
1012 4438 29
1013 277 11
1013 3067 2
1013 3613 18
1014 4999 27
1015 1072 15
1015 2157 13
1015 3550 7
1016 368 7
1016 3149 11
1016 3952 15
1016 4203 17
1016 4667 3
1017 467 24
1017 1470 23
1018 503 14
1018 952 25
1018 1169 9
1018 1305 20
1018 2625 21
1018 2738 15
1018 2794 4
1018 4640 19
1019 892 19
1020 184 27
1020 603 13
1021 17 6
1021 1018 25
1021 3398 16
1022 1396 12
1022 1645 17
1022 1700 14
1022 3131 15
1023 2750 18
1024 780 23
1024 1193 11
1024 2586 24
1025 2282 27
1026 4492 17
1027 4262 30
1027 4576 7
1027 4830 23
1028 19 8
1028 4556 1
1029 857 16
1029 4571 30
1031 163 15
1031 1619 2
1031 2193 8
1031 2624 4
1032 4149 22
1033 475 15
1033 2537 29
1034 867 2
1034 4981 3
1035 58 18
1035 1079 7
1035 3622 9
1036 399 4
1036 670 14
1036 967 12
1037 1437 20
1037 3885 19
1038 1202 26
1038 1409 29
1038 4146 3
1038 4301 28
1039 3706 22
1040 3409 30
1041 1512 7
1041 2652 13
1041 3620 6
1042 144 29
1042 820 20
1042 2990 7
1043 1172 7
1043 4232 11
1044 2121 13
1044 2272 30
1045 991 11
1045 3983 8
1045 4312 14
1046 2278 25
1046 3852 29
1047 2376 7
1047 2400 27
1047 3391 16
1047 3542 13
1048 1840 27
1048 4313 19
1049 3109 18
1049 4102 1
1050 1902 1
1050 2101 6
1052 1096 18
1053 1128 29
1054 3377 9
1054 4370 16
1054 4551 13
1055 3495 8
1056 1085 22
1056 1232 17
1056 1659 5
1056 2731 12
1056 4912 29
1057 2285 11
1058 2130 10
1059 315 9
1059 2175 15
1059 3214 10
1060 3412 11
1060 3514 23
1061 246 15
1061 4194 5
1062 2789 21
1062 3416 21
1062 3786 24
1063 4093 28
1064 601 4
1064 1772 12
1064 2891 8
1064 3728 21
1064 4426 4
1065 41 8
1065 1070 19
1065 2443 22
1066 909 29
1067 1400 27
1067 2066 29
1067 2898 3
1068 1172 26
1068 1425 20
1068 2160 19
1069 4185 30
1070 2023 23
1071 818 17
1071 2127 3
1072 2470 25
1072 4372 26
1073 3908 17
1073 4834 26
1074 4292 28
1074 4303 1
1075 1000 10
1075 1888 3
1075 2311 21
1075 3749 30
1075 4930 18
1076 333 10
1076 1894 25
1076 2446 21
1078 4644 18
1079 2262 8
1079 2773 25
1079 3396 25
1079 4172 26
1080 3500 16
1080 4667 15
1081 4391 14
1081 4843 14
1082 706 17
1082 4058 1
1082 4800 25
1083 939 6
1083 4755 22
1084 138 9
1084 3992 14
1085 663 16
1085 4820 3
1086 2488 1
1088 1342 25
1088 1384 28
1088 2707 29
1088 4270 25
1089 2583 29
1089 2755 23
1089 3468 8
1089 3566 29
1090 840 10
1090 1115 17
1090 1675 15
1090 1910 30
1090 3917 4
1091 439 14
1091 1706 24
1091 3674 21
1092 1019 1
1092 1614 1
1092 4729 5
1093 842 14
1093 2151 14
1093 4172 14
1093 4388 6
1094 3144 30
1095 845 11
1095 2199 20
1095 2397 9
1095 4628 24
1096 1914 5
1096 3292 11
1097 986 25
1097 1213 29
1097 4557 1
1099 300 23
1099 1817 24
1099 2383 29
1100 1860 7
1100 3134 1
1100 3498 19
1100 3565 16
1101 4676 9
1102 2693 4
1102 3396 7
1102 4238 13
1103 401 17
1103 2729 1
1104 198 3
1104 4927 18
1105 243 1
1105 2858 29
1106 1912 23
1106 3579 7
1107 2646 12
1109 3543 21
1109 4123 6
1109 4389 22
1110 1128 10
1110 2387 14
1111 1984 16
1112 1813 14
1112 4648 17
1113 1989 2
1113 2742 5
1114 154 17
1114 785 16
1114 3748 28
1115 205 7
1115 2019 22
1116 27 20
1116 4288 26
1117 1282 29
1117 4865 20
1118 1678 21
1118 2661 5
1118 2757 2
1118 4569 29
1119 868 27
1119 1635 26
1119 4090 8
1120 1130 20
1120 4728 17
1121 182 23
1121 3697 26
1123 242 28
1123 1824 13
1123 3000 23
1124 52 12
1124 3650 14
1124 4997 7
1127 88 19
1127 345 27
1127 4184 15
1127 4826 20
1128 1016 1
1128 3031 1
1129 4483 27
1130 1890 20
1130 2704 29
1130 2994 10
1131 3060 1
1131 4778 24
1132 2828 8
1133 3519 21
1133 3615 14
1133 3934 12
1133 4241 14
1134 6 13
1134 1558 1
1134 1812 10
1134 3507 20
1135 3165 20
1135 3469 18
1137 73 12
1137 629 15
1137 899 15
1137 3374 16
1137 3881 7
1138 4154 18
1139 283 29
1139 1293 5
1139 4651 6
1139 4663 18
1140 203 11
1140 728 17
1140 3580 10
1141 189 3
1142 603 5
1142 2418 22
1142 3946 2
1142 4424 14
1142 4439 22
1143 3893 25
1144 2389 21
1145 102 4
1145 924 1
1145 4210 25
1146 2350 18
1146 3852 5
1146 3905 25
1147 4659 19
1148 1272 16
1148 3086 14
1149 2091 6
1149 2541 20
1149 3868 20
1150 3668 12
1150 4980 5
1151 690 18
1151 3430 30
1152 1446 26
1152 3217 15
1152 3898 27
1153 1501 13
1153 2897 25
1154 567 6
1154 1575 14
1154 1644 28
1154 2283 10
1154 2624 5
1154 4221 29
1155 813 16
1155 986 19
1155 4364 15
1155 4925 6
1156 366 22
1156 936 15
1156 4673 22
1157 852 1
1157 1369 11
1158 1498 16
1158 4026 19
1159 1674 27
1160 1266 21
1160 1324 16
1160 1610 8
1160 4473 10
1160 4851 28
1161 3323 4
1162 1139 20
1162 1949 19
1162 4545 29
1163 221 4
1164 2358 7
1164 2414 3
1164 2754 20
1164 2782 12
1165 2047 9
1166 272 17
1166 575 14
1166 2702 13
1167 242 7
1168 2372 29
1168 2526 23
1168 3055 22
1169 1241 26
1169 2239 15
1169 2318 28
1169 3112 18
1169 4202 7
1172 375 1
1172 400 3
1172 2533 26
1172 2599 19
1172 4019 24
1172 4923 3
1173 643 26
1173 2693 25
1173 4176 22
1174 428 29
1174 1698 6
1174 2031 10
1174 2503 20
1174 3668 9
1175 1461 9
1175 2160 14
1175 3628 21
1176 4827 12
1177 1499 22
1177 3343 7
1178 519 25
1178 4300 27
1180 1188 6
1181 661 15
1181 4162 19
1182 2030 27
1182 3344 11
1183 988 25
1183 1282 16
1184 304 28
1184 2562 2
1186 3685 16
1186 4820 22
1187 32 19
1187 1386 4
1187 2075 7
1187 2507 13
1187 3435 21
1187 4146 2
1187 4688 5
1188 3048 12
1189 11 7
1189 847 6
1190 1387 1
1191 989 8
1191 1865 14
1192 622 6
1192 2696 28
1192 2941 26
1192 4179 28
1193 2574 26
1193 3107 20
1193 4448 16
1194 8 1
1194 187 27
1194 4201 26
1195 1608 19
1195 2467 7
1195 2571 21
1195 3693 5
1195 4484 26
1196 548 14
1197 532 12
1198 2505 17
1198 2927 24
1198 4099 8
1198 4720 24
1198 4809 6
1199 171 28
1199 949 17
1199 2654 10
1199 4074 9
1200 3225 15
1201 79 16
1202 2290 1
1203 1407 14
1203 2614 21
1203 3227 7
1204 978 3
1204 3839 16
1205 2161 26
1205 2194 29
1205 3888 28
1205 3889 3
1205 4422 21
1206 4892 24
1207 837 28
1207 2366 10
1207 4016 30
1208 135 10
1208 3592 6
1208 4107 25
1209 555 15
1209 2338 17
1210 546 3
1210 3183 8
1210 3364 16
1211 2380 18
1211 4200 14
1212 1862 14
1212 1965 4
1212 3505 15
1213 3391 14
1215 453 11
1215 1627 22
1215 2109 7
1215 2177 24
1215 4245 13
1215 4491 5
1215 4834 27
1216 405 20
1216 1105 22
1216 3601 17
1216 4831 17
1217 2523 24
1218 2537 7
1218 3375 10
1219 850 13
1219 4347 16
1219 4527 1
1220 2390 15
1220 4829 21
1221 475 17
1221 1779 29
1222 644 30
1223 3140 20
1224 277 7
1225 2876 15
1225 2949 7
1225 3638 12
1225 4514 20
1226 1279 3
1226 4111 18
1227 592 26
1227 2132 13
1227 3921 10
1228 198 24
1228 247 28
1228 1386 14
1228 3729 28
1228 4510 24
1229 1957 3
1229 3658 11
1230 2076 10
1230 4242 20
1230 4757 26
1231 2058 17
1231 2880 21
1231 4355 8
1232 361 24
1232 1163 14
1232 1446 22
1232 3767 7
1232 4072 30
1232 4498 21
1235 1420 28
1235 2177 19
1236 3741 19
1236 4126 4
1237 3548 18
1238 1644 30
1238 2238 16
1238 4931 20
1239 979 9
1239 1540 11
1239 1946 2
1239 2803 10
1239 3333 26
1240 2333 29
1240 2836 23
1242 600 15
1242 1726 15
1242 4113 18
1243 1972 25
1243 2425 16
1244 656 29
1244 2647 20
1244 4057 24
1245 3201 19
1245 3958 19
1246 65 18
1246 1202 2
1246 2495 3
1247 603 16
1247 4705 24
1248 465 23
1248 814 13
1248 1217 12
1248 4216 3
1249 338 16
1250 1041 29
1250 2682 24
1250 2949 1
1250 4888 10
1251 1197 2
1251 3007 3
1251 3013 3
1251 3371 12
1251 4287 28
1252 1234 24
1252 2410 26
1252 3663 4
1252 4134 8
1253 226 13
1253 2080 28
1253 3196 23
1253 3591 11
1254 299 9
1254 348 17
1254 2752 30
1254 4292 28
1254 4615 26
1255 2348 23
1256 742 30
1256 2155 11
1256 4660 16
1257 2219 14
1257 3788 23
1257 3982 20
1258 3208 8
1259 1127 30
1259 3037 10
1260 2296 1
1260 3523 23
1260 4561 20
1262 338 24
1262 2873 25
1262 3358 14
1263 1854 5
1263 2009 15
1263 3839 7
1264 848 1
1264 4845 18
1265 725 14
1266 1333 5
1266 2319 8
1266 2507 29
1266 2568 16
1266 4125 16
1267 3737 7
1268 343 7
1268 2173 5
1269 2041 2
1269 3247 29
1270 797 26
1270 1994 4
1270 3901 7
1272 652 1
1272 3514 18
1273 1223 18
1273 3910 8
1274 3172 9
1274 3603 27
1277 1178 8
1277 1465 1
1278 1643 8
1278 2427 24
1278 3000 26
1278 3447 22
1278 4716 28
1279 183 2
1279 590 28
1279 613 20
1279 1677 19
1279 3704 4
1280 162 25
1280 2594 18
1280 4094 2
1280 4945 2
1281 588 4
1281 752 30
1281 3394 8
1281 3586 30
1281 4533 23
1282 1484 28
1282 3267 26
1283 833 26
1283 3054 4
1284 1701 26
1284 4324 5
1284 4337 13
1285 1739 26
1285 3300 13
1285 3549 10
1285 3641 25
1285 4708 14
1286 761 17
1286 1354 18
1286 1666 1
1286 3747 30
1286 3778 8
1287 972 2
1287 3334 20
1287 3693 27
1288 994 12
1289 4135 23
1289 4691 13
1289 4879 22
1290 722 16
1291 2684 14
1291 2985 25
1291 3839 15
1292 1178 13
1293 598 16
1294 1249 29
1295 682 11
1295 761 11
1295 1925 16
1295 2366 6
1297 851 29
1298 2815 20
1299 3868 19
1300 177 24
1300 3094 24
1300 3129 20
1300 3424 18
1301 305 29
1301 1710 28
1301 4018 6
1301 4629 29
1302 2329 28
1303 3341 13
1304 1124 22
1304 1353 17
1304 2223 1
1304 2259 26
1304 3952 1
1305 168 6
1305 1761 9
1305 1919 16
1305 2989 11
1306 806 25
1306 2437 22
1306 3625 24
1306 4081 10
1306 4333 20
1306 4450 26
1306 4692 21
1307 736 5
1307 4997 1
1308 38 11
1308 3195 16
1309 2267 11
1310 3419 4
1311 550 1
1311 1348 30
1312 2870 13
1312 3574 30
1312 4049 28
1314 2731 18
1315 298 20
1315 728 25
1315 927 22
1315 2713 4
1315 3312 3
1315 3575 23
1315 4200 21
1316 75 3
1316 4581 20
1316 4634 29
1317 3616 10
1318 2206 22
1320 2837 23
1320 3877 1
1320 3925 15
1320 4882 2
1321 1166 12
1321 1712 2
1322 826 14
1322 1573 8
1322 2101 25
1322 2814 24
1322 4645 15
1323 4819 5
1325 4680 19
1326 398 15
1326 1034 27
1326 1734 2
1326 2633 14
1326 3584 24
1326 4972 11
1327 1642 26
1327 4468 10
1328 426 3
1331 275 29
1331 1632 4
1331 2741 17
1332 617 19
1332 1471 6
1333 168 28
1333 3008 9
1333 4649 7
1334 46 19
1334 4645 1
1335 1074 29
1335 4558 26
1336 2098 24
1336 4597 10
1337 1450 27
1337 2866 8
1338 318 9
1338 2936 21
1338 3452 23
1338 4034 23
1339 82 18
1339 4043 4
1339 4772 7
1340 1212 14
1340 1394 27
1340 2568 13
1340 3611 7
1340 4632 7
1340 4801 8
1341 396 8
1341 769 1
1341 3612 6
1342 447 11
1342 1097 17
1342 1301 16
1342 4063 8
1344 304 14
1344 2252 24
1345 873 14
1346 3621 3
1347 256 16
1347 998 12
1347 1397 28
1347 3218 9
1348 3635 13
1348 3995 16
1349 837 8
1351 3206 21
1351 4034 29
1352 240 23
1352 4744 13
1353 1131 16
1353 1553 18
1353 2308 11
1353 3056 29
1354 4661 14
1355 2722 23
1355 2761 27
1355 2928 20
1355 4751 30
1356 419 26
1356 1150 21
1356 2537 27
1356 2559 6
1356 3212 29
1357 319 12
1357 784 13
1357 2738 5
1357 2942 27
1358 3406 18
1360 730 29
1360 1285 12
1360 1470 21
1360 1575 18
1360 2739 13
1360 3147 3
1360 4382 3
1361 1538 20
1361 2496 15
1361 2613 1
1361 3292 4
1362 2448 19
1362 2948 16
1362 3209 21
1362 4678 21
1363 188 6
1363 364 4
1363 899 14
1363 1231 24
1363 1566 16
1363 1578 5
1363 3297 19
1363 3350 28
1363 3601 2
1365 183 24
1365 2860 26
1366 1220 13
1366 4127 28
1367 1976 30
1367 2968 2
1367 3844 7
1368 258 20
1368 309 13
1368 1118 27
1368 3094 7
1370 462 25
1370 4946 21
1371 417 2
1371 1761 7
1371 2620 27
1371 3648 2
1371 3877 10
1371 3953 7
1372 390 10
1372 3671 1
1373 1213 28
1373 4285 7
1374 2751 26
1374 3429 11
1375 332 1
1375 1437 11
1375 4766 15
1376 3882 11
1376 4574 8
1376 4819 16
1376 4915 27
1377 380 26
1377 782 21
1377 1288 24
1377 3826 17
1377 4544 14
1378 432 23
1378 2032 7
1378 3065 26
1378 3916 11
1378 4291 13
1379 139 13
1379 3776 24
1380 4452 14
1381 1149 11
1381 1281 20
1381 2192 8
1381 2222 20
1382 4169 27
1383 982 9
1383 1784 12
1383 3197 16
1383 3886 15
1383 4788 8
1384 3183 26
1384 3238 7
1385 3142 18
1386 1505 2
1386 1811 18
1386 2779 18
1387 910 10
1387 1912 14
1387 3006 13
1387 4359 22
1389 296 29
1389 1439 29
1389 1593 5
1389 3192 21
1389 3347 5
1390 1459 22
1390 4625 2
1390 4925 10
1391 2995 4
1391 4007 25
1392 2144 15
1392 2471 14
1392 3848 6
1392 4344 22
1393 543 26
1393 4277 24
1394 80 22
1394 168 7
1394 178 9
1394 3070 7
1395 1358 6
1395 2327 26
1395 3077 5
1396 576 24
1396 848 28
1396 3828 22
1396 4184 3
1397 90 29
1397 311 27
1397 637 15
1397 2512 20
1397 4296 26
1398 111 5
1398 199 24
1398 615 8
1398 984 10
1398 4865 15
1399 2808 1
1399 3559 11
1400 6 11
1400 2235 17
1401 231 25
1401 4890 16
1402 420 23
1402 1863 9
1402 2102 11
1402 4890 8
1403 46 22
1403 3008 10
1403 4140 17
1404 1335 20
1404 1815 15
1404 2283 12
1404 4733 25
1405 456 8
1406 1549 1
1406 2609 8
1406 3402 2
1407 1525 29
1407 2706 5
1407 2822 16
1407 4762 10
1409 257 30
1409 2671 21
1410 35 25
1410 2271 29
1410 3785 22
1410 4822 2
1411 3814 30
1412 3620 24
1412 4190 12
1414 1559 16
1414 2270 10
1415 1183 27
1415 1260 30
1416 977 10
1416 1943 30
1417 1934 8
1418 2839 2
1418 3583 9
1418 3636 16
1419 3675 21
1420 1841 23
1420 2742 19
1420 3643 15
1421 542 23
1421 2577 20
1422 1492 23
1422 3775 24
1423 550 10
1423 664 19
1423 3197 2
1424 4760 20
1425 1644 10
1425 2783 22
1426 169 14
1426 3381 8
1427 664 5
1427 1135 15
1427 2272 7
1428 1784 28
1429 590 18
1430 893 23
1430 2347 7
1430 4695 7
1430 4789 14
1431 166 9
1431 1141 6
1431 1408 21
1431 3132 10
1431 3156 6
1432 3538 6
1433 9 22
1433 3078 28
1434 1280 25
1434 1299 7
1435 793 20
1435 3385 6
1436 1278 21
1436 2227 14
1436 3080 15
1436 3348 1
1437 1083 15
1437 1694 26
1438 2615 10
1438 3785 28
1438 4705 2
1439 1027 17
1439 1811 24
1439 1997 8
1439 3731 24
1439 4266 21
1439 4383 18
1440 2631 8
1440 2801 19
1441 384 24
1441 993 21
1441 2051 19
1441 2055 21
1441 2195 4
1441 3670 28
1441 4276 26
1441 4320 9
1441 4573 20
1442 1196 23
1442 2501 25
1442 3910 18
1443 3977 5
1444 4133 30
1445 3058 30
1445 4671 10
1445 4838 7
1446 1419 30
1446 1640 16
1447 390 24
1447 2186 9
1451 3535 13
1452 2778 25
1453 2929 25
1454 398 28
1454 701 25
1454 3512 10
1455 800 10
1455 2308 12
1455 3992 17
1456 802 20
1456 1363 5
1456 2332 30
1456 3489 9
1456 3850 25
1456 4171 3
1458 1457 6
1458 1559 12
1458 1650 3
1460 624 17
1461 1065 4
1461 4131 28
1462 999 4
1462 2162 8
1462 3314 19
1463 28 25
1463 459 17
1463 565 17
1464 192 24
1464 4721 24
1464 4901 11
1465 751 24
1465 1592 6
1465 2003 27
1466 3864 19
1466 4479 25
1467 135 21
1467 2742 28
1467 4915 4
1468 1396 24
1468 3288 7
1468 3589 24
1469 4066 28
1469 4443 6
1471 3149 2
1471 4204 14
1472 87 8
1472 1008 29
1472 2447 17
1472 2787 10
1473 1640 16
1473 4061 21
1474 1248 29
1475 923 11
1475 1559 20
1475 1914 10
1475 2842 6
1475 4719 29
1476 826 26
1476 1891 21
1476 2950 22
1476 3144 28
1476 3953 15
1477 2265 20
1479 4896 25
1480 3894 25
1480 4357 14
1481 1620 7
1481 2584 14
1481 3747 18
1482 1866 1
1483 1088 20
1483 2491 3
1483 4470 20
1484 2948 25
1484 4275 4
1485 414 26
1485 502 24
1485 2385 2
1486 1893 12
1486 3219 26
1486 3487 17
1486 4048 24
1487 1002 16
1487 2941 20
1488 2086 14
1488 2462 25
1489 3417 25
1489 4742 4
1490 4919 13
1491 304 7
1491 4941 25
1492 75 10
1492 686 21
1492 1158 6
1493 1377 26
1494 396 15
1494 1028 12
1494 2158 3
1494 2265 29
1495 569 29
1495 1139 25
1495 1889 10
1495 4259 1
1496 1737 6
1496 3650 27
1497 2817 26
1497 2986 1
1498 3312 20
1498 4733 27
1499 1339 5
1499 2281 7
1500 260 6
1500 438 28
1500 1469 15
1500 2417 25
1501 878 3
1501 1665 9
1501 3961 11
1502 1889 28
1503 486 13
1503 4896 17
1504 1160 15
1505 2337 23
1505 3809 30
1506 460 20
1506 576 18
1506 2336 14
1506 3058 1
1506 4832 12
1506 4894 4
1507 147 21
1507 4518 6
1508 2279 14
1509 950 13
1509 1188 4
1510 429 2
1510 1231 8
1510 3179 4
1511 2094 13
1511 2977 27
1512 3098 30
1512 4607 20
1513 2645 24
1513 3354 20
1513 3504 26
1513 4328 10
1514 2528 22
1515 1200 4
1515 3562 20
1516 586 12
1516 933 9
1516 1156 28
1519 2313 26
1520 1479 1
1520 1603 27
1520 4850 15
1521 2375 10
1522 1385 3
1522 4436 8
1523 3255 22
1524 182 28
1524 1082 20
1524 1875 19
1526 4120 3
1527 396 3
1527 1329 22
1527 1786 4
1527 1883 2
1527 2935 18
1528 2324 17
1528 4967 20
1529 2000 9
1530 1324 28
1530 3360 13
1530 3454 28
1531 1129 23
1531 2527 14
1531 4850 12
1532 736 18
1532 4718 25
1533 2009 23
1533 2536 26
1533 3096 23
1534 1504 18
1534 1895 26
1534 3263 11
1535 474 24
1535 673 28
1535 2225 13
1535 4926 1
1536 1326 11
1536 1899 3
1536 2057 21
1537 223 21
1537 4914 5
1538 350 15
1538 1617 5
1539 557 9
1540 1074 8
1541 1785 22
1543 1558 25
1544 1067 28
1544 3789 22
1545 1152 14
1545 4990 2
1546 4317 20
1547 417 6
1547 2419 16
1548 1420 1
1548 2568 23
1549 4585 10
1550 1546 15
1550 3438 19
1550 3701 24
1550 4466 2
1550 4749 6
1551 1030 5
1552 498 25
1552 4542 3
1552 4914 9
1553 291 18
1553 1251 5
1553 2377 11
1553 3677 30
1553 4297 26
1553 4476 16
1553 4765 14
1554 3714 30
1554 4761 16
1556 4805 21
1557 1188 13
1557 1746 2
1557 3608 10
1557 4253 4
1558 911 15
1558 1076 12
1558 2797 15
1559 844 12
1559 1086 19
1559 2593 7
1559 4765 4
1560 1687 28
1561 2445 21
1561 2882 14
1562 39 14
1562 206 22
1562 555 20
1562 1533 18
1562 4776 9
1563 817 14
1563 4162 26
1564 3773 26
1564 4868 19
1565 1786 29
1565 2257 25
1567 1225 6
1567 1893 6
1567 4356 30
1568 3106 5
1569 1399 13
1569 1981 12
1570 2922 9
1571 3832 14
1572 4961 22
1573 546 4
1573 3117 20
1573 3487 3
1574 3265 19
1575 872 1
1575 4079 13
1576 184 25
1576 810 4
1576 1842 2
1576 2004 16
1576 2463 10
1577 84 15
1577 2746 29
1577 2855 29
1578 839 2
1579 1185 29
1580 831 4
1580 4537 20
1581 2398 24
1581 2543 14
1581 2728 10
1581 4267 10
1581 4936 19
1583 1133 15
1583 4775 1
1584 2509 15
1584 2757 27
1584 2991 13
1584 3715 15
1585 1984 2
1585 3008 4
1586 541 19
1586 1321 21
1586 2861 28
1586 3175 29
1586 4133 13
1586 4830 10
1587 1332 15
1588 3135 8
1588 3756 11
1589 682 30
1589 1801 17
1589 4427 26
1590 4112 21
1591 1013 7
1591 3246 19
1593 2518 19
1593 4728 3
1594 1559 30
1594 4014 5
1594 4505 16
1595 1895 1
1596 3386 6
1596 4038 27
1597 592 15
1597 2309 7
1598 1789 3
1598 3065 3
1598 3098 11
1598 4877 18
1599 119 26
1599 226 6
1599 1309 28
1599 2026 8
1599 3406 3
1600 672 26
1600 905 20
1600 3769 4
1601 3259 10
1602 189 28
1602 844 6
1602 1005 2
1602 1295 6
1602 4312 23
1602 4841 22
1603 2501 13
1603 3107 12
1604 3462 2
1604 4995 15
1605 313 3
1605 345 6
1606 430 22
1607 1482 4
1607 3491 4
1607 4790 18
1608 587 10
1609 31 2
1609 688 21
1610 3593 5
1611 1662 12
1611 3556 8
1612 1365 30
1613 595 17
1613 2794 27
1613 2997 8
1613 3444 11
1614 2157 22
1614 3902 19
1615 284 14
1615 3485 1
1615 4340 8
1616 2517 11
1616 3521 24
1616 4400 14
1618 378 4
1618 2102 15
1618 2458 18
1618 2763 7
1619 676 9
1619 4175 2
1621 3068 9
1621 3703 14
1622 363 15
1622 2392 4
1622 2415 9
1622 2526 3
1623 1474 6
1623 2593 10
1623 4198 15
1624 3269 10
1625 3722 21
1625 4280 14
1626 252 1
1626 1506 29
1626 2828 10
1626 4128 30
1626 4825 1
1627 4370 1
1629 4972 19
1630 3690 6
1631 334 23
1631 1389 26
1631 2262 17
1631 3609 17
1632 48 1
1632 201 20
1632 282 23
1632 667 18
1632 1589 26
1632 2596 1
1633 977 11
1633 1108 26
1633 3016 7
1634 1692 26
1634 4800 22
1634 4936 15
1635 621 28
1635 2484 27
1636 1555 17
1636 3165 4
1636 4182 28
1638 989 7
1639 1264 17
1639 4460 28
1640 29 28
1640 1029 26
1640 2241 28
1640 4803 28
