50 2400
49 24 7
49 25 14
49 26 29
49 27 19
49 28 10
49 29 8
49 30 27
49 31 4
49 32 22
49 33 2
49 34 11
49 36 3
49 37 3
49 38 8
49 40 11
49 41 10
49 42 3
49 43 23
49 44 29
49 45 4
49 46 6
49 47 4
49 48 10
49 49 20
50 1 5
50 2 30
50 4 3
50 5 3
50 6 10
50 7 9
50 8 10
50 9 17
50 10 22
50 11 9
50 12 5
50 13 1
50 14 8
50 15 23
50 16 27
50 17 30
50 18 17
50 19 7
50 20 2
50 21 11
50 22 6
50 23 12
50 24 20
50 25 8
50 27 26
50 28 10
50 29 11
50 30 24
50 31 13
50 32 20
50 33 13
50 35 18
50 36 11
50 37 16
50 38 12
50 39 21
50 40 16
50 41 21
50 42 7
50 43 8
50 44 29
50 46 3
50 47 30
50 49 7
50 50 17
