1500 4500
725 1455 15
726 248 13
726 340 11
726 771 13
727 208 13
727 764 23
727 892 17
728 157 6
728 225 15
728 355 14
728 1109 23
728 1168 3
729 174 16
729 188 8
729 604 11
729 711 15
729 1127 4
729 1341 16
730 187 3
730 478 5
730 1120 17
730 1227 22
730 1245 9
731 295 21
731 656 30
731 851 7
731 1494 5
732 244 25
732 858 16
732 1166 5
732 1479 26
733 93 22
733 138 9
734 1179 28
734 1466 26
735 284 22
735 452 20
736 241 13
736 626 19
736 1061 26
736 1092 18
737 92 11
737 219 28
737 275 25
737 488 10
737 847 8
737 897 10
737 1125 13
737 1441 16
738 18 4
738 834 10
738 884 24
738 956 26
738 1110 18
739 191 7
739 1172 25
740 408 16
741 349 11
741 429 11
741 1494 23
742 513 7
742 813 6
742 865 15
743 195 16
743 417 3
743 712 10
743 845 29
743 960 14
744 6 14
744 511 17
744 539 9
744 743 23
744 988 27
744 1134 28
744 1217 18
744 1480 29
745 727 6
745 1473 19
747 634 11
747 878 13
748 755 22
749 230 20
749 345 28
749 396 17
749 413 29
749 501 4
749 1431 3
750 1443 7
751 173 7
751 1176 5
753 264 29
753 1376 13
753 1428 10
753 1449 5
754 94 20
754 168 4
754 631 7
755 337 18
755 962 9
755 972 12
755 1143 4
756 27 9
756 689 5
756 903 23
757 68 7
757 744 14
757 1256 21
757 1371 4
758 835 2
758 873 23
758 1008 16
758 1116 23
759 3 5
759 1095 5
760 107 2
760 337 25
760 908 9
760 965 26
760 1347 1
761 610 15
761 791 1
762 119 22
762 795 19
762 1028 2
762 1489 18
763 77 9
763 380 28
763 1172 24
764 563 26
764 826 6
764 1477 28
765 125 22
768 400 15
768 430 2
768 976 14
768 1215 13
769 610 15
769 1065 4
769 1462 16
770 15 8
770 78 18
770 161 23
770 345 30
770 575 22
770 1175 19
771 445 23
771 814 17
772 74 27
772 308 19
774 393 9
774 1420 11
775 327 11
775 980 30
775 1326 30
776 544 12
776 586 18
776 1138 8
776 1292 9
777 66 3
777 522 25
777 695 7
778 501 30
778 514 16
778 715 13
778 1116 23
778 1441 29
779 116 17
779 544 7
779 1301 24
779 1343 24
780 44 6
780 299 4
780 301 16
780 525 28
780 822 25
780 1406 26
781 459 20
781 533 3
781 591 23
781 831 30
781 927 12
782 375 3
782 1122 2
783 648 3
784 163 24
784 690 6
785 503 12
785 872 23
786 372 6
786 656 7
786 800 18
786 1231 12
787 353 6
787 486 25
787 790 16
788 293 29
788 330 16
788 928 2
789 24 27
789 408 9
789 1000 25
789 1403 25
790 85 4
790 224 2
790 952 22
790 1262 29
791 642 28
791 820 11
792 507 23
792 1142 20
793 134 3
793 261 26
793 667 14
793 1464 4
794 268 29
794 1317 30
795 106 9
795 954 2
795 1148 22
796 141 15
796 819 8
796 970 1
796 999 18
797 106 14
797 329 26
797 1207 4
798 1415 4
798 1442 11
799 41 5
799 477 22
799 674 11
799 755 30
799 1287 8
800 19 15
800 483 1
800 684 29
800 1053 5
801 279 20
801 347 2
801 412 27
801 702 9
801 1376 4
802 662 15
802 707 23
802 973 29
802 993 13
802 1458 22
803 1135 30
803 1362 14
805 162 5
805 1091 14
805 1292 14
805 1362 6
806 269 23
806 333 19
806 1372 23
807 199 26
808 16 14
808 63 25
809 419 23
809 438 27
809 495 5
809 1333 14
810 534 5
811 138 11
811 161 6
811 694 3
811 1339 7
812 72 26
812 177 4
812 532 26
812 789 4
813 61 29
813 268 10
813 427 18
813 1249 28
814 35 14
814 646 1
814 1204 27
814 1314 27
814 1444 28
815 287 2
815 289 2
815 1390 25
816 53 24
816 157 20
816 161 17
816 309 12
816 755 3
816 1027 11
817 93 4
817 140 30
817 428 7
817 551 17
817 1244 4
818 11 10
818 593 22
818 708 6
818 1037 16
818 1446 9
818 1482 2
819 31 11
819 75 13
820 40 30
820 397 20
820 710 22
820 988 19
821 240 3
821 907 15
822 1190 15
823 405 22
824 511 12
824 990 8
824 1332 15
824 1361 6
825 885 2
825 1033 5
825 1106 14
826 16 13
826 528 7
826 700 16
826 1093 8
826 1157 28
826 1335 14
826 1466 16
827 550 1
827 589 23
827 680 7
827 703 29
827 888 1
828 140 16
828 453 22
828 1026 11
828 1241 20
829 328 13
829 1024 23
829 1369 3
830 618 2
830 1191 17
831 441 17
831 547 8
831 930 30
831 1491 20
832 157 16
832 935 15
833 912 17
833 1122 9
833 1140 11
834 89 30
835 880 13
835 1081 9
835 1208 7
835 1249 20
835 1269 7
836 259 21
836 326 5
836 933 29
836 973 13
836 1184 3
837 386 19
837 765 13
837 1030 10
838 49 10
838 118 16
838 460 21
838 513 23
838 813 30
838 951 24
839 856 16
839 1027 16
839 1220 2
839 1246 23
839 1303 8
840 403 22
840 1099 30
840 1182 22
840 1247 8
842 91 8
842 371 24
842 515 30
842 607 12
842 956 2
842 1072 6
842 1276 1
842 1491 8
843 557 26
843 1175 27
844 9 29
844 716 1
845 793 22
845 865 17
846 338 5
847 103 23
847 909 19
848 886 12
848 1250 14
849 767 11
849 1062 11
849 1164 29
850 62 18
850 456 27
850 852 30
850 950 10
850 965 26
850 1039 13
851 735 2
852 15 9
853 215 13
853 339 1
853 1126 2
853 1282 12
855 560 13
857 56 3
857 79 9
857 383 13
857 1110 11
858 776 27
858 804 2
858 1483 9
859 200 27
859 378 15
859 1070 17
859 1095 23
860 1018 7
860 1184 5
861 374 5
861 449 12
861 847 7
861 878 15
861 983 10
861 1256 24
862 358 3
862 386 2
862 889 26
862 1119 28
862 1265 6
862 1374 27
863 217 6
863 1061 18
863 1073 27
863 1267 7
863 1303 21
864 251 9
864 716 2
864 1099 22
865 585 14
865 813 4
865 837 18
865 1434 7
866 70 4
867 820 6
867 873 21
867 1205 20
868 140 28
868 309 19
868 610 25
868 767 24
868 969 1
868 1069 1
869 653 1
869 1022 2
869 1117 17
869 1256 25
869 1366 25
870 161 12
870 899 23
870 1059 1
870 1064 30
870 1451 20
871 268 10
871 900 18
871 1008 19
871 1284 23
872 104 27
872 390 20
872 791 14
872 1045 2
873 690 23
874 58 23
874 584 30
874 600 26
874 812 28
875 987 20
875 1320 15
876 803 17
876 1040 30
877 87 1
877 490 3
877 574 30
877 1122 24
878 212 3
878 1294 24
879 733 10
880 23 27
880 41 18
880 331 13
880 802 11
880 893 10
881 1148 12
881 1322 23
882 257 12
882 322 29
882 1199 11
883 1021 4
883 1147 17
883 1255 22
883 1322 9
883 1473 10
884 724 14
884 1163 1
884 1179 9
885 339 1
885 1287 20
886 273 20
886 406 7
886 1451 28
887 137 20
887 1371 30
887 1478 22
888 246 11
888 1238 23
890 33 24
890 249 26
890 1448 24
891 586 13
891 1122 14
891 1142 6
891 1194 15
891 1428 23
892 1375 9
893 210 7
894 575 4
894 851 29
894 1026 9
895 158 29
895 1047 16
895 1429 30
896 189 29
896 315 17
896 402 5
896 870 21
896 1079 26
897 613 27
897 1248 10
898 710 7
898 1056 4
898 1466 30
899 315 18
899 1283 3
900 42 21
901 634 21
901 1091 17
901 1170 7
902 288 16
902 1317 10
902 1407 11
902 1489 21
903 787 7
903 1273 17
903 1316 14
904 836 15
904 1127 24
905 121 9
905 1441 5
906 835 24
906 914 30
907 674 20
907 720 16
908 166 28
908 1267 29
908 1322 20
909 17 19
909 231 16
910 627 17
910 1306 20
910 1481 22
911 207 12
911 354 11
912 187 2
912 550 6
912 1362 2
913 1234 22
914 453 14
914 1300 30
915 130 29
915 353 23
915 393 2
915 923 20
916 868 21
917 46 18
917 244 3
917 247 27
917 284 3
917 392 3
917 479 1
917 958 27
918 247 24
918 561 13
918 1074 12
919 1407 22
920 248 11
920 938 23
921 26 2
921 133 26
921 366 1
921 451 13
921 653 9
922 73 12
922 138 24
922 201 10
922 226 9
922 398 17
922 490 1
922 1461 22
923 633 8
924 30 30
924 350 6
924 384 9
924 591 19
924 1204 26
925 199 26
925 1228 13
925 1257 14
927 827 29
927 877 7
927 922 15
927 1492 17
928 109 1
928 477 19
928 707 28
928 709 14
928 856 29
929 814 20
929 1233 7
929 1415 16
930 423 13
930 1367 11
931 1101 24
931 1323 24
932 673 4
932 1470 4
933 573 25
934 581 12
934 584 26
934 860 16
934 862 11
934 1206 17
935 1416 22
936 1379 19
937 385 27
937 728 9
938 730 7
938 772 1
938 840 23
938 1485 27
939 1366 8
940 606 29
940 607 13
940 764 30
940 1266 17
940 1410 2
941 5 5
941 139 7
941 684 13
942 265 3
942 347 22
942 788 25
943 869 13
943 1140 15
943 1168 11
943 1191 9
943 1464 10
944 57 5
944 342 20
944 359 6
944 967 12
945 276 23
945 840 22
946 70 3
947 156 11
947 406 11
948 158 4
948 259 9
949 530 11
949 603 18
949 1023 5
949 1168 18
949 1426 16
950 75 17
950 1048 9
950 1104 24
950 1238 10
951 423 13
951 430 22
951 518 23
952 395 15
952 674 13
952 928 17
952 1063 28
953 523 19
953 1379 27
954 803 28
955 942 29
955 1147 23
956 1241 17
957 841 26
957 1371 5
957 1409 1
957 1474 9
958 759 29
958 929 12
958 1238 19
959 374 2
959 1358 12
960 146 30
960 208 19
960 562 17
960 639 9
961 562 26
961 694 25
962 56 18
962 408 11
962 760 5
962 1461 30
963 808 2
963 1237 27
964 1291 7
965 353 6
965 648 5
965 837 26
965 895 25
965 1428 2
967 930 23
967 937 23
968 167 24
969 1458 1
970 84 10
970 568 28
970 1053 2
970 1379 18
971 34 27
971 365 5
971 841 7
971 1216 20
972 20 16
972 940 6
973 215 1
973 230 24
973 1309 14
974 265 18
974 480 11
974 1499 1
975 243 29
976 25 7
976 264 23
976 513 22
976 848 3
976 854 21
976 1366 28
976 1400 29
977 231 16
977 797 14
977 1453 30
978 34 30
978 477 28
978 1328 16
980 201 30
981 1182 7
981 1324 5
982 1084 23
982 1301 24
983 310 23
983 411 27
984 636 30
985 71 5
985 731 5
985 823 5
986 1027 5
986 1460 28
987 702 11
987 781 14
987 1194 8
987 1484 3
988 806 12
989 167 6
989 669 25
989 1060 26
989 1062 8
990 937 7
990 1266 15
991 23 29
991 456 14
991 779 28
991 952 20
992 139 13
992 252 25
992 267 5
992 393 5
992 661 1
992 1452 2
993 211 27
993 459 24
993 759 16
994 24 16
994 270 16
994 772 20
994 1128 20
994 1202 20
994 1365 24
995 297 9
996 56 22
996 1188 8
996 1307 9
996 1415 25
997 63 11
997 1274 14
999 96 11
999 976 28
999 1200 14
1000 278 18
1000 995 12
1000 1092 12
1000 1220 1
1001 50 9
1001 552 1
1001 657 14
1001 866 3
1001 1044 28
1002 876 10
1003 166 25
1003 574 29
1003 600 6
1005 1291 11
1005 1385 14
1006 550 21
1007 411 26
1009 54 4
1009 258 2
1010 43 7
1010 460 19
1010 490 11
1010 824 29
1010 1131 18
1010 1167 19
1010 1169 23
1010 1442 21
1011 19 2
1011 193 25
1011 530 18
1011 747 7
1011 969 12
1011 1441 30
1012 48 18
1012 262 5
1012 403 30
1012 656 19
1012 1317 10
1013 105 25
1013 330 16
1013 413 19
1013 571 19
1013 929 6
1013 1376 24
1014 453 29
1014 1307 19
1014 1471 7
1015 1090 24
1015 1228 14
1015 1307 30
1016 103 1
1016 1417 25
1018 156 10
1018 390 21
1019 609 12
1020 630 20
1020 886 5
1021 172 2
1021 522 14
1021 697 29
1021 795 20
1022 1073 20
1022 1419 3
1023 181 11
1023 876 8
1023 1425 7
1024 1370 10
1025 531 18
1025 653 16
1025 778 4
1025 1159 25
1025 1442 4
1026 70 23
1026 400 30
1026 422 19
1027 336 13
1027 350 10
1027 843 17
1027 852 29
1027 1187 16
1028 463 17
1029 713 21
1030 18 10
1030 998 18
1030 1224 11
1030 1253 21
1030 1442 8
1031 304 7
1031 321 15
1031 1051 21
1031 1422 5
1032 105 26
1032 1044 10
1032 1495 29
1033 224 6
1033 311 9
1033 491 5
1034 639 15
1034 950 18
1034 1076 12
1034 1299 11
1035 485 12
1036 196 15
1037 128 25
1037 221 3
1037 797 26
1037 1421 7
1038 259 13
1038 346 4
1038 1177 27
1038 1421 20
1038 1474 20
1039 226 17
1039 586 29
1039 1090 8
1039 1186 19
1039 1211 11
1039 1363 15
1040 203 25
1040 663 25
1040 1371 27
1041 85 22
1041 756 20
1041 1198 28
1042 212 20
1042 254 25
1042 288 7
1042 518 17
1042 1187 2
1042 1394 24
1043 142 28
1043 1411 4
1044 120 28
1044 271 5
1044 914 28
1044 1020 30
1044 1305 30
1045 176 26
1045 371 4
1045 962 25
1045 1422 23
1046 185 23
1047 97 15
1047 963 9
1048 155 21
1048 1353 14
1049 27 20
1049 113 24
1049 1018 20
1049 1193 14
1050 146 18
1050 309 16
1051 742 27
1051 1227 30
1052 1030 13
1053 22 17
1053 30 24
1053 374 11
1053 389 25
1053 614 17
1053 802 27
1053 1219 22
1053 1468 20
1054 75 24
1054 769 18
1054 1107 17
1055 104 23
1055 196 9
1055 1140 5
1056 230 27
1056 1039 4
1056 1299 27
1057 638 11
1057 1492 18
1058 1126 27
1059 413 24
1060 511 1
1060 650 16
1060 1383 17
1061 224 12
1061 232 22
1062 325 26
1062 361 27
1062 1432 18
1063 390 25
1063 757 1
1064 384 26
1065 23 19
1066 121 12
1066 772 20
1068 1284 27
1068 1352 8
1068 1433 4
1069 165 9
1069 1303 1
1069 1377 21
1070 237 17
1070 326 15
1070 729 30
1070 887 21
1071 435 3
1071 944 3
1071 1286 17
1072 35 14
1072 161 12
1072 1090 6
1073 154 29
1073 290 4
1073 956 21
1074 485 15
1074 648 15
1075 1261 12
1076 420 10
1076 762 11
1076 939 22
1076 1195 5
1077 94 11
1077 120 17
1077 542 15
1077 1005 14
1077 1102 29
1078 950 3
1079 486 21
1079 1361 2
1079 1436 11
1080 248 13
1080 375 14
1080 556 28
1080 714 28
1080 740 13
1081 749 18
1081 1288 22
1082 619 7
1082 1093 27
1082 1428 27
1083 114 10
1083 704 2
1084 1071 25
1085 629 13
1085 1407 14
1085 1480 9
1086 17 27
1086 438 26
1086 1288 11
1087 45 29
1087 810 17
1088 343 7
1088 375 2
1088 1353 25
1089 198 21
1089 865 15
1090 442 23
1090 756 23
1090 880 28
1090 967 16
1090 1013 26
1091 133 2
1091 269 30
1091 497 23
1092 481 21
1092 902 4
1092 1322 2
1092 1489 13
1093 584 3
1093 1203 28
1093 1342 9
1094 369 12
1094 700 21
1094 891 26
1095 721 25
1095 1240 5
1095 1349 4
1096 698 13
1096 1477 22
1097 123 6
1097 209 12
1097 894 30
1097 1171 12
1098 453 5
1098 965 24
1099 469 24
1099 965 19
1099 1091 9
1100 14 17
1100 635 8
1100 840 24
1100 861 4
1100 1430 10
1101 57 15
1101 624 26
1101 1065 30
1101 1106 19
1102 112 19
1102 115 4
1102 214 13
1102 1001 9
1103 1126 13
1103 1290 24
1103 1365 29
1104 1180 8
1104 1299 18
1106 42 25
1106 320 3
1106 344 23
1106 470 8
1106 473 1
1106 940 4
1107 298 7
1107 415 12
1107 536 30
1108 757 23
1109 1195 6
1110 111 10
1110 227 23
1110 502 14
1111 668 18
1111 697 16
1111 698 17
1111 1211 19
1112 415 23
1112 852 4
1112 854 10
1112 1158 3
1113 302 22
1113 817 14
1113 956 15
1114 294 22
1114 507 18
1114 911 8
1114 1006 21
1114 1416 17
1115 1425 18
1117 492 7
1117 549 19
1118 600 10
1118 842 15
1118 1132 11
1118 1161 5
1119 73 13
1119 277 23
1119 893 4
1119 971 5
1119 1477 20
1120 647 13
1120 792 27
1120 823 3
1121 561 22
1123 200 5
1123 243 11
1123 659 10
1123 822 19
1123 1368 6
1123 1426 20
1124 131 21
1124 412 19
1124 747 3
1124 801 5
1124 877 11
1124 1138 20
1125 149 4
1125 857 1
1125 1161 28
1126 174 21
1126 277 29
1126 294 8
1127 131 22
1127 412 13
1127 538 19
1127 626 26
1128 66 26
1128 149 11
1128 495 29
1128 599 22
1129 1335 22
1130 112 12
1130 791 11
1130 1223 16
1130 1379 25
1131 149 7
1131 417 18
1131 730 5
1131 1050 25
1131 1111 23
1132 658 24
1132 1270 15
1133 29 11
1133 837 18
1133 1300 11
1133 1423 21
1134 535 29
1134 653 14
1134 725 13
1134 1247 26
1135 103 27
1135 135 12
1135 303 3
1135 557 18
1135 1209 16
1136 153 21
1136 626 14
1136 1431 3
1137 285 23
1137 1213 4
1138 465 25
1138 1029 6
1139 673 7
1139 1057 5
1139 1087 21
1139 1467 2
1140 113 11
1140 398 8
1140 661 6
1140 769 27
1140 920 30
1140 1199 21
1141 1397 11
1142 496 3
1142 1075 8
1144 119 13
1144 488 23
1144 958 28
1144 975 26
1145 67 6
1145 112 23
1145 372 14
1145 606 9
1145 714 17
1145 722 2
1147 183 24
1147 568 30
1147 859 7
1147 1178 19
1147 1295 22
1148 305 10
1148 1209 13
1149 519 20
1149 1220 17
1150 27 9
1150 116 10
1150 473 18
1150 869 11
1150 1032 18
1150 1059 15
1150 1184 7
1150 1197 9
1151 2 5
1151 720 9
1151 1069 11
1151 1167 4
1151 1345 21
1152 505 4
1153 562 23
1153 602 8
1153 636 1
1153 1214 7
1154 155 22
1154 592 1
1154 797 23
1154 819 15
1155 47 16
1155 189 22
1155 387 21
1156 1136 4
1157 521 6
1157 888 22
1158 632 16
1158 747 25
1158 1037 8
1158 1111 16
1158 1234 26
1159 54 17
1159 352 26
1159 506 13
1159 597 23
1159 1121 24
1159 1129 14
1159 1178 19
1160 255 2
1160 580 24
1160 624 14
1160 989 14
1160 1160 19
1160 1429 6
1161 243 22
1161 565 11
1162 15 12
1162 1111 5
1162 1439 11
1162 1492 5
1163 340 19
1163 747 27
1163 792 18
1163 1084 1
1163 1384 30
1164 607 15
1164 1397 22
1164 1499 8
1165 508 1
1165 934 22
1165 1473 23
1165 1484 27
1166 864 30
1166 998 11
1167 448 1
1167 1269 23
1169 263 4
1169 815 14
1170 32 3
1170 622 28
1170 1077 30
1171 38 17
1172 1008 11
1172 1348 18
1173 376 22
1176 208 24
1176 385 21
1176 635 26
1176 949 20
1176 1216 1
1176 1370 30
1177 1160 30
1178 532 27
1179 795 9
1179 911 30
1179 1027 19
1179 1387 16
1180 35 14
1180 967 26
1181 110 16
1181 798 27
1181 887 10
1182 421 4
1182 890 18
1182 1207 20
1183 485 5
1183 491 2
1183 1047 24
1183 1461 10
1184 1 5
1184 197 13
1184 1026 1
1184 1097 21
1185 109 15
1185 1374 19
1186 222 4
1187 96 9
1187 548 1
1187 834 29
1187 1067 20
1188 1073 1
1189 187 20
1189 621 20
1189 903 20
1189 1142 29
1189 1326 11
1189 1447 8
1190 76 6
1190 518 24
1190 1022 25
1191 144 13
1191 557 12
1191 734 4
1191 1223 17
1191 1497 30
1192 335 24
1192 750 13
1192 839 1
1193 293 9
1194 285 14
1194 790 5
1196 293 13
1197 319 15
1197 836 17
1197 1284 27
1198 310 25
1198 1190 21
1198 1394 27
1198 1495 25
1199 669 19
1199 925 17
1199 934 17
1200 153 9
1200 276 6
1200 667 6
1200 731 29
1201 333 16
1201 383 5
1201 386 26
1201 581 2
1201 1129 29
1201 1324 8
1201 1389 5
1202 1066 25
1202 1158 16
1203 41 4
1203 620 10
1203 1267 28
1203 1311 27
1204 118 10
1204 538 4
1204 826 1
1204 849 22
1204 1100 18
1206 546 10
1206 907 18
1206 1166 4
1206 1175 30
1206 1392 7
1207 176 28
1207 379 10
1207 922 23
1207 1104 14
1208 20 18
1208 194 20
1210 31 12
1210 395 8
1211 101 27
1211 174 16
1212 145 3
1212 403 28
1212 925 7
1212 1441 3
1213 945 25
1213 1093 1
1214 640 18
1214 919 20
1215 147 2
1216 1434 8
1217 326 16
1217 636 11
1218 224 11
1218 358 9
1218 514 2
1218 624 20
1218 986 18
1218 1184 11
1219 950 23
1220 20 9
1220 1321 17
1220 1492 12
1221 27 18
1222 445 1
1222 477 17
1222 746 28
1222 1083 20
1223 1309 28
1224 72 5
1224 294 17
1224 455 6
1224 1115 30
1225 658 6
1226 365 12
1226 379 2
1226 668 30
1226 942 4
1227 208 19
1227 211 20
1227 327 5
1227 672 18
1227 890 5
1227 1104 7
1227 1140 28
1228 879 5
1229 89 30
1229 794 17
1230 1262 22
1230 1365 10
1230 1402 9
1231 717 30
1231 868 19
1232 211 12
1232 388 18
1232 531 19
1232 572 29
1232 1076 7
1232 1317 9
1232 1479 26
1233 496 3
1233 945 25
1233 1146 1
1233 1299 2
1234 1208 22
1234 1249 4
1235 611 25
1235 613 22
1235 1020 7
1235 1360 6
1237 139 3
1237 195 3
1237 589 23
1237 791 29
1237 1044 9
1238 226 21
1238 575 4
1238 743 30
1239 476 29
1240 57 17
1240 282 10
1240 1352 30
1241 241 17
1241 373 28
1241 647 11
1241 1314 26
1241 1379 8
1241 1392 9
1243 47 24
1243 254 16
1243 413 27
1243 569 26
1243 1397 2
1244 157 19
1245 755 28
1245 1153 24
1246 94 23
1246 329 14
1246 540 7
1248 285 21
1248 319 19
1248 469 1
1248 1046 16
1248 1081 12
1249 148 29
1249 610 16
1249 1254 24
1250 1289 24
1251 279 16
1251 636 22
1251 1053 11
1253 947 25
1254 92 21
1254 384 19
1254 960 14
1254 1040 24
1254 1289 6
1255 346 21
1255 715 2
1256 202 29
1256 485 29
1256 1251 20
1256 1484 24
1257 505 22
1257 871 9
1257 1045 13
1259 331 7
1259 1413 1
1260 372 27
1260 527 13
1260 670 13
1260 757 7
1260 996 5
1260 1077 28
1261 1197 10
1261 1415 4
1262 753 14
1262 885 3
1262 1309 19
1263 334 21
1263 593 17
1263 791 29
1264 474 15
1264 551 29
1264 1134 9
1264 1342 20
1264 1381 22
1265 9 14
1265 1115 2
1265 1131 16
1266 1375 12
1266 1451 30
1266 1458 5
1267 96 28
1267 198 14
1267 1153 13
1268 572 10
1268 744 20
1268 985 5
1268 1263 28
1268 1370 25
1269 194 18
1269 1306 5
1270 114 29
1270 248 7
1270 491 6
1271 131 24
1271 691 12
1271 723 9
1271 883 13
1271 1107 2
1273 57 17
1273 1165 11
1273 1203 8
1273 1241 7
1274 17 12
1274 96 27
1274 489 29
1275 157 25
1275 1300 21
1276 818 6
1277 890 29
1277 977 12
1278 278 2
1278 302 26
1278 1062 25
1278 1199 15
1279 115 27
1279 373 15
1279 833 11
1279 937 17
1279 1050 9
1279 1072 20
1280 540 21
1280 554 29
1280 1313 27
1281 499 26
1281 745 23
1281 895 8
1282 1286 26
1283 685 5
1283 801 10
1283 1489 4
1284 279 7
1284 556 17
1285 18 11
1285 355 18
1286 77 6
1286 119 1
1287 368 13
1287 485 26
1287 565 6
1287 917 3
1288 248 7
1288 834 7
1288 988 28
1288 1382 2
1289 51 13
1289 1003 16
1290 539 16
1290 910 16
1290 1324 2
1291 81 16
1291 352 5
1291 773 14
1291 1126 14
1291 1449 1
1293 1219 2
1293 1285 6
1294 947 1
1294 1099 19
1295 355 2
1295 417 10
1295 643 23
1295 679 9
1295 947 18
1295 1029 25
1295 1307 18
1295 1389 23
1296 445 25
1296 576 22
1296 1454 18
1297 71 22
1297 168 24
1297 191 17
1298 116 20
1298 287 13
1298 762 18
1298 1229 3
1299 407 21
1299 964 25
1299 977 18
1300 377 22
1301 520 10
1301 1024 14
1301 1037 28
1301 1421 15
1302 238 15
1302 843 29
1302 1020 13
1302 1475 7
1302 1479 9
1303 727 14
1304 250 8
1304 765 23
1305 433 14
1305 746 25
1305 1472 17
1306 414 24
1306 758 10
1306 798 11
1306 911 15
1306 1389 27
1306 1497 2
1307 1016 1
1307 1308 13
1307 1346 22
1308 405 5
1308 465 22
1308 573 16
1308 1015 25
1308 1210 16
1309 902 25
1309 978 9
1309 1029 17
1311 57 8
1311 880 6
1311 1022 24
1311 1104 14
1312 268 26
1312 947 6
1312 1341 12
1313 1432 4
1314 36 11
1314 55 19
1314 372 27
1314 1051 17
1315 374 14
1315 571 5
1315 1142 2
1315 1206 23
1316 105 16
1316 987 8
1316 1439 11
1317 151 9
1317 523 8
1318 887 16
1318 1094 22
1319 340 13
1319 1360 29
1320 263 29
1320 317 29
1321 534 15
1321 1411 23
1322 158 7
1322 357 23
1322 397 23
1322 1336 12
1323 144 8
1323 184 28
1323 580 29
1323 815 5
1323 1085 10
1323 1407 3
1324 1017 8
1324 1287 28
1326 64 21
1326 926 24
1326 1245 3
1327 343 25
1327 477 25
1327 1165 17
1327 1377 2
1328 506 24
1328 831 28
1328 1085 3
1329 663 2
1329 1133 5
1329 1442 24
1330 748 6
1330 880 3
1331 236 15
1331 360 4
1331 391 9
1331 821 29
1332 857 3
1332 968 24
1332 1114 21
1332 1255 14
1332 1319 1
1332 1450 11
1333 621 5
1333 841 6
1333 918 20
1334 300 7
1334 351 13
1334 920 9
1334 1276 19
1334 1359 28
1334 1449 12
1335 774 5
1336 20 14
1336 333 20
1336 780 29
1336 804 7
1336 827 17
1337 1224 1
1338 116 30
1338 1143 13
1339 130 16
1339 639 5
1339 661 16
1339 781 30
1340 354 1
1340 877 16
1340 1082 29
1340 1175 3
1340 1201 9
1341 159 11
1341 329 8
1341 637 2
1341 708 13
1341 1136 12
1342 70 7
1342 1456 2
1343 126 10
1343 606 11
1343 623 3
1343 643 20
1343 1048 30
1344 392 6
1344 579 25
1344 817 13
1344 1068 25
1345 987 23
1346 304 11
1346 382 4
1346 1273 15
1347 48 11
1347 477 16
1348 861 30
1348 1158 7
1348 1327 23
1348 1450 22
1349 613 7
1349 1325 1
1350 635 12
1350 696 1
1350 811 1
1350 1056 22
1350 1236 9
1350 1497 2
1351 80 5
1351 242 12
1351 1084 30
1351 1270 28
1352 665 22
1352 1255 2
1352 1311 22
1353 670 11
1353 997 1
1353 1254 27
1353 1402 27
1354 134 13
1354 1069 22
1354 1166 11
1355 273 16
1355 744 17
1355 797 25
1356 382 26
1356 480 2
1356 629 17
1356 702 2
1356 1422 17
1356 1442 8
1357 429 1
1357 922 17
1357 1291 19
1357 1340 1
1357 1356 17
1358 290 2
1358 988 9
1359 17 19
1359 577 28
1361 349 21
1361 940 10
1361 962 26
1361 1436 4
1362 827 12
1362 1461 17
1363 880 14
1364 258 12
1364 975 6
1365 707 3
1365 1083 17
1365 1473 19
1366 655 13
1366 1136 2
1367 171 5
1367 632 30
1367 760 19
1369 23 6
1369 88 8
1369 224 20
1369 362 14
1369 405 15
1369 465 20
1369 494 30
1370 263 25
1371 386 21
1371 779 9
1371 1315 18
1372 883 21
1372 942 19
1372 1082 16
1372 1105 3
1373 93 28
1373 848 3
1373 1318 6
1374 234 9
1374 506 19
1374 1184 12
1374 1185 13
1375 771 16
1376 129 6
1376 408 21
1377 485 4
1377 690 10
1377 781 22
1378 1172 8
1378 1217 9
1378 1219 2
1379 512 6
1379 582 16
1379 700 21
1379 813 19
1379 962 22
1379 1388 3
1380 1249 11
1381 570 8
1381 639 15
1382 496 19
1382 1094 26
1382 1369 27
1382 1408 29
1383 723 11
1383 795 30
1384 385 26
1384 514 5
1384 681 27
1384 891 27
1384 1022 23
1384 1376 8
1385 469 1
1385 978 1
1386 137 13
1386 501 21
1386 515 4
1386 703 23
1387 677 4
1387 852 12
1387 1296 23
1388 178 5
1388 576 17
1388 622 1
1388 707 17
1388 1124 27
1389 199 14
1389 877 19
1390 341 7
1391 12 22
1391 955 25
1391 1228 17
1391 1318 9
1392 1038 22
1392 1305 15
1393 1238 11
1394 642 13
1394 725 3
1394 1065 15
1394 1476 9
1395 52 21
1397 136 29
1397 504 9
1397 763 21
1397 961 29
1397 1455 21
1398 127 11
1398 588 25
1398 1065 5
1398 1302 6
1398 1345 6
1399 23 20
1399 151 10
1399 1416 14
1400 326 20
1400 658 26
1400 1382 2
1401 21 25
1401 87 7
1401 545 9
1402 33 8
1402 75 1
1402 105 17
1402 342 16
1402 388 14
1402 764 2
1402 921 18
1403 349 26
1403 693 26
1403 705 24
1403 1232 5
1405 26 16
1405 571 23
1405 1459 13
1406 180 6
1406 220 13
1408 292 25
1408 802 8
1408 1093 7
1409 332 22
1409 988 5
1409 1453 4
