7000 15000
1817 110 22
1817 948 7
1817 3016 20
1817 3923 11
1817 6413 22
1818 1130 20
1818 1537 27
1818 2682 29
1819 638 29
1819 6888 29
1820 1938 25
1820 5379 22
1821 293 27
1821 1766 4
1821 5568 27
1821 6690 9
1822 3988 9
1822 4071 27
1822 4222 10
1822 6373 30
1823 2531 20
1823 4251 23
1823 5270 10
1823 6058 19
1823 6470 26
1824 5701 30
1825 4829 28
1825 6852 16
1826 195 15
1826 686 29
1826 2379 9
1826 3255 29
1826 5650 27
1827 4801 21
1827 4994 9
1828 2978 10
1828 3271 10
1828 5276 6
1828 5865 8
1829 559 8
1829 2373 4
1829 3402 25
1829 5837 30
1830 1150 22
1830 1862 28
1831 2920 18
1831 3585 30
1831 4231 28
1831 4593 14
1832 407 1
1832 452 19
1832 2515 25
1832 3432 15
1832 4487 28
1833 790 14
1833 2184 3
1834 910 20
1834 2520 3
1834 2822 10
1834 3379 26
1834 3549 23
1834 6609 10
1835 1219 24
1835 4579 19
1835 6142 30
1837 3021 3
1837 4031 28
1837 5296 10
1837 5414 30
1838 301 27
1838 905 9
1839 138 25
1839 2671 21
1841 4257 30
1841 4904 16
1841 5051 10
1842 3675 9
1842 4392 7
1843 6973 7
1844 2309 15
1844 5122 29
1845 1181 17
1845 3728 1
1847 1521 14
1847 3690 7
1848 2602 14
1849 37 8
1849 2866 26
1850 183 8
1850 297 17
1851 1338 21
1851 3038 30
1852 5201 26
1852 6024 7
1852 6902 18
1853 225 26
1853 1403 9
1853 3714 15
1854 465 27
1855 389 30
1855 1067 4
1856 1894 27
1856 4136 24
1856 5671 24
1856 6338 19
1857 5998 1
1858 2261 26
1859 846 27
1859 1245 7
1859 2982 24
1860 6690 3
1860 6706 27
1861 429 11
1861 1044 4
1861 6038 2
1862 2819 17
1862 3401 9
1862 6230 9
1863 3220 4
1863 5891 17
1864 1230 17
1864 2882 16
1864 3976 16
1865 3226 13
1865 4634 22
1865 4958 26
1865 5628 30
1866 1797 22
1867 2348 2
1868 1713 18
1868 3332 21
1868 5984 5
1869 3166 6
1870 5532 6
1872 2911 21
1872 5004 16
1873 1232 6
1873 4394 16
1874 564 5
1874 1041 4
1874 1249 1
1874 1353 7
1874 2340 1
1874 4505 11
1874 5997 10
1875 3017 24
1875 4706 19
1875 5822 19
1876 305 3
1876 654 14
1876 2633 5
1876 4487 19
1877 1635 30
1878 3261 12
1878 6788 23
1879 1693 13
1879 5156 29
1880 2388 14
1881 2574 5
1881 3916 1
1882 906 23
1883 2316 17
1883 3143 5
1883 3938 29
1883 5456 15
1884 6049 25
1884 6704 6
1885 6849 20
1886 2550 2
1886 3348 10
1886 3960 16
1886 5539 3
1887 191 17
1887 2939 8
1888 3698 5
1888 4353 26
1888 5020 1
1889 1618 16
1890 3251 6
1890 6115 25
1890 6435 29
1890 6723 10
1891 1531 6
1891 2873 28
1891 3475 14
1891 5856 20
1892 1701 3
1892 4331 12
1893 1621 4
1893 4329 7
1893 5866 12
1893 6115 18
1894 367 15
1894 2770 9
1894 5756 8
1895 1861 29
1895 4085 25
1895 5508 14
1896 570 11
1896 1362 27
1896 1843 23
1896 3068 18
1896 4279 21
1896 6134 1
1896 6518 17
1897 612 17
1897 1015 27
1897 3749 17
1897 5179 2
1898 506 2
1898 1891 4
1898 2886 1
1898 3236 4
1898 4254 9
1898 4802 20
1899 2624 9
1900 1632 20
1900 4925 22
1902 1603 12
1902 1716 23
1902 2928 20
1902 5810 24
1903 6944 3
1904 956 5
1904 2742 24
1904 5277 10
1907 5488 25
1908 520 18
1908 719 23
1908 981 27
1909 1704 6
1910 2230 8
1910 4026 6
1910 5578 26
1911 1401 8
1911 2275 22
1912 987 13
1913 4044 26
1914 406 1
1914 2040 6
1914 3137 20
1914 4597 4
1915 27 6
1915 1119 15
1915 2842 4
1915 4490 26
1915 5421 23
1916 2293 23
1918 1236 9
1918 3695 4
1919 2957 8
1919 4655 29
1919 4928 19
1919 6374 10
1920 1432 25
1920 2139 4
1921 1658 11
1921 2792 11
1922 6603 22
1922 6966 26
1923 552 8
1923 3563 19
1924 2102 3
1924 5674 13
1925 1479 7
1925 2113 2
1925 2825 5
1926 816 19
1926 1745 28
1926 2816 27
1926 3324 24
1926 3799 17
1927 432 30
1927 5604 22
1928 3612 23
1928 4039 25
1929 2720 9
1929 3282 15
1929 5641 17
1931 3259 17
1931 4591 10
1932 5452 16
1933 508 15
1934 45 21
1934 4868 25
1934 6524 9
1935 6040 24
1936 3401 28
1936 4172 20
1936 5568 7
1937 112 23
1938 1482 19
1938 5577 26
1939 541 25
1939 1410 23
1940 248 2
1940 3137 26
1941 1814 19
1941 6558 12
1942 1654 15
1942 1971 15
1942 4558 27
1943 3056 23
1943 6301 14
1944 1146 10
1944 3466 15
1945 467 30
1946 2398 18
1946 4994 21
1947 636 17
1947 1352 5
1948 601 23
1949 169 2
1949 2423 19
1950 1452 13
1950 1563 19
1951 1845 20
1951 3352 28
1951 3928 16
1952 2168 1
1952 4870 5
1952 5341 8
1953 987 19
1953 5721 22
1953 6709 24
1955 4542 3
1956 447 15
1956 2909 11
1956 6149 22
1956 6574 18
1957 1822 18
1957 3247 6
1957 3401 14
1958 2296 10
1958 4084 12
1959 3719 16
1959 6069 17
1959 6792 11
1960 2617 3
1960 2995 29
1960 4383 19
1962 1079 7
1962 1340 21
1962 2061 13
1963 3639 18
1963 3736 25
1963 4519 1
1964 3247 7
1964 5713 23
1964 6685 8
1964 6925 29
1965 1786 19
1966 852 7
1968 419 17
1968 2247 10
1969 443 22
1969 1328 19
1969 4276 16
1969 5414 2
1970 2183 2
1970 5630 3
1972 1938 11
1972 2034 8
1972 2408 8
1972 4550 21
1972 5549 11
1972 5607 23
1973 51 29
1973 5004 21
1973 5215 26
1974 4889 27
1974 5581 10
1975 4878 24
1976 34 10
1976 2870 22
1976 3173 11
1976 4314 4
1976 4718 14
1976 5304 9
1977 1136 26
1977 2053 13
1978 3873 7
1978 5006 6
1979 3758 19
1979 4262 15
1980 1307 7
1980 4583 2
1981 1607 26
1981 6929 22
1982 4621 3
1983 3024 27
1983 3803 24
1983 6279 6
1984 2021 26
1984 3536 24
1984 4076 18
1984 6886 6
1985 2072 8
1985 2671 16
1985 6956 27
1986 2547 25
1986 4773 4
1986 6139 28
1986 6601 19
1987 2769 13
1987 5426 11
1987 6016 21
1988 2945 9
1988 5055 16
1988 6300 22
1989 1138 4
1989 1355 28
1990 1039 20
1990 5972 2
1990 6980 8
1992 1369 5
1993 1453 8
1993 2187 9
1993 3654 22
1993 4910 30
1994 186 3
1994 436 18
1994 2552 15
1994 4375 8
1995 4276 14
1995 6391 8
1996 3751 25
1996 6175 19
1997 1208 8
1997 1256 2
1997 2676 7
1997 4575 2
1997 4753 6
1997 5363 26
1998 6301 20
1999 4811 10
1999 5433 28
2000 503 3
2000 3009 18
2000 4775 13
2001 66 24
2001 5269 14
2001 5778 2
2002 5697 13
2002 6440 15
2003 6759 1
2004 2730 9
2004 3765 22
2004 4207 9
2005 861 30
2005 1888 13
2005 2893 4
2005 3243 10
2005 4530 28
2006 763 3
2006 2131 23
2008 91 27
2009 980 28
2009 1281 3
2009 2915 4
2009 4508 21
2010 4741 2
2011 218 6
2012 1407 18
2012 6350 19
2013 248 17
2013 793 28
2014 2700 17
2015 5782 11
2015 6995 7
2016 712 21
2016 4053 4
2016 6561 20
2018 2436 15
2018 2763 9
2018 3170 26
2018 3919 15
2018 4972 9
2018 5940 18
2018 6225 24
2019 5220 1
2019 5659 30
2020 67 19
2020 3350 10
2020 5144 19
2021 3668 21
2021 4366 24
2021 4641 8
2021 5607 10
2023 3740 18
2023 4860 3
2023 6398 1
2024 4172 11
2024 5763 30
2025 2705 10
2025 4360 30
2025 5516 17
2025 6182 7
2026 607 8
2026 4773 19
2027 1422 14
2027 2087 20
2027 2231 15
2028 3870 25
2028 4702 4
2028 4758 23
2028 5193 21
2028 5389 19
2029 6007 23
2030 891 30
2030 1144 4
2031 271 15
2031 790 21
2031 1444 22
2031 3227 24
2031 5804 10
2033 5207 4
2034 4982 9
2035 1988 9
2036 2936 6
2038 486 19
2038 3811 11
2038 5613 28
2039 1020 29
2039 3344 11
2039 3991 7
2039 6483 20
2040 3289 19
2040 3956 14
2040 5239 19
2040 5309 7
2041 61 19
2041 545 9
2041 2145 21
2041 3323 5
2041 3597 12
2041 4974 5
2041 5697 25
2041 6487 22
2042 111 20
2042 5623 24
2044 166 17
2044 6507 4
2045 980 7
2045 2838 30
2045 4811 20
2045 5721 16
2045 5894 4
2046 3014 28
2046 3408 16
2046 3935 9
2046 4428 8
2047 159 26
2047 2362 6
2047 5906 7
2048 4039 28
2048 4392 12
2049 807 18
2050 1621 16
2050 6838 17
2051 565 7
2051 6736 15
2052 1571 27
2052 6538 15
2053 1489 27
2053 2298 2
2053 6261 18
2054 3312 2
2055 827 18
2055 3438 2
2055 4300 13
2057 2700 4
2058 2104 18
2058 6230 16
2058 6521 10
2059 6020 18
2060 4628 27
2061 3290 17
2062 914 13
2062 1669 17
2062 2384 2
2062 5078 13
2063 9 24
2063 2326 19
2063 3821 18
2064 727 22
2064 5907 17
2065 544 21
2066 1942 10
2066 3549 24
2066 5853 30
2067 838 16
2067 3775 8
2067 5854 18
2068 2208 22
2068 3701 5
2068 4831 11
2069 2071 1
2070 1992 28
2070 6298 21
2070 6677 2
2071 16 10
2072 2313 24
2072 3410 12
2072 4251 17
2072 5249 25
2074 2718 21
2074 3470 14
2075 1498 11
2075 3162 3
2075 4210 30
2075 6688 4
2075 6921 15
2076 1982 23
2079 954 22
2079 5836 24
2080 1792 15
2080 3316 30
2080 4033 6
2080 4311 16
2080 4361 24
2081 5442 27
2081 5573 23
2081 5953 1
2081 6915 15
2082 1733 6
2082 4289 27
2082 6437 17
2082 6444 6
2083 2358 24
2083 5305 7
2084 531 30
2085 1533 25
2086 3304 22
2086 4599 11
2087 535 12
2087 968 16
2087 1858 1
2088 5529 17
2089 786 18
2089 6201 25
2090 1181 16
2090 4688 21
2091 360 9
2092 1014 30
2092 2561 5
2092 3055 24
2092 4059 6
2092 5730 4
2093 2480 29
2093 2826 21
2094 3966 27
2095 4870 26
2096 25 5
2096 2235 20
2096 4840 2
2097 2433 10
2097 3673 16
2097 6752 18
2099 2263 16
2099 3932 10
2099 4863 17
2100 164 7
2100 1109 4
2100 1654 8
2100 2165 9
2101 1023 7
2102 729 24
2102 2526 1
2103 80 23
2103 3722 3
2103 3957 25
2103 4456 30
2104 859 24
2104 2704 25
2106 525 30
2106 717 20
2106 2283 18
2106 3751 27
2107 5380 23
2108 5035 8
2108 5088 10
2108 6022 12
2108 6322 25
2109 2605 14
2109 3002 1
2109 5974 26
2109 6615 24
2110 2159 16
2111 127 6
2111 1965 9
2112 96 25
2112 418 22
2112 3503 7
2113 1773 21
2114 4877 21
2114 5166 15
2115 1284 27
2115 1708 6
2116 2422 15
2116 3498 12
2117 2740 9
2117 2862 9
2118 522 11
2118 3213 24
2118 6527 3
2119 1574 2
2119 5635 13
2120 888 12
2120 1854 21
2120 4391 27
2121 721 19
2121 3262 30
2121 4836 8
2124 4219 14
2125 44 13
2126 4645 8
2126 5276 1
2127 141 28
2127 1200 24
2127 1495 28
2127 2166 28
2127 5167 10
2128 1730 11
2128 2678 4
2128 5728 22
2129 3660 2
2130 259 18
2130 5194 19
2131 4125 7
2131 6373 2
2132 441 22
2132 2024 7
2133 4093 2
2135 2492 24
2136 232 30
2136 523 4
2136 4578 26
2137 1851 12
2137 3238 7
2138 1530 8
2138 2801 9
2138 4510 26
2139 2354 7
2139 2981 8
2140 2286 1
2141 708 11
2141 3885 16
2142 465 1
2143 1205 9
2143 4785 1
2143 4843 21
2143 6592 6
2144 4381 2
2145 1567 1
2146 2670 10
2148 4755 24
2149 339 2
2149 1598 27
2149 3160 12
2149 4466 1
2150 2914 21
2150 3197 25
2151 1485 7
2151 3507 22
2152 4778 18
2153 2097 29
2154 3878 18
2155 142 5
2155 1189 10
2155 3578 24
2156 4528 12
2157 934 10
2157 4258 11
2157 6996 10
2158 1527 18
2158 4168 11
2158 6156 21
2159 5880 25
2160 3606 4
2160 4813 29
2161 2670 25
2161 5992 24
2161 6604 26
2162 2779 26
2162 6037 16
2163 6536 27
2164 3117 19
2165 3086 10
2165 5060 24
2165 5749 22
2166 3543 10
2167 1784 6
2167 6283 16
2168 2917 8
2168 4585 27
2168 6551 26
2169 137 6
2169 851 6
2169 2651 30
2169 5774 8
2170 702 30
2170 1098 12
2170 4700 9
2170 4927 10
2171 4385 21
2171 6096 26
2171 6632 13
2172 2718 3
2172 3056 20
2172 4471 8
2172 5723 23
2173 3695 6
2173 5044 23
2173 5135 19
2174 589 24
2174 1809 8
2174 5257 15
2175 1394 12
2175 3085 17
2175 4276 30
2175 6084 26
2175 6251 26
2176 3414 27
2177 529 3
2178 1787 26
2179 1785 24
2179 2860 28
2179 5938 23
2180 2906 21
2181 2141 28
2181 2319 30
2182 413 20
2182 1059 1
2183 1856 9
2183 2621 22
2184 122 13
2184 1437 26
2184 3356 4
2186 1034 16
2186 1681 8
2188 124 3
2189 787 8
2189 2143 5
2189 4770 25
2189 5629 18
2189 6978 28
2190 2542 2
2190 3409 3
2190 3754 2
2190 4022 19
2190 6310 24
2190 6909 27
2191 3224 6
2191 3281 21
2192 202 21
2192 1950 23
2192 4912 6
2192 6094 19
2192 6400 16
2193 5174 26
2193 5472 8
2194 602 7
2194 2389 8
2194 3040 8
2194 4228 15
2194 4849 29
2195 3574 20
2195 3663 3
2196 2338 24
2196 3717 5
2196 5714 10
2197 2925 26
2197 6932 5
2198 1050 14
2198 1396 20
2198 6950 22
2200 379 4
2201 2068 13
2202 3983 16
2202 5980 5
2202 6357 1
2202 6563 10
2203 952 23
2204 1628 29
2204 4800 30
2205 1159 13
2205 5120 21
2206 795 5
2206 3001 23
2206 3149 28
2206 3976 22
2207 6322 30
2208 6428 5
2209 452 29
2209 2326 7
2209 2915 11
2209 4697 19
2209 4988 19
2209 6551 13
2209 6962 12
2210 468 15
2210 3300 14
2210 3491 29
2211 1136 19
2211 4708 20
2211 5585 10
2211 6472 3
2212 4694 23
2213 560 23
2213 724 18
2213 4573 19
2213 6011 15
2214 3820 27
2214 3960 11
2215 3939 5
2217 381 18
2217 1237 15
2217 1654 26
2217 4217 14
2218 3767 8
2218 4569 23
2218 5751 6
2218 6936 29
2219 3880 19
2219 5983 4
2219 6588 28
2220 1657 30
2220 6240 23
2221 1204 16
2221 5073 12
2221 5088 26
2222 2810 22
2222 3125 18
2222 3876 25
2222 5353 3
2222 6686 7
2222 6716 26
2223 3337 5
2225 953 21
2225 1586 10
2225 2927 22
2225 6428 9
2226 288 25
2226 457 11
2226 1854 11
2226 3723 21
2226 5017 28
2227 131 25
2227 549 8
2227 1058 12
2227 4298 24
2228 6058 23
2229 5076 9
2229 6610 23
2231 28 11
2231 157 12
2232 52 12
2232 3995 10
2233 4594 26
2234 4905 27
2234 5267 22
2234 6517 14
2234 6615 10
2235 2028 9
2235 2444 30
2236 415 12
2236 3698 7
2236 5053 25
2236 5428 16
2237 5181 27
2237 5280 5
2238 599 30
2238 816 5
2239 4796 21
2239 6822 2
2240 5815 7
2241 5737 11
2242 1494 29
2242 4714 1
2243 619 19
2243 3347 2
2243 5218 17
2245 1949 11
2245 2753 10
2246 425 1
2246 3617 21
2246 3645 14
2246 4464 12
2247 573 1
2247 596 9
2247 1412 30
2247 3776 14
2247 3784 22
2247 4165 9
2248 765 14
2248 3018 21
2248 4549 21
2248 4798 20
2248 5156 8
2249 5200 28
2250 3783 16
2250 6532 12
2251 2395 19
2251 5882 12
2252 4450 2
2252 4888 20
2253 802 18
2253 1632 12
2253 1828 19
2254 2040 10
2254 2581 30
2255 413 12
2256 3981 18
2257 5584 2
2258 812 22
2259 2490 18
2259 3792 23
2259 4155 5
2260 2083 29
2260 2494 15
2260 3680 5
2260 4877 28
2260 6901 28
2261 269 27
2262 3975 29
2263 360 11
2263 1455 9
2263 3869 19
2263 4150 22
2264 2101 16
2264 2285 8
2264 4011 29
2265 1385 19
2265 2442 27
2265 2579 2
2265 3727 20
2265 4950 8
2266 8 11
2266 3011 24
2267 207 18
2267 3848 20
2267 4368 15
2268 319 30
2269 2391 30
2269 3736 17
2270 397 21
2270 2428 17
2270 6855 1
2271 2303 25
2271 3712 8
2272 1853 15
2273 4297 21
2274 196 27
2274 1367 4
2275 1269 17
2275 3106 25
2275 6491 6
2276 3917 18
2276 4432 5
2276 5763 27
2277 6387 25
2278 1608 13
2278 2646 25
2278 4634 6
2278 5332 1
2279 3432 18
2279 5480 25
2279 6601 8
2280 1548 28
2280 3198 10
2280 4041 26
2280 4922 17
2281 634 17
2281 2808 17
2283 763 16
2284 1917 25
2284 2521 7
2285 3481 25
2286 6562 25
2287 2346 23
2287 2684 2
2287 2885 1
2288 157 13
2288 3312 28
2288 6447 4
2289 5766 22
2290 1173 15
2290 2487 9
2291 605 1
2291 719 19
2291 6743 27
2293 813 25
2294 1660 1
2294 2379 21
2294 2990 22
2295 3132 23
2295 4019 30
2296 450 9
2296 6720 23
2297 1733 27
2297 2637 18
2297 4239 18
2297 5969 5
2297 6885 26
2299 1390 4
2299 4657 21
2299 4778 20
2301 2094 2
2301 3070 7
2302 439 14
2302 1289 16
2302 1448 8
2303 1788 6
2303 6056 28
2304 710 27
2304 2924 9
2304 3989 11
2305 1286 11
2307 141 17
2307 1423 11
2308 104 30
2308 4224 13
2309 3779 28
2309 6996 22
2310 1849 25
2310 4884 19
2311 857 7
2311 3419 16
2311 6844 27
2312 2981 29
2312 3614 12
2313 1270 7
2314 4625 8
2315 2172 17
2315 2356 2
2318 238 3
2318 2440 29
2318 5324 22
2319 1868 4
2319 3058 5
2320 888 27
2320 1156 19
2320 5903 4
2322 5204 3
2322 5295 8
2322 6969 22
2323 4423 3
2323 6720 19
2324 2436 3
2324 3807 12
2324 5485 21
2325 1760 24
2325 4807 16
2327 4885 10
2328 1089 7
2328 6959 3
2329 807 29
2329 1497 13
2330 4724 18
2330 6435 17
2331 4977 11
2331 5045 30
2333 868 23
2333 4880 18
2334 2364 16
2334 2442 17
2334 4780 20
2334 6084 14
2335 4529 30
2336 222 15
2336 2554 10
2336 3797 26
2337 1770 25
2339 1551 13
2339 1728 20
2339 2814 25
2339 4236 26
2340 379 23
2340 624 5
2340 3318 20
2341 1267 4
2341 3647 25
2341 3660 13
2342 297 19
2342 1545 5
2342 6593 12
2342 6670 21
2343 572 25
2343 581 24
2343 1728 9
2343 2051 3
2343 4501 27
2344 4771 30
2345 5437 18
2347 3921 6
2347 6101 15
2347 6464 4
2348 3788 18
2349 918 20
2349 3905 3
2349 5111 24
2350 3492 29
2350 6325 20
2351 2269 19
2352 3086 3
2352 3595 10
2352 4748 13
2352 6261 20
2353 463 24
2353 3848 17
2354 663 10
2354 2539 27
2354 2604 3
2354 6542 22
2355 1448 7
2355 2416 29
2355 2588 25
2355 5523 20
2356 5904 15
2357 624 11
2357 3254 20
2357 4732 18
2358 793 7
2358 954 19
2360 261 5
2360 2111 4
2360 2530 3
2360 6585 30
2361 678 21
2361 930 14
2361 3472 2
2362 3054 15
2363 1196 4
2364 874 13
2364 4886 25
2365 1175 28
2365 2998 22
2365 3509 7
2365 4183 17
2366 179 7
2366 753 15
2366 1489 26
2367 1159 3
2367 2993 9
2367 3508 10
2367 6012 2
2368 78 30
2368 2653 4
2368 3280 21
2368 5887 14
2369 1555 14
2369 5440 10
2369 6966 1
2370 448 12
2370 6993 28
2371 1495 27
2372 3310 16
2372 4019 22
2373 570 26
2373 4829 6
2374 1157 5
2374 2609 19
2374 4343 12
2375 6389 30
2375 6728 2
2376 659 6
2376 804 27
2376 1536 15
2376 2268 4
2376 2777 13
2376 3286 22
2376 5995 10
2377 5602 1
2378 3338 16
2379 5061 19
2380 3322 10
2381 570 9
2382 140 10
2383 39 5
2384 4517 29
2384 5399 23
2385 5484 19
2385 6260 30
2386 2129 16
2386 3097 22
2387 1779 19
2388 2105 12
2388 6630 7
2389 4255 2
2389 4664 30
2390 1209 5
2390 2086 28
2390 2326 10
2390 4028 8
2390 5606 27
2390 6803 3
2391 4046 14
2391 4935 23
2391 5423 10
2391 6585 9
2392 1612 28
2392 6058 1
2393 1294 19
2393 4232 28
2393 4712 8
2393 5069 29
2394 5227 29
2395 2342 9
2395 2762 8
2396 716 3
2396 5263 7
2397 3054 30
2397 6043 21
2398 1929 29
2398 2370 7
2398 5385 5
2399 2625 9
2401 3366 11
2402 2393 11
2402 2428 11
2402 5290 2
2402 5575 7
2404 2238 8
2404 5017 11
2405 2067 15
2405 3498 5
2406 4195 14
2406 6137 20
2407 861 19
2407 4165 15
2407 5683 28
2407 6412 8
2408 83 7
2409 920 16
2409 2996 5
2409 4225 14
2409 5023 6
2410 3228 3
2411 2052 22
2412 4415 13
2413 2048 6
2413 5124 21
2414 6994 5
2415 1856 18
2415 2101 11
2415 3708 11
2415 5921 22
2416 1668 19
2417 1477 13
2417 3309 25
2417 4512 29
2417 6244 14
2419 2694 23
2419 6154 29
2420 4440 25
2421 2635 7
2423 299 25
2423 2720 30
2423 4175 26
2423 4811 13
2423 5809 14
2424 3031 24
2425 2906 21
2425 6341 20
2425 6690 1
2425 6898 17
2426 2593 25
2426 3312 7
2426 4625 12
2426 5774 9
2427 5200 11
2427 6665 17
2428 3719 21
2428 3946 7
2428 5087 26
2429 2573 1
2430 1475 10
2430 1500 10
2430 3013 11
2432 2548 22
2432 3178 26
2432 4469 2
2433 1184 6
2433 5179 18
2433 6611 30
2434 5435 22
2435 3000 17
2436 4446 24
2436 6784 13
2437 533 12
2437 3587 28
2439 598 18
2439 4097 27
2439 4343 10
2440 902 7
2440 1422 28
2440 4026 27
2441 464 23
2443 1569 26
2443 2604 30
2443 3817 23
2444 276 28
2444 5188 8
2445 4568 13
2445 5939 5
2447 2072 3
2447 3759 5
2448 6843 14
2449 536 4
2449 1239 16
2449 1922 5
2449 3750 29
2449 5251 17
2450 2305 2
2450 3200 9
2451 2592 8
2451 3614 23
2451 4290 25
2451 4409 23
2451 6788 27
2452 1269 6
2452 2106 12
2452 4196 14
2452 6924 25
2453 2523 22
2454 2686 12
2454 5337 14
2455 3469 10
2456 5351 5
2456 6008 1
2457 5855 9
2458 3941 27
2458 4581 28
2458 4666 16
2458 6189 2
2458 6482 2
2459 1586 10
2460 482 6
2460 3231 15
2460 3747 14
2460 5340 13
2460 6609 12
2461 952 4
2461 2180 21
2462 1520 13
2463 5227 12
2464 1821 28
2464 2548 28
2464 4723 28
2464 4842 20
2464 6905 24
2465 1256 26
2466 3686 2
2466 6964 8
2467 1609 20
2467 3619 15
2467 5129 19
2467 5282 25
2467 6996 24
2468 684 15
2468 3848 25
2468 5050 24
2468 6729 4
2468 6736 22
2469 1186 1
2469 2254 5
2469 3625 24
2469 5477 10
2470 1005 2
2471 2782 30
2471 4723 15
2471 6729 15
2474 2662 11
2475 1381 11
2475 2518 5
2475 4950 16
2476 639 14
2476 3028 25
2476 5002 13
2476 5039 12
2476 6098 6
2477 1811 6
2477 2715 7
2477 5228 29
2478 72 5
2478 5053 18
2478 6194 13
2478 6478 16
2479 98 12
2480 1928 28
2480 6199 30
2481 5120 6
2481 5552 13
2482 6638 3
2483 3806 27
2485 5261 13
2485 6190 29
2488 1709 12
2488 3602 15
2488 5851 23
2488 6752 12
2490 730 29
2490 1101 29
2491 4952 14
2492 5702 1
2492 6953 3
2494 3909 29
2495 3582 15
2495 4742 19
2495 4845 3
2496 488 26
2496 4078 25
2497 1358 1
2497 6939 24
2498 337 23
2498 4160 5
2499 29 11
2499 1825 28
2499 4549 20
2499 5204 14
2500 482 25
2501 207 12
2501 358 19
2501 6340 8
2502 2556 6
2502 2916 7
2502 3097 12
2502 4666 27
2503 318 19
2503 493 26
2503 2299 19
2503 6174 22
2504 1461 17
2505 1520 17
2505 3932 5
2505 5052 9
2507 3585 11
2507 5768 26
2508 294 23
2508 1212 22
2508 3237 28
2508 6709 10
2509 528 16
2509 677 20
2509 5376 25
2511 5654 30
2513 397 25
2513 2475 5
2514 2104 27
2514 3348 6
2514 4016 18
2515 1618 14
2515 6559 9
2516 5005 28
2516 6131 13
2517 872 15
2517 4531 5
2517 5392 16
2517 6204 3
2517 6555 15
2518 619 12
2518 876 21
2519 2767 6
2520 934 20
2522 1257 29
2522 1983 2
2522 4496 28
2524 4172 1
2524 6617 19
2525 1908 13
2525 6440 22
2526 6070 9
2527 4727 22
2527 6106 7
2528 260 28
2528 4040 9
2528 4363 29
2529 34 14
2529 1963 5
2530 570 25
2530 6929 12
2531 2273 15
2531 4445 30
2532 339 20
2532 3636 12
2533 2965 4
2533 6098 26
2533 6782 8
2534 881 20
2534 2276 28
2535 1423 22
2535 2085 1
2535 4325 10
2536 32 19
2536 5145 12
2536 6411 8
2537 4850 13
2539 1364 1
2540 561 9
2540 2111 1
2540 3541 13
2541 553 30
2541 2390 9
2541 6103 27
2542 383 29
2542 535 29
2542 6946 5
2543 1601 27
2543 2721 12
2546 1315 9
2546 1664 13
2546 2422 23
2547 2809 23
2547 4923 13
2547 6668 5
2548 3054 27
2548 3561 8
2548 4181 30
2550 355 4
2551 2221 27
2551 5474 20
2552 308 18
2552 2822 19
2552 4778 29
2552 5844 6
2553 1444 30
2553 1937 7
2553 2055 18
2553 5917 1
2554 5762 7
2555 6677 11
2556 69 5
2556 2304 6
2556 3512 11
2556 3694 1
2556 4502 26
2557 493 9
2557 503 27
2558 3453 22
2558 5876 21
2559 85 28
2559 875 27
2559 1094 5
2559 5534 20
2560 2219 1
2560 3680 1
2560 4928 8
2562 202 8
2562 2673 23
2562 5645 4
2562 5839 5
2563 6030 12
2563 6761 21
2564 46 23
2564 1092 2
2564 3998 18
2564 4981 23
2564 5073 8
2564 6645 6
2565 4605 15
2566 1387 6
2567 4256 16
2567 5082 19
2567 5241 4
2567 6110 26
2568 1165 12
2568 4723 29
2569 5238 27
2570 1205 8
2570 4624 13
2571 1169 9
2571 2872 5
2571 6074 9
2572 1921 5
2572 3757 17
2572 5785 9
2573 3155 6
2573 6339 24
2574 1427 16
2574 6298 28
2574 6945 19
2575 451 20
2575 2356 1
2575 3438 9
2575 4907 5
2576 5071 2
2577 3330 27
2577 4552 27
2578 515 2
2578 2310 24
2578 3971 3
2579 592 7
2579 1474 1
2579 3741 21
2579 4573 10
2579 6080 18
2580 558 2
2580 3591 1
2580 4865 14
2580 5613 10
2580 5908 13
2580 6924 14
2581 2628 6
2581 6315 21
2582 510 19
2582 3029 22
2582 3828 29
2583 334 24
2583 1645 8
2584 26 6
2584 865 13
2585 565 26
2585 1454 18
2585 5707 13
2586 788 27
2586 4704 22
2587 4074 6
2587 5368 15
2588 6582 10
2589 344 7
2589 3295 8
2590 877 12
2590 3633 14
2591 112 30
2591 271 24
2591 471 15
2591 1417 17
2591 4253 26
2591 6454 15
2591 6534 23
2591 6866 27
2592 6648 27
2593 706 28
2593 3899 24
2594 167 9
2594 384 16
2594 1254 16
2595 2940 29
2595 5481 1
2596 1203 23
2596 2975 5
2596 3042 13
2596 4321 10
2596 5871 22
2597 436 17
2597 539 6
2597 1966 5
2597 5926 23
2598 4331 20
2598 6643 14
2599 5942 29
2599 5978 19
2600 3114 25
2600 3288 4
2600 3610 18
2600 5942 18
2601 666 11
2601 2235 27
2601 4273 5
2601 4524 17
2602 939 11
2602 6292 23
2603 2252 6
2603 3701 8
2603 5807 17
2604 2309 14
2604 4870 24
2604 6101 2
2605 4273 13
2606 2056 24
2606 3517 16
2606 5721 9
2606 6275 29
2607 2252 25
2608 92 22
2608 2301 15
2608 5786 23
2608 6722 26
2609 3553 7
2609 5026 4
2610 5582 9
2610 6729 28
2611 1681 23
