3000 8000
804 1170 11
804 1733 26
804 2823 1
805 1785 3
806 1569 2
806 1937 30
806 2226 6
806 2250 2
806 2358 20
806 2806 1
807 154 25
807 342 5
807 650 5
807 2886 17
808 620 16
808 699 9
808 1529 20
809 1013 27
809 2286 5
810 1169 21
810 1678 3
811 782 21
811 984 7
811 999 2
811 1892 25
812 1129 11
813 163 1
813 1413 10
814 133 13
814 341 29
814 2666 9
814 2699 23
815 1898 16
816 808 1
816 1277 17
816 2914 9
817 732 30
818 30 14
818 575 10
818 1260 11
818 1261 14
818 1932 27
819 589 8
819 946 10
819 1095 13
821 1490 23
822 33 11
822 1331 24
822 2841 11
823 1018 15
823 2305 7
823 2588 14
824 1332 5
825 1331 13
825 1422 15
825 2506 21
825 2657 15
826 987 8
826 1574 22
827 2581 27
828 311 28
828 666 1
828 2449 11
830 823 13
830 995 1
830 1367 19
830 1776 14
831 939 23
832 437 24
832 1435 23
832 1458 25
832 2419 7
832 2755 19
833 318 2
833 783 17
833 1245 24
834 136 25
834 1568 27
835 406 9
835 1955 27
835 2347 3
835 2996 15
836 644 10
836 2467 8
837 235 20
837 2553 17
838 2385 20
839 110 4
839 2709 16
840 266 12
840 1709 23
841 2632 13
842 165 4
842 729 25
842 753 17
842 2935 26
843 806 6
843 1483 30
843 1710 18
843 2625 29
843 2668 23
844 562 13
844 1482 6
844 2323 3
844 2740 6
846 945 14
846 1426 18
846 2428 22
847 178 2
847 1286 19
847 1395 19
847 2006 4
847 2175 3
848 1338 20
849 2129 3
849 2878 14
850 240 6
850 568 23
850 642 10
850 1307 13
851 1006 26
851 1275 24
853 1454 25
854 1678 29
854 2522 18
855 2395 4
857 345 24
857 1128 23
857 1634 3
857 1808 4
857 1987 14
857 2648 17
857 2777 8
857 2840 19
857 2868 12
858 504 13
858 813 24
858 2400 21
859 552 27
859 974 25
859 1379 9
859 2063 15
859 2992 28
860 2077 4
860 2569 26
861 350 1
861 2266 17
862 841 2
862 2826 15
863 14 18
863 470 14
863 954 2
863 1082 11
863 2028 1
864 461 30
864 1226 29
865 343 26
865 514 15
865 1498 13
865 2951 28
866 1318 10
866 2321 26
867 865 7
867 2596 17
868 1464 6
868 2615 10
869 168 22
869 2945 21
870 62 30
870 863 18
870 2772 15
871 675 1
871 1852 24
871 2442 5
871 2945 4
872 10 19
872 1058 5
872 2005 12
872 2222 12
873 178 11
873 556 22
873 741 18
873 1494 12
873 1987 2
873 2514 10
874 336 3
874 716 22
874 847 5
874 1133 9
874 2450 27
875 796 24
875 2323 19
875 2557 14
875 2626 22
876 467 27
876 567 20
876 843 1
876 883 10
876 1494 2
876 2597 23
877 1484 27
878 400 17
878 772 23
878 1217 12
879 69 13
879 2995 18
880 351 23
880 1333 17
880 1829 21
880 2162 26
880 2940 19
881 2102 12
882 177 5
882 1021 30
882 2156 14
882 2399 14
883 1366 24
884 282 27
884 310 10
884 343 2
884 2143 23
885 9 4
885 401 20
885 451 7
885 1986 17
885 2272 9
885 2789 18
886 2168 10
887 744 18
887 2419 19
888 415 2
888 695 7
888 2429 27
889 243 16
889 369 10
889 889 9
889 2342 25
889 2415 2
890 1263 17
890 1437 15
890 2934 20
891 348 5
891 958 19
892 487 24
892 661 26
892 1478 24
892 1984 30
892 2409 19
893 356 20
893 2227 9
894 2227 21
894 2457 13
895 2411 4
895 2502 2
895 2925 19
896 667 21
896 1721 10
896 2093 28
897 2345 30
897 2421 28
897 2980 16
899 1033 23
899 2419 26
899 2771 5
900 434 8
900 1929 5
900 2372 13
901 489 24
901 745 7
901 979 22
901 1932 8
902 1349 26
902 1684 26
903 528 26
903 567 11
904 633 22
904 1428 11
904 2595 10
905 2970 2
906 441 1
906 1398 19
907 159 22
907 1011 5
907 1728 14
908 741 16
908 918 15
908 1478 26
908 1698 25
908 1753 12
908 2738 25
909 65 14
909 931 19
909 2170 9
910 532 9
910 2267 23
911 577 16
911 1582 6
912 1842 28
912 2919 9
913 855 12
913 954 19
913 1226 9
913 2998 29
914 624 14
914 749 26
914 1289 9
914 1378 27
914 2514 7
914 2844 11
915 79 21
915 121 7
915 730 21
915 2139 4
915 2877 3
916 620 4
916 1606 19
916 2127 17
917 1302 30
918 167 6
918 469 28
918 1238 16
918 1408 19
918 2188 8
918 2834 25
919 55 20
919 1414 1
919 2743 2
920 556 25
921 643 28
921 2705 3
921 2764 28
921 2780 8
922 632 11
923 82 18
923 709 13
923 2823 28
924 1619 18
925 98 2
925 1297 4
925 2071 28
926 1006 22
926 1466 2
926 2239 18
926 2369 25
931 2155 4
932 1192 14
933 864 14
933 2184 12
934 135 13
934 683 19
934 1261 9
935 1584 20
935 1983 29
935 2945 17
936 1110 14
936 1862 10
936 2128 9
937 1189 8
937 1727 26
938 591 28
938 987 10
939 1305 23
940 188 5
940 1248 20
940 2395 2
940 2910 17
941 1949 17
942 140 20
942 812 18
942 2327 13
942 2500 17
943 515 1
943 1874 6
943 1917 27
943 2692 26
943 2727 10
944 56 10
944 121 1
944 376 21
944 1219 14
944 2496 11
944 2905 22
945 903 25
946 1863 1
946 2037 30
947 667 9
947 756 3
947 2649 8
948 863 8
948 2677 28
948 2753 27
948 2830 17
949 1870 13
950 910 23
950 1373 28
951 388 14
951 1656 9
952 1035 6
952 1597 3
952 1668 19
952 2487 18
952 2800 12
953 859 11
953 2064 24
953 2482 8
954 941 28
954 1145 25
954 1872 9
954 2659 28
955 2362 7
955 2671 14
956 1180 30
956 2256 20
957 952 8
957 1430 1
957 2464 19
958 53 8
958 914 3
958 1204 18
958 1760 15
959 934 30
959 988 14
959 2824 1
959 2855 4
960 980 6
960 2139 28
960 2828 18
960 2974 7
961 690 4
961 1987 12
961 2353 17
962 619 13
962 2641 23
962 2665 19
962 2806 28
963 1071 22
963 1358 17
963 1725 22
963 2293 22
964 2021 14
964 2139 21
964 2186 5
964 2379 14
965 297 10
965 396 5
965 444 6
965 1177 29
965 1848 4
965 2532 8
965 2823 8
966 631 19
967 2163 29
968 412 14
968 878 11
968 1553 25
969 1441 11
969 2275 1
970 297 12
970 1170 17
970 1380 26
970 1786 15
970 2100 25
970 2149 30
970 2437 8
970 2690 14
970 2842 28
971 1021 21
971 2985 30
972 677 11
973 1856 13
974 1228 5
974 1519 1
974 1896 9
975 1354 10
975 1493 11
975 1530 5
976 187 15
976 578 1
978 914 9
978 1238 14
978 1574 8
978 1576 19
978 1878 5
978 1954 21
978 1971 21
979 1691 29
979 2226 2
980 1590 21
980 1734 2
980 1885 10
980 2212 8
980 2476 16
981 262 27
981 587 8
981 1184 23
981 1271 10
981 1487 27
981 2407 6
982 1146 1
982 1148 7
983 1621 10
983 2621 5
984 646 8
984 1519 18
985 179 7
985 296 10
985 620 15
985 811 21
986 1404 10
987 526 23
987 1164 5
987 1331 9
987 1335 3
987 2298 1
987 2676 22
988 479 23
988 2549 29
989 2463 23
990 281 6
990 2854 30
991 844 24
991 1442 5
991 1482 15
991 2330 20
991 2596 4
991 2687 30
992 2516 21
992 2655 30
994 62 5
994 315 21
995 259 29
995 1304 14
995 1774 18
996 465 28
996 681 23
997 206 24
997 528 7
997 687 29
997 927 6
997 1059 8
997 2612 21
998 1791 10
998 1930 8
998 2812 15
999 94 10
999 204 29
999 447 8
999 2072 30
999 2260 21
1000 263 5
1000 776 29
1000 1937 15
1002 660 9
1002 2416 6
1002 2623 26
1003 313 13
1003 589 27
1003 2055 17
1004 542 12
1004 706 1
1004 886 7
1004 892 2
1004 1497 6
1004 2359 16
1005 516 29
1005 860 20
1005 892 1
1005 2540 5
1006 534 19
1007 1264 7
1007 1482 4
1008 568 1
1009 1110 8
1009 1622 12
1010 752 16
1010 1452 10
1010 1953 10
1010 2860 15
1011 1466 9
1012 479 23
1012 1388 19
1012 1576 30
1014 1768 29
1014 2723 27
1014 2914 27
1015 1297 24
1015 1742 9
1015 2434 23
1016 1075 10
1016 1325 13
1016 2547 15
1017 278 17
1017 503 14
1017 1108 12
1017 1113 24
1017 1525 5
1017 1964 1
1018 426 25
1018 1042 1
1019 328 11
1019 1401 1
1020 615 5
1020 776 4
1020 2959 8
1021 2131 8
1022 1118 19
1023 1100 17
1024 80 17
1024 596 25
1024 1713 18
1024 2665 9
1024 2871 13
1024 2964 17
1025 421 29
1025 754 9
1025 1233 5
1025 2736 23
1026 852 10
1026 2492 27
1026 2559 2
1026 2955 14
1027 399 11
1028 13 10
1028 520 19
1028 957 22
1028 959 4
1028 1805 23
1028 2092 14
1028 2405 28
1029 2022 16
1029 2715 25
1030 572 20
1030 1637 20
1030 2060 28
1031 425 19
1031 1870 27
1032 1631 8
1032 2545 28
1032 2865 5
1033 478 2
1033 836 15
1034 1209 6
1034 1418 6
1035 84 23
1035 2101 4
1035 2104 6
1036 509 27
1036 776 26
1036 2133 7
1037 152 15
1038 612 28
1038 930 20
1038 1686 25
1038 2429 7
1039 104 1
1039 1625 8
1039 2584 2
1040 14 15
1040 232 21
1041 2805 21
1042 346 30
1042 2177 7
1042 2182 10
1042 2944 11
1043 896 26
1044 142 21
1044 930 29
1045 418 3
1045 2147 18
1045 2520 4
1046 1241 26
1046 2881 24
1047 596 1
1047 2224 1
1048 819 8
1048 1310 4
1048 2666 7
1048 2707 26
1049 1325 22
1049 1606 5
1049 1744 10
1050 2947 11
1051 1317 25
1051 1393 26
1051 1689 9
1052 411 17
1052 931 3
1052 2688 11
1053 1763 23
1054 98 23
1054 618 1
1055 1668 23
1055 2671 30
1055 2921 3
1056 244 25
1056 697 25
1056 2173 23
1056 2335 24
1056 2548 20
1057 484 10
1057 1621 19
1058 888 7
1059 857 25
1059 2273 19
1060 318 8
1060 634 2
1060 1898 14
1060 2347 6
1061 965 19
1061 2156 5
1062 1233 10
1062 2950 28
1063 599 15
1063 1608 26
1064 1027 23
1064 2744 24
1065 546 4
1065 1916 17
1065 2052 26
1065 2244 27
1065 2673 9
1065 2903 26
1067 2848 11
1068 634 30
1068 1699 28
1068 2127 5
1068 2578 17
1070 384 12
1070 1006 20
1070 1993 6
1070 2443 13
1071 2162 8
1072 756 12
1074 1672 7
1075 2294 26
1076 553 11
1076 738 30
1076 810 2
1076 1678 8
1076 2144 18
1076 2189 6
1077 70 10
1078 239 7
1078 527 13
1078 1173 27
1078 2195 21
1079 265 28
1080 336 1
1081 23 7
1081 124 23
1081 1695 19
1081 1847 8
1081 2693 10
1082 491 29
1082 2374 7
1083 2546 30
1084 2075 25
1085 2100 23
1086 88 11
1086 287 15
1086 300 20
1086 539 24
1086 2196 14
1087 939 24
1088 880 22
1088 2928 2
1089 741 26
1089 1039 14
1089 1452 3
1089 2455 4
1089 2717 23
1089 2762 30
1089 2780 5
1091 69 30
1091 806 4
1092 1257 1
1092 1392 20
1093 588 23
1093 1058 23
1093 1281 19
1095 721 15
1095 749 11
1095 2361 26
1095 2935 17
1096 2900 1
1097 430 24
1097 1860 16
1097 2239 18
1098 110 9
1098 2646 18
1100 613 2
1100 1989 20
1100 2277 3
1101 1065 7
1101 1850 13
1102 714 17
1103 1937 8
1104 169 1
1104 1219 30
1104 2262 2
1105 187 4
1105 1204 22
1105 2428 2
1105 2672 30
1105 2811 13
1105 2970 27
1106 18 30
1106 757 3
1106 1516 20
1106 2124 15
1107 1049 13
1107 2372 26
1107 2405 25
1107 2586 30
1108 59 12
1108 1093 18
1108 1986 23
1109 154 19
1109 238 5
1109 893 23
1109 1733 7
1109 2100 28
1110 1306 13
1110 2340 1
1110 2994 4
1111 1195 17
1111 1725 17
1111 2552 4
1113 189 17
1113 832 16
1113 1651 5
1113 2645 12
1113 2861 8
1114 850 28
1114 2074 11
1114 2107 20
1115 1009 17
1116 90 3
1116 472 14
1116 2780 6
1117 2416 17
1118 1628 18
1118 1766 1
1118 2637 3
1120 653 17
1120 2056 5
1121 375 20
1121 2922 2
1122 9 23
1122 1172 24
1122 2383 16
1123 194 21
1123 914 13
1123 1554 28
1123 2709 22
1124 1170 17
1124 2837 7
1125 200 8
1125 2298 12
1125 2686 15
1126 723 16
1126 1597 8
1126 1957 27
1126 2971 15
1127 237 28
1127 766 29
1127 967 26
1127 1708 14
1127 2687 1
1128 971 2
1128 1300 19
1129 47 9
1129 701 19
1129 1976 11
1129 2786 12
1130 2421 28
1130 2492 7
1130 2633 23
1130 2771 21
1131 207 22
1131 675 9
1131 1164 6
1131 1534 12
1131 2373 21
1132 551 26
1132 1823 25
1132 2852 29
1133 1703 2
1134 578 25
1134 1393 10
1135 717 16
1136 1770 10
1137 2525 10
1138 1426 4
1138 2387 24
1139 693 7
1139 1729 3
1140 78 11
1140 1567 20
1140 2780 25
1141 235 12
1141 481 30
1141 501 4
1141 810 1
1141 2416 10
1141 2486 7
1142 321 20
1142 375 9
1143 318 21
1143 2673 10
1144 271 30
1144 356 29
1144 594 15
1145 703 3
1145 874 12
1145 1550 10
1146 352 28
1146 1019 2
1146 1051 3
1146 1644 22
1147 715 4
1147 1094 11
1148 421 23
1148 593 13
1148 713 6
1148 2592 8
1148 2662 19
1149 2297 8
1150 120 18
1150 530 8
1150 1670 3
1151 584 30
1151 824 7
1151 1075 28
1151 1397 22
1151 2446 8
1152 875 4
1153 2558 11
1154 183 16
1154 1451 24
1155 1338 20
1155 2154 7
1156 21 15
1156 1799 26
1157 1276 10
1157 2744 26
1158 1823 28
1158 2182 7
1158 2664 27
1159 176 22
1160 726 20
1160 2114 22
1160 2691 2
1160 2744 12
1160 2775 4
1162 1829 8
1162 1861 11
1163 265 22
1163 1326 7
1163 1427 28
1163 2158 29
1164 933 1
1164 1184 27
1165 1258 27
1166 1828 28
1167 620 18
1167 1228 27
1167 1891 23
1167 2284 20
1167 2636 12
1168 1220 17
1168 1560 1
1168 2145 19
1168 2587 23
1169 674 27
1169 1770 20
1169 1796 10
1169 2079 24
1169 2833 26
1170 21 28
1170 543 15
1170 1760 7
1171 1430 20
1172 824 9
1172 1273 10
1172 2254 23
1173 340 8
1174 368 20
1174 2335 15
1174 2790 14
1175 123 17
1175 2081 5
1175 2913 15
1176 102 6
1176 1379 24
1176 1870 12
1176 2134 15
1176 2556 20
1177 1738 27
1177 2151 5
1177 2633 23
1177 2707 13
1177 2887 27
1178 1783 3
1179 662 27
1181 46 23
1181 755 22
1181 1226 6
1182 61 8
1183 710 9
1183 2253 3
1183 2473 15
1183 2605 7
1184 2476 14
1184 2635 15
1185 2902 16
1186 145 7
1186 466 22
1186 1808 27
1186 2331 13
1186 2463 5
1187 222 6
1187 1930 9
1187 2318 11
1187 2709 11
1188 2218 2
1189 43 15
1189 1389 25
1189 1615 13
1189 1749 11
1189 1771 21
1190 25 28
1190 61 15
1190 538 18
1190 2024 30
1191 825 11
1191 2631 2
1191 2675 14
1192 758 8
1192 2258 2
1192 2589 14
1192 2984 10
1193 746 16
1193 1596 21
1195 377 24
1195 1746 30
1195 2234 28
1195 2839 22
1196 5 13
1196 1040 25
1196 2229 4
1196 2388 9
1197 103 30
1197 176 12
1197 1782 20
1197 2338 2
1198 158 6
1198 1591 4
1199 540 18
1199 870 18
1199 1231 6
1199 1478 1
1199 1688 7
1199 2203 20
1200 1626 18
1200 1644 29
1200 1687 30
1201 537 11
1201 2706 4
1202 2198 29
1204 334 12
1204 2315 17
1207 785 30
1207 1109 19
1207 2050 29
1208 993 23
1208 1082 10
1208 1127 19
1208 1172 6
1209 349 22
1209 381 13
1209 1130 1
1209 1564 1
1209 2243 4
1209 2254 5
1209 2913 12
1210 1700 27
1211 238 10
1211 843 15
1211 1085 14
1211 1303 19
1211 1374 12
1212 1893 14
1213 296 26
1213 523 1
1213 1197 23
1213 1239 24
1214 30 22
1214 2414 26
1214 2436 27
1215 84 20
1215 1293 7
1215 2682 5
1216 263 19
1216 1452 18
1216 2490 26
1217 173 4
1217 609 27
1217 2232 14
1218 481 1
1219 324 19
1219 875 18
1219 982 2
1219 1161 11
1219 1554 13
1219 2161 6
1219 2537 22
1220 92 9
1221 2638 15
1222 21 28
1222 797 22
1222 1171 25
1222 1347 9
1223 1526 28
1224 19 20
1224 536 1
1224 1628 20
1224 2581 5
1225 2993 22
1226 229 15
1226 2021 23
1226 2785 3
1227 226 14
1228 661 28
1228 1437 21
1228 1952 1
1229 826 23
1230 332 16
1230 612 19
1230 636 28
1230 1665 17
1230 2228 29
1230 2584 15
1231 1676 18
1231 2259 9
1232 123 27
1234 319 23
1235 233 22
1235 1321 5
1235 2422 29
1236 1384 19
1238 685 26
1238 1357 23
1238 1569 19
1238 1666 15
1238 2883 5
1239 284 11
1239 711 5
1240 741 9
1240 1379 2
1240 2919 11
1241 663 2
1241 751 26
1241 1415 24
1241 1901 21
1241 2282 9
1241 2931 16
1243 2084 5
1244 2195 24
1244 2766 5
1244 2965 2
1245 1056 2
1245 2013 3
1245 2648 16
1246 246 19
1246 786 12
1247 93 12
1247 772 3
1248 539 25
1248 814 8
1249 359 23
1249 512 6
1249 1433 25
1250 373 8
1250 416 24
1250 1629 10
1250 1651 12
1250 2791 5
1251 2809 6
1253 371 12
1253 409 28
1253 525 16
1253 2210 5
1253 2472 24
1254 3 10
1255 865 17
1255 938 2
1255 1332 17
1255 2529 21
1255 2903 17
1256 55 21
1256 516 22
1256 552 19
1256 769 24
1256 1148 29
1257 2833 29
1258 556 27
1258 1919 2
1258 2316 24
1258 2551 21
1259 100 1
1259 227 8
1259 1253 26
1259 2201 26
1259 2290 15
1260 514 12
1261 90 27
1261 599 18
1261 1593 8
1261 2768 2
1263 1895 30
1263 1935 5
1263 2717 17
1264 1597 26
1264 1897 20
1264 2617 18
1265 56 13
1265 75 13
1265 129 5
1265 484 25
1265 763 30
1265 1073 25
1265 1449 9
1265 1805 10
1266 136 10
1266 345 29
1266 2085 8
1267 267 6
1267 1032 1
1267 1204 23
1267 2884 27
1268 39 1
1268 1086 1
1269 757 14
1270 731 18
1270 1239 15
1272 953 25
1272 989 14
1272 2429 25
1272 2543 2
1272 2583 15
1272 2668 16
1273 319 29
1273 1799 2
1274 263 11
1274 834 18
1275 1457 11
1275 2455 15
1275 2744 1
1276 1227 15
1276 1988 2
1277 42 22
1277 124 2
1277 357 10
1277 2084 1
1277 2567 11
1278 468 8
1278 1300 30
1278 2003 17
1279 333 30
1280 1949 23
1280 2507 5
1281 203 1
1281 591 15
1281 634 18
1281 1002 10
1281 1193 21
1281 2096 5
1282 570 24
1283 495 15
1283 776 6
1283 2200 8
1283 2337 30
1284 2189 4
1284 2555 1
1285 1193 3
1285 2415 14
1285 2753 12
1286 536 17
1287 2846 6
1289 158 18
1289 853 10
1289 2205 27
1289 2266 19
1289 2886 19
1290 116 19
1290 265 30
1290 829 19
1291 870 18
1291 974 8
1291 1489 18
1291 1648 2
1291 1852 12
1291 2936 10
1292 848 16
1292 922 29
1292 1468 20
1293 230 29
1294 38 3
1295 1536 5
1295 2133 13
1295 2213 1
1296 1075 4
1298 1755 5
1299 1438 26
1299 2377 5
1300 321 7
1300 805 9
1300 850 8
1300 1203 15
1300 1909 14
1300 2733 17
1301 28 25
1301 563 2
1301 1787 6
1301 1925 5
1301 1931 20
1302 22 27
1302 200 23
1302 479 8
1302 722 4
1302 2040 11
1303 230 1
1303 1101 15
1303 1955 12
1303 2479 9
1304 367 5
1304 1925 1
1305 204 7
1305 564 30
1305 2850 5
1306 449 11
1306 854 22
1306 2333 9
1307 33 15
1307 694 17
1307 1009 5
1307 1250 13
1307 1809 18
1307 1879 4
1307 2848 20
1308 1539 1
1308 2291 12
1308 2568 6
1309 39 3
1309 1424 17
1309 2650 10
1310 48 14
1310 83 5
1310 148 25
1310 1075 21
1310 1371 8
1311 2521 5
1311 2670 14
1311 2909 14
1312 2774 16
1313 151 22
1314 2469 11
1314 2487 9
1315 258 20
1315 1593 2
1316 747 5
1316 2010 30
1316 2521 23
1317 1305 5
1318 46 7
1318 127 1
1318 1394 1
1318 2192 11
1318 2476 18
1318 2681 26
1318 2856 30
1319 665 11
1319 977 8
1320 913 27
1320 2556 5
1321 123 16
1321 233 29
1321 514 18
1321 723 21
1321 994 23
1321 1696 1
1322 1815 20
1323 1271 19
1323 2527 14
1323 2733 26
1324 1925 26
1325 459 5
1325 1366 6
1325 1791 4
1325 2948 24
1326 1586 29
1326 1596 1
1327 625 15
1327 768 13
1328 590 5
1328 596 21
1328 1735 13
1328 2177 6
1328 2842 2
1329 1121 23
1329 1528 1
1329 2506 23
1329 2542 3
1330 319 8
1330 487 12
1330 2008 7
1330 2472 24
1330 2611 10
1331 1492 16
1331 2100 6
1332 160 2
1332 1449 16
1332 1490 25
1332 1653 20
1333 577 29
1333 2560 20
1334 603 15
1334 2591 25
1335 895 17
1335 1782 11
1336 1464 10
1336 1515 15
1336 2333 11
1337 1664 25
1337 1713 19
1337 1718 15
1337 2122 15
1337 2847 24
1338 1140 12
1338 1327 8
1338 2239 16
1338 2282 5
1339 97 23
1339 1183 10
1340 605 12
1340 892 4
1340 2080 8
1340 2424 27
1341 363 5
1341 1294 23
1341 1893 2
1342 166 6
1342 1134 9
1342 1590 19
1342 1908 17
1342 1928 29
1342 2989 8
1343 122 23
1343 229 24
1343 1137 17
1343 1239 25
1343 1546 3
1343 2268 23
1343 2631 5
1344 1105 19
1344 1571 12
1344 2177 12
1344 2821 26
1345 836 5
1345 2416 15
1347 898 25
1347 1645 12
1348 1859 19
1348 2523 17
1349 9 21
1349 835 23
1350 334 12
1350 2023 28
1350 2097 11
1350 2293 16
1351 86 20
1351 102 5
1352 85 13
1352 876 20
1352 1736 23
1352 2344 21
1353 948 19
1353 1312 22
1353 2330 6
1354 2264 4
1354 2743 30
1355 2907 30
1356 449 28
1356 567 23
1357 1872 27
1357 2377 17
1357 2648 26
1357 2839 30
1358 8 12
1358 1223 30
1359 1166 14
1360 822 6
1360 1365 11
1360 2022 25
1361 982 15
1362 2912 1
1363 35 9
1363 2204 18
1364 1758 20
1364 2549 19
1364 2770 26
1365 80 9
1365 121 23
1365 2680 8
1365 2931 21
1366 2744 7
1367 1528 21
1367 2100 9
1367 2102 21
1368 100 26
1368 249 4
1368 582 20
1368 1791 25
1368 2085 1
1368 2994 4
1369 352 13
1369 1333 9
1369 2636 29
1370 1151 12
1370 1966 12
1370 2677 20
1371 1743 18
1371 2131 10
1372 121 30
1372 2597 4
1373 470 24
1373 1231 22
1373 1570 12
1373 2031 3
1373 2930 11
1374 38 30
1374 788 28
1374 1370 12
1374 1787 15
1374 2493 6
1375 980 2
1375 1131 13
1375 2032 18
1376 1840 2
1376 2387 25
1376 2540 13
1376 2997 27
1377 2245 15
1378 1431 29
1381 702 19
1381 1316 10
1381 2949 12
1382 488 28
1383 88 9
1384 1135 15
1384 1780 9
1384 2577 28
1385 2897 2
1386 569 10
1386 1629 20
1386 2095 27
1387 436 3
1387 2818 3
1389 2409 8
1389 2602 28
1390 821 6
1390 2147 30
1390 2395 25
1390 2820 17
1391 969 6
1391 1130 30
1392 1400 10
1393 634 10
1394 461 9
1394 1741 3
1394 2481 5
1395 570 21
1395 1009 29
1396 223 11
1396 1728 20
1397 757 17
1397 1670 20
1397 2515 23
1398 2292 6
1398 2538 20
1400 93 7
1400 1261 7
1400 1502 18
1400 2199 1
1400 2758 16
1401 374 29
1401 1248 27
1401 1652 11
1401 2550 1
1402 761 27
1402 1539 8
1403 249 6
1403 405 26
1403 1963 2
1403 2046 14
1403 2653 23
1404 273 24
1404 644 15
1404 706 2
1404 1040 2
1404 2500 9
1405 304 6
1406 856 23
1406 2965 29
1407 455 16
1407 2554 4
1408 2133 8
1408 2673 28
1408 2722 26
1409 1573 13
1409 2288 17
1409 2497 24
1410 998 11
1412 1007 4
1412 2572 24
1412 2788 27
1413 502 2
1413 1160 13
1413 1201 29
1414 705 25
1414 874 9
1414 1028 6
1414 1208 30
1414 1861 26
1414 2491 29
1415 722 6
1415 2123 18
1416 718 22
1416 1133 20
1416 2175 19
1416 2315 16
1416 2337 29
1416 2950 17
1417 830 30
1417 1064 27
1417 1992 24
1417 2796 25
1418 495 4
1418 2721 21
1419 1424 20
1419 2443 9
1420 1169 8
1421 2011 5
1421 2373 19
1421 2374 3
1422 177 21
1422 949 7
1422 1760 27
1423 879 25
1423 1570 5
1423 1863 21
1423 2836 3
1424 279 10
1424 857 12
1425 791 20
1425 1057 1
1426 1807 9
1426 2407 7
1426 2974 14
1428 346 29
1428 1330 17
1429 607 29
1429 727 19
1429 1626 3
1429 2454 28
1430 1394 7
1430 1869 27
1431 1012 22
1433 354 3
1433 1835 9
1434 606 3
1434 629 11
1434 1108 8
1435 421 30
1435 678 21
1435 1065 11
1435 1734 20
1437 1147 28
1437 1256 29
1437 1451 14
1437 2759 2
1438 213 11
1438 802 8
1438 1323 4
1439 342 14
1439 1821 27
1439 2062 26
1440 283 23
1440 2651 25
1441 212 9
1441 259 21
1442 1599 11
1442 2495 8
1443 699 1
1443 1809 6
1443 2927 27
1444 415 7
1444 2376 24
1445 2404 11
1446 286 9
1446 946 2
1446 1128 5
1446 1579 11
1446 1705 2
1446 2246 4
1446 2575 24
1446 2815 12
1447 408 15
1447 981 21
1448 1007 2
1448 1412 20
1449 126 14
1449 949 12
1449 1286 27
1449 1943 9
1451 2532 25
1452 97 15
1452 966 4
1452 1057 17
1452 1381 9
1453 358 13
1454 387 29
1454 540 12
1454 1572 12
1455 336 29
1455 754 9
1455 914 8
1455 1849 28
1455 2566 2
1456 1422 18
1456 1673 28
1456 2690 25
1457 1675 15
1458 1684 1
1458 1999 26
1458 2078 18
1458 2150 24
1460 1498 29
1460 2845 25
1461 35 6
1462 1974 30
1462 2805 14
1463 2653 19
1463 2744 3
1464 1293 11
1464 2143 20
1464 2804 28
1465 587 17
1466 2312 23
1467 724 6
1467 1145 18
1467 1428 5
1467 1847 27
1468 2747 29
1469 1459 8
1469 2581 17
1469 2734 7
1470 455 16
1470 989 14
1470 2100 30
1470 2145 25
1470 2927 4
1471 120 16
1471 837 9
1471 1173 4
1471 1220 12
1471 1853 27
1472 663 27
1472 1691 10
1472 1816 13
1472 2115 2
1472 2631 2
1472 2786 26
1472 2938 12
1473 1340 4
1473 2335 28
1473 2340 1
1473 2406 23
1474 587 15
1474 1702 24
1474 2609 29
1475 1535 2
1477 1425 20
1477 1512 17
1478 935 22
1478 1073 28
1478 1119 3
1478 1747 20
1478 2130 5
1479 609 17
1479 1048 19
1479 1451 29
1479 1593 20
1480 311 4
1480 864 30
1481 1218 15
1481 1580 7
1481 1861 18
1481 2378 11
1482 11 9
1483 148 30
1483 540 4
1483 740 10
1484 532 25
1484 807 7
1484 1553 5
1484 2321 23
1484 2424 8
1485 138 28
1485 1724 29
1486 2308 23
1487 217 18
1487 1184 30
1487 1569 4
1488 862 4
1488 1608 13
1489 683 23
1489 1507 28
1490 334 2
1490 2438 19
1490 2557 14
1490 2832 12
1492 598 18
1492 1326 25
1492 2383 15
1492 2831 9
1493 925 1
1494 983 14
1494 2529 26
1495 1032 11
1496 315 22
1496 500 25
1496 673 6
1496 1763 23
1496 2112 19
1496 2973 13
1497 1756 27
1498 371 3
1499 682 12
1499 694 24
1500 969 1
1500 2414 26
1501 1297 3
1501 1455 22
1501 1824 29
1501 2145 28
1502 1990 4
1502 2978 14
1503 934 26
1503 1699 27
1504 10 2
1504 550 1
1505 244 8
1505 1293 11
1505 1566 18
1505 2522 15
1506 477 19
1506 976 18
1506 1026 28
1506 1200 14
1506 1607 21
1506 2030 19
1506 2056 30
1507 631 26
1507 1363 11
1507 2674 19
1508 641 30
1508 2735 29
1508 2972 13
1509 412 11
1510 1336 15
1510 1498 14
1510 1724 28
1510 2409 17
1510 2529 27
1510 2663 27
1510 2860 7
1511 752 1
1512 258 2
1512 891 2
1512 1408 27
1513 931 3
1513 1039 2
1513 1128 27
1513 1720 14
1513 2316 11
1513 2459 11
1514 2945 2
1515 135 29
1515 600 8
1515 2656 8
